ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
7,3,1,Flat,5,4,0.0137875,0.0137875,0.463891,0.6552978,2.032918,4.487706,7.241862,13.0838,14.89398,16.09371
7,4,2,Semi-Circle,5,4,0.0147578,0.0147578,0.7226408,3.720823,4.187499,2.610114,6.46434,9.262794,12.37253,15.10836
7,5,3,Flat,5,2,0.0140129,0.3462518,0.390812,1.722773,1.857223,4.211927,5.03357,11.44216,13.68523,15.5512
7,6,4,Semi-Circle,5,4,0.0148527,0.4217744,0.5225552,4.875976,5.03167,3.187853,6.653482,9.540704,13.18377,16.03778
7,7,5,Flat,5,5,0.0140896,0.4443492,4.772655,4.850235,4.963006,3.876209,7.463881,10.496,13.4389,16.70385
7,8,6,Semi-Circle,5,2,0.2763633,0.4665389,0.5671226,4.087746,4.442651,3.021088,7.985533,8.785666,11.48421,12.88338
7,9,7,Flat,5,5,0.4431809,0.4545771,5.196455,5.303833,5.348341,4.120322,8.461899,11.75126,15.74861,18.11422
7,10,8,Semi-Circle,5,5,0.3335086,0.6447703,3.176916,3.621334,3.843254,2.432618,5.242522,7.808182,13.56966,16.04911
7,11,9,Flat,5,5,0.1880526,1.033789,1.100261,1.333146,1.355542,3.487747,7.15269,12.60589,16.92527,19.73391
7,12,10,Semi-Circle,5,5,0.0155881,0.0155881,0.5898287,6.742441,12.58225,3.188535,5.676507,9.747528,13.28407,15.89418
7,13,11,Flat,5,5,0.0139883,0.0139883,0.2441829,3.954203,4.1765,2.976785,5.465226,8.563223,12.07283,13.23911
7,14,12,Semi-Circle,5,4,0.1659279,0.5444356,1.233419,1.399893,1.666516,3.443487,4.25426,7.859023,10.00713,12.79472
7,15,13,Flat,5,5,0.0139253,0.3664063,4.976152,5.053824,5.10935,3.920968,8.352268,11.57352,14.31642,17.37829
7,16,14,Semi-Circle,5,4,0.0133819,0.0133819,0.6579576,1.768666,1.891348,3.30125,6.422122,9.087685,13.05111,16.27383
7,17,15,Flat,5,5,0.0136322,0.0136322,6.654469,6.798801,6.854275,3.563731,6.321476,10.61415,13.91757,14.85055
7,18,16,Semi-Circle,5,4,0.1962107,1.310617,1.510594,1.788376,4.398082,3.776088,7.019223,9.684685,12.01711,14.48266
7,19,17,Flat,5,3,0.0649761,0.242549,1.844068,2.052337,2.130383,5.331323,10.18456,14.03864,16.42642,17.33734
7,20,18,Semi-Circle,5,2,0.0154065,0.7219867,4.40796,4.741084,7.230252,3.631915,6.774996,9.995708,14.33829,17.58159
