Timestamp	TrialNo	Position.x	Position.y
550.8755	4.0000	-0.1542	0.6473
550.8867	4.0000	-0.1543	0.6468
550.8867	4.0000	-0.1536	0.6459
550.8978	4.0000	-0.1542	0.6442
550.9089	4.0000	-0.1549	0.6430
550.9200	4.0000	-0.1566	0.6415
550.9312	4.0000	-0.1579	0.6401
550.9423	4.0000	-0.1602	0.6387
550.9534	4.0000	-0.1614	0.6384
550.9645	4.0000	-0.1631	0.6379
550.9756	4.0000	-0.1642	0.6381
550.9867	4.0000	-0.1649	0.6378
550.9978	4.0000	-0.1669	0.6377
551.0089	4.0000	-0.1687	0.6371
551.0200	4.0000	-0.1705	0.6360
551.0311	4.0000	-0.1720	0.6353
551.0422	4.0000	-0.1734	0.6342
551.0533	4.0000	-0.1744	0.6334
551.0645	4.0000	-0.1751	0.6327
551.0756	4.0000	-0.1766	0.6316
551.0867	4.0000	-0.1784	0.6306
551.0978	4.0000	-0.1808	0.6293
551.1089	4.0000	-0.1839	0.6264
551.1200	4.0000	-0.1865	0.6232
551.1311	4.0000	-0.1887	0.6190
551.1422	4.0000	-0.1914	0.6141
551.1533	4.0000	-0.1946	0.6091
551.1644	4.0000	-0.1983	0.6043
551.1756	4.0000	-0.2032	0.5987
551.1867	4.0000	-0.2084	0.5928
551.1978	4.0000	-0.2150	0.5863
551.2089	4.0000	-0.2209	0.5796
551.2200	4.0000	-0.2273	0.5722
551.2311	4.0000	-0.2347	0.5641
551.2422	4.0000	-0.2426	0.5556
551.2534	4.0000	-0.2503	0.5460
551.2645	4.0000	-0.2574	0.5348
551.2756	4.0000	-0.2634	0.5221
551.2867	4.0000	-0.2691	0.5092
551.2978	4.0000	-0.2744	0.4942
551.3089	4.0000	-0.2800	0.4778
551.3200	4.0000	-0.2852	0.4590
551.3311	4.0000	-0.2932	0.4420
551.3422	4.0000	-0.3003	0.4227
551.3533	4.0000	-0.3074	0.4032
551.3644	4.0000	-0.3154	0.3842
551.3755	4.0000	-0.3238	0.3662
551.5978	4.0000	-0.7233	0.2081
551.6089	4.0000	-0.7537	0.2051
551.6200	4.0000	-0.7831	0.2028
551.6311	4.0000	-0.8118	0.2018
551.6644	4.0000	-0.9228	0.2021
551.6756	4.0000	-0.9333	0.1955
551.6867	4.0000	-0.9628	0.1942
551.6978	4.0000	-0.9919	0.1937
551.7089	4.0000	-1.0194	0.1944
551.7200	4.0000	-1.0477	0.1947
551.7311	4.0000	-1.0747	0.1949
551.7422	4.0000	-1.1033	0.1941
551.7534	4.0000	-1.1314	0.1929
551.7645	4.0000	-1.1581	0.1929
551.7756	4.0000	-1.1842	0.1933
551.7867	4.0000	-1.2097	0.1950
551.7978	4.0000	-1.2336	0.1982
551.8089	4.0000	-1.2592	0.2018
551.8200	4.0000	-1.2860	0.2057
552.1422	4.0000	-1.8779	0.2194
552.1533	4.0000	-1.8852	0.2121
552.1644	4.0000	-1.8940	0.2052
552.1756	4.0000	-1.9016	0.1974
552.1867	4.0000	-1.9094	0.1894
552.1978	4.0000	-1.9177	0.1795
552.2089	4.0000	-1.9265	0.1691
552.2200	4.0000	-1.9381	0.1583
552.2311	4.0000	-1.9518	0.1476
552.2422	4.0000	-1.9661	0.1369
552.2534	4.0000	-1.9822	0.1259
552.2645	4.0000	-1.9976	0.1150
552.2756	4.0000	-2.0129	0.1045
552.2867	4.0000	-2.0268	0.0958
552.2978	4.0000	-2.0454	0.0882
552.3089	4.0000	-2.0651	0.0812
552.3200	4.0000	-2.0901	0.0757
552.3311	4.0000	-2.2050	0.0739
552.3422	4.0000	-2.1951	0.0700
552.3533	4.0000	-2.1849	0.0680
552.3644	4.0000	-2.1888	0.0681
552.3755	4.0000	-2.2098	0.0690
552.3867	4.0000	-2.2315	0.0697
552.3978	4.0000	-2.2534	0.0692
552.4089	4.0000	-2.2766	0.0698
552.4200	4.0000	-2.2980	0.0767
552.4312	4.0000	-2.3169	0.0897
552.4423	4.0000	-2.3373	0.1013
552.4534	4.0000	-2.3548	0.1073
552.4645	4.0000	-2.3652	0.1029
552.4756	4.0000	-2.3738	0.0950
552.4867	4.0000	-2.3812	0.0902
552.4978	4.0000	-2.3888	0.0852
552.5089	4.0000	-2.3970	0.0796
552.5200	4.0000	-2.4015	0.0729
552.5311	4.0000	-2.4003	0.0661
552.5422	4.0000	-2.3947	0.0592
552.5533	4.0000	-2.3828	0.0489
552.5645	4.0000	-2.3686	0.0368
552.5756	4.0000	-2.3498	0.0227
552.5867	4.0000	-2.3305	0.0085
552.5978	4.0000	-2.3066	-0.0076
552.6089	4.0000	-2.2787	-0.0240
552.6200	4.0000	-2.2550	-0.0392
552.6311	4.0000	-2.2228	-0.0538
552.6422	4.0000	-2.1926	-0.0664
552.6533	4.0000	-2.1606	-0.0792
552.6644	4.0000	-2.1272	-0.0912
552.6756	4.0000	-2.0935	-0.1022
552.6867	4.0000	-2.0599	-0.1107
552.6978	4.0000	-2.0273	-0.1159
552.7089	4.0000	-1.9960	-0.1167
552.7200	4.0000	-1.9651	-0.1152
552.7311	4.0000	-1.9357	-0.1121
552.7422	4.0000	-1.9077	-0.1086
552.7534	4.0000	-1.8797	-0.1052
552.7645	4.0000	-1.8536	-0.1005
552.7756	4.0000	-1.8278	-0.0954
552.7867	4.0000	-1.8026	-0.0896
552.7978	4.0000	-1.7888	-0.0845
552.8089	4.0000	-1.7795	-0.0799
552.8200	4.0000	-1.7702	-0.0755
552.8311	4.0000	-1.7607	-0.0715
552.8422	4.0000	-1.7513	-0.0674
552.8533	4.0000	-1.7418	-0.0633
552.8644	4.0000	-1.7326	-0.0586
552.8755	4.0000	-1.7231	-0.0550
552.8867	4.0000	-1.7135	-0.0525
552.8978	4.0000	-1.7040	-0.0510
552.9089	4.0000	-1.5898	-0.0482
552.9200	4.0000	-1.5786	-0.0497
552.9312	4.0000	-1.5709	-0.0507
552.9423	4.0000	-1.5649	-0.0516
552.9534	4.0000	-1.6557	-0.0562
552.9645	4.0000	-1.6462	-0.0593
552.9756	4.0000	-1.6369	-0.0710
552.9867	4.0000	-1.6271	-0.0851
552.9978	4.0000	-1.6169	-0.0865
553.0089	4.0000	-1.6069	-0.0788
553.0200	4.0000	-1.5971	-0.0688
553.0311	4.0000	-1.5868	-0.0592
553.0422	4.0000	-1.5832	-0.0567
553.0533	4.0000	-1.5854	-0.0595
553.0645	4.0000	-1.5883	-0.0592
553.0756	4.0000	-1.5916	-0.0593
553.0867	4.0000	-1.5964	-0.0611
553.0978	4.0000	-1.6003	-0.0650
553.1089	4.0000	-1.6065	-0.0684
553.1200	4.0000	-1.6128	-0.0725
553.1311	4.0000	-1.6184	-0.0780
553.1422	4.0000	-1.6233	-0.0841
553.1533	4.0000	-1.6287	-0.0889
553.1644	4.0000	-1.6315	-0.0912
553.1756	4.0000	-1.6338	-0.0924
553.1867	4.0000	-1.6352	-0.0926
553.1978	4.0000	-1.6353	-0.0935
553.2089	4.0000	-1.6341	-0.0936
553.2200	4.0000	-1.6303	-0.0923
553.2311	4.0000	-1.6250	-0.0879
553.2422	4.0000	-1.6203	-0.0828
553.2534	4.0000	-1.6135	-0.0760
553.2645	4.0000	-1.6069	-0.0702
553.2756	4.0000	-1.5992	-0.0642
553.2867	4.0000	-1.5892	-0.0579
553.2978	4.0000	-1.5791	-0.0524
553.3089	4.0000	-1.5687	-0.0479
553.3200	4.0000	-1.5577	-0.0452
553.3311	4.0000	-1.5458	-0.0455
553.3422	4.0000	-1.5296	-0.0490
553.3533	4.0000	-1.5121	-0.0523
553.3644	4.0000	-1.4909	-0.0566
553.3755	4.0000	-1.4710	-0.0604
553.3867	4.0000	-1.4513	-0.0638
553.3978	4.0000	-1.4329	-0.0676
553.4089	4.0000	-1.4126	-0.0730
553.4200	4.0000	-1.3858	-0.0809
553.4312	4.0000	-1.3593	-0.0809
553.4423	4.0000	-1.3396	-0.0684
553.4534	4.0000	-1.3265	-0.0562
553.4645	4.0000	-1.3149	-0.0488
553.4756	4.0000	-1.3049	-0.0512
553.4867	4.0000	-1.2881	-0.0633
553.4978	4.0000	-1.2717	-0.0769
553.5089	4.0000	-1.2528	-0.0913
553.5200	4.0000	-1.2346	-0.1064
553.5311	4.0000	-1.2169	-0.1208
553.7311	4.0000	-1.0363	-0.1305
553.7422	4.0000	-1.0346	-0.1218
553.7534	4.0000	-1.0340	-0.1146
553.7645	4.0000	-1.0355	-0.1078
553.7756	4.0000	-1.0375	-0.1022
553.7867	4.0000	-1.0411	-0.0972
553.7978	4.0000	-1.0457	-0.0919
553.8089	4.0000	-1.0513	-0.0867
