Timestamp	TrialNo	Position.x	Position.y
433.5867	4.0000	0.0095	0.6625
433.5978	4.0000	0.0107	0.6622
433.6089	4.0000	0.0120	0.6611
433.6200	4.0000	0.0129	0.6602
433.6311	4.0000	0.0144	0.6595
433.6422	4.0000	0.0153	0.6594
433.6534	4.0000	0.0167	0.6601
433.6645	4.0000	0.0180	0.6601
433.6756	4.0000	0.0192	0.6594
433.6867	4.0000	0.0206	0.6578
433.6978	4.0000	0.0221	0.6559
433.7089	4.0000	0.0233	0.6545
433.7200	4.0000	0.0252	0.6529
433.7311	4.0000	0.0268	0.6512
433.7422	4.0000	0.0290	0.6493
433.7534	4.0000	0.0311	0.6473
433.7645	4.0000	0.0332	0.6450
433.7756	4.0000	0.0352	0.6423
433.7867	4.0000	0.0371	0.6398
433.7978	4.0000	0.0395	0.6367
433.8089	4.0000	0.0417	0.6337
433.8200	4.0000	0.0439	0.6311
433.8311	4.0000	0.0458	0.6286
433.8422	4.0000	0.0480	0.6262
433.8533	4.0000	0.0503	0.6236
433.8644	4.0000	0.0523	0.6204
433.8756	4.0000	0.0548	0.6171
433.8867	4.0000	0.0566	0.6137
433.8978	4.0000	0.0586	0.6101
433.9089	4.0000	0.0601	0.6060
433.9200	4.0000	0.0616	0.6016
433.9311	4.0000	0.0628	0.5967
433.9422	4.0000	0.0639	0.5915
433.9533	4.0000	0.0643	0.5859
433.9644	4.0000	0.0641	0.5803
433.9756	4.0000	0.0645	0.5742
433.9867	4.0000	0.0641	0.5682
433.9978	4.0000	0.0641	0.5617
434.0089	4.0000	0.0635	0.5545
434.0200	4.0000	0.0623	0.5461
434.0311	4.0000	0.0609	0.5370
434.0422	4.0000	0.0592	0.5263
434.0533	4.0000	0.0574	0.5150
434.0645	4.0000	0.0555	0.5038
434.0756	4.0000	0.0527	0.4919
434.0867	4.0000	0.0507	0.4801
434.0978	4.0000	0.0481	0.4686
434.1089	4.0000	0.0458	0.4575
434.1200	4.0000	0.0436	0.4456
434.1311	4.0000	0.0413	0.4329
434.1422	4.0000	0.0387	0.4195
434.1534	4.0000	0.0363	0.4046
434.1645	4.0000	0.0341	0.3901
434.1756	4.0000	0.0321	0.3755
434.1867	4.0000	0.0297	0.3606
434.1978	4.0000	0.0272	0.3450
434.2089	4.0000	0.0247	0.3282
434.2200	4.0000	0.0230	0.3266
434.2756	4.0000	0.0061	0.2277
434.6089	4.0000	-0.1071	0.1082
