Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.0332489	0.0277	1.6137	0.4483	-0.5193	0.0120	0.0067	0.8545
0.08880615	0.0267	1.6140	0.4478	-0.5194	0.0102	0.0035	0.8545
0.1443634	0.0264	1.6141	0.4469	-0.5205	0.0095	0.0041	0.8538
0.1999207	0.0260	1.6144	0.4466	-0.5208	0.0091	0.0028	0.8537
0.2554779	0.0261	1.6143	0.4467	-0.5202	0.0096	0.0040	0.8540
0.3110352	0.0263	1.6145	0.4468	-0.5202	0.0087	0.0032	0.8540
0.3665924	0.0260	1.6142	0.4463	-0.5195	0.0087	0.0021	0.8544
0.4221497	0.0265	1.6133	0.4466	-0.5204	0.0075	0.0034	0.8539
0.4777069	0.0277	1.6121	0.4467	-0.5192	0.0086	0.0011	0.8546
0.5332489	0.0293	1.6086	0.4464	-0.5166	0.0084	-0.0007	0.8562
0.5888062	0.0312	1.6019	0.4442	-0.5153	0.0075	0.0024	0.8570
0.6443634	0.0359	1.5868	0.4399	-0.5080	0.0037	0.0004	0.8614
0.6999207	0.0420	1.5605	0.4325	-0.4874	0.0021	0.0078	0.8732
0.7554779	0.0486	1.5202	0.4146	-0.4562	-0.0060	-0.0076	0.8898
0.8110352	0.0489	1.4666	0.3857	-0.4231	-0.0310	-0.0002	0.9056
0.8665924	0.0514	1.4056	0.3490	-0.3742	-0.0531	-0.0154	0.9257
0.9221497	0.0537	1.3454	0.3121	-0.3201	-0.0649	-0.0114	0.9451
0.9777069	0.0608	1.2978	0.2791	-0.2636	-0.0554	-0.0178	0.9629
1.033249	0.0679	1.2688	0.2528	-0.2150	-0.0432	-0.0292	0.9752
1.088806	0.0773	1.2595	0.2341	-0.2148	-0.0460	-0.0246	0.9753
1.144363	0.0865	1.2632	0.2232	-0.2326	-0.0449	-0.0073	0.9715
1.199921	0.0989	1.2717	0.2181	-0.2460	-0.0374	-0.0132	0.9685
1.255478	0.1139	1.2811	0.2167	-0.2638	-0.0317	-0.0112	0.9640
1.311035	0.1343	1.2887	0.2159	-0.2825	-0.0104	-0.0173	0.9590
1.366592	0.1566	1.2914	0.2152	-0.2899	0.0095	-0.0261	0.9566
