Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.0332489	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.08880615	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1443634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1999207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2554779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3110352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3665924	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4221497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4777069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5332489	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5888062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.6443634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.6999207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7554779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8110352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8665924	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9221497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9777069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.033249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.088806	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.144363	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.199921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.255478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.311035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.366592	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.42215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.477707	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.533249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.588806	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.644363	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.699921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.755478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.811035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.866592	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.92215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.977707	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
2.033249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
