0.5533333,1,1,Training,0,0,Flat,5,prepare,0.04977997,1.550395,0.1223523,3.821068,30.02354,358.0077,0.2006984,0.9853387,0.2818367,36.13284,34.74981,350.021,False,False
0.5644445,1,1,Training,0,0,Flat,5,prepare,0.05014492,1.550444,0.1223916,3.799849,30.66923,358.1825,0.2037158,0.9850092,0.2794085,36.21758,35.51215,350.1378,False,False
0.5755556,1,1,Training,0,0,Flat,5,prepare,0.05050405,1.550558,0.1226376,3.780666,31.28981,358.3474,0.2066405,0.9845343,0.2770612,36.30235,36.28252,350.2367,False,False
0.5866667,1,1,Training,0,0,Flat,5,prepare,0.05095186,1.550621,0.1229267,3.761477,31.83935,358.4937,0.2092669,0.9842267,0.2748137,36.37927,36.94341,350.3108,False,False
0.5977778,1,1,Training,0,0,Flat,5,prepare,0.05139288,1.550704,0.1233796,3.74762,32.37018,358.6278,0.2120066,0.9841079,0.272974,36.47312,37.51003,350.3708,False,False
0.6088889,1,1,Training,0,0,Flat,5,prepare,0.05178717,1.550749,0.1237112,3.745068,32.82858,358.7625,0.2143683,0.983807,0.2709727,36.58569,38.08636,350.3981,False,False
0.62,1,1,Training,0,0,Flat,5,prepare,0.05228503,1.550804,0.1241943,3.761998,33.25808,358.9076,0.2166409,0.9835784,0.2689517,36.69186,38.65984,350.4195,False,False
0.6311111,1,1,Training,0,0,Flat,5,prepare,0.0526626,1.550791,0.1245742,3.788508,33.62056,359.0505,0.2187312,0.9832513,0.2668874,36.77698,39.23124,350.4663,False,False
0.6422222,1,1,Training,0,0,Flat,5,prepare,0.05304629,1.550759,0.1249208,3.819527,33.92023,359.1839,0.2205257,0.9830685,0.2649887,36.82851,39.69194,350.5657,False,False
0.6533334,1,1,Training,0,0,Flat,5,prepare,0.05330189,1.55079,0.1252478,3.850603,34.19148,359.3282,0.2222531,0.982861,0.2635312,36.86061,40.11602,350.6602,False,False
0.6644444,1,1,Training,0,0,Flat,5,prepare,0.05331397,1.550652,0.1255322,3.889519,34.36816,359.4925,0.2238746,0.9826376,0.2622325,36.88793,40.50158,350.7443,False,False
0.6755556,1,1,Training,0,0,Flat,5,prepare,0.05361445,1.550538,0.125981,3.935277,34.55047,359.6246,0.2252831,0.9821053,0.261059,36.94382,40.92203,350.8149,False,False
0.6866667,1,1,Training,0,0,Flat,5,prepare,0.05390852,1.550502,0.126601,3.991058,34.61584,359.7592,0.2266006,0.9817479,0.2600243,37.00131,41.24215,350.8855,False,False
0.6977778,1,1,Training,0,0,Flat,5,prepare,0.05419354,1.550353,0.1270939,4.055501,34.60847,359.8732,0.2276168,0.9816276,0.259093,37.07686,41.54136,350.9814,False,False
0.7088889,1,1,Training,0,0,Flat,5,prepare,0.05431589,1.55013,0.1275564,4.132793,34.58216,359.9752,0.2286129,0.9809737,0.2578607,37.15187,41.84636,351.0591,False,False
0.72,1,1,Training,0,0,Flat,5,prepare,0.05443425,1.550031,0.1280279,4.240182,34.49171,0.06917834,0.2294235,0.9807173,0.2572482,37.23862,42.07526,351.1072,False,False
0.7311111,1,1,Training,0,0,Flat,5,prepare,0.05448956,1.549904,0.1285946,4.358083,34.32955,0.1849271,0.2301924,0.9801685,0.2567067,37.31604,42.26336,351.1897,False,False
0.7422222,1,1,Training,0,0,Flat,5,prepare,0.05458567,1.549705,0.1292521,4.467719,34.13745,0.2668541,0.2307281,0.9797431,0.2566066,37.37567,42.37551,351.3128,False,False
0.7533333,1,1,Training,0,0,Flat,5,prepare,0.0547924,1.549644,0.1300631,4.600826,33.86233,0.3608392,0.231564,0.9796566,0.257055,37.45976,42.46921,351.3468,False,False
0.7644445,1,1,Training,0,0,Flat,5,prepare,0.05481524,1.549506,0.1306732,4.726914,33.53669,0.4505213,0.2319355,0.9792629,0.2571564,37.51102,42.53034,351.4405,False,False
0.7755556,1,1,Training,0,0,Flat,5,prepare,0.05473712,1.549464,0.131293,4.880118,33.20008,0.5124441,0.2317138,0.9789284,0.2576027,37.56718,42.46553,351.546,False,False
0.7866667,1,1,Training,0,0,Flat,5,prepare,0.05467012,1.549438,0.1318276,5.026872,32.76702,0.5984058,0.2314808,0.9785269,0.2581413,37.64102,42.38941,351.626,False,False
0.7977778,1,1,Training,0,0,Flat,5,prepare,0.05445093,1.549488,0.1325182,5.182283,32.33477,0.6456804,0.2310228,0.9783266,0.2589078,37.72914,42.25751,351.7107,False,False
0.8088889,1,1,Training,0,0,Flat,5,prepare,0.05431093,1.549564,0.1331665,5.338304,31.81727,0.6516162,0.2304902,0.9779371,0.25981,37.83698,42.10289,351.7736,False,False
0.82,1,1,Training,0,0,Flat,5,prepare,0.05414511,1.549536,0.1337855,5.482281,31.27337,0.63968,0.2299812,0.977927,0.2604961,37.94633,41.98437,351.8637,False,False
0.8311111,1,1,Training,0,0,Flat,5,prepare,0.05393068,1.549538,0.1341322,5.615942,30.72762,0.6415901,0.2290998,0.9776057,0.2616034,38.05726,41.76582,351.972,False,False
0.8422222,1,1,Training,0,0,Flat,5,prepare,0.05365184,1.549468,0.1348314,5.756391,30.1081,0.6164207,0.2277746,0.9774421,0.2629418,38.11653,41.43476,352.1523,False,False
0.8533334,1,1,Training,0,0,Flat,5,prepare,0.05332597,1.549442,0.1355219,5.86351,29.47809,0.6162065,0.2262468,0.977329,0.2646134,38.12653,41.01422,352.2877,False,False
0.8644445,1,1,Training,0,0,Flat,5,prepare,0.05303895,1.549422,0.1361091,5.977892,28.79167,0.6276811,0.2244332,0.9772301,0.2662976,38.14698,40.51094,352.2843,False,False
0.8755556,1,1,Training,0,0,Flat,5,prepare,0.05267599,1.549371,0.1367237,6.075442,28.09049,0.6235374,0.2224989,0.9771622,0.267895,38.16361,40.01261,352.2563,False,False
0.8866667,1,1,Training,0,0,Flat,5,prepare,0.05224382,1.549169,0.1371996,6.160745,27.32829,0.6626908,0.2203434,0.9769187,0.2695992,38.16413,39.29462,352.2108,False,False
0.8977778,1,1,Training,0,0,Flat,5,prepare,0.05188556,1.548982,0.1377652,6.249548,26.54166,0.688262,0.2179923,0.9767402,0.2715523,38.17313,38.57838,352.1756,False,False
0.9088889,1,1,Training,0,0,Flat,5,prepare,0.05160478,1.548874,0.1383011,6.366574,25.75967,0.7183482,0.215239,0.9766332,0.2740989,38.17281,37.68866,352.0383,False,False
0.92,1,1,Training,0,0,Flat,5,prepare,0.05118177,1.54862,0.1388011,6.475956,24.91193,0.7506127,0.2121441,0.9762967,0.2764676,38.1889,36.76928,351.8177,False,False
0.9311112,1,1,Training,0,0,Flat,5,prepare,0.05077458,1.548357,0.1393649,6.606902,24.08057,0.7613665,0.2087641,0.9759836,0.2787678,38.24349,35.84798,351.6004,False,False
0.9422222,1,1,Training,0,0,Flat,5,prepare,0.05003767,1.548005,0.1396593,6.765136,23.19271,0.7737322,0.2052164,0.9754754,0.2807989,38.3148,34.95422,351.4631,False,False
0.9533334,1,1,Training,0,0,Flat,5,prepare,0.0495073,1.547675,0.1400966,6.933074,22.29067,0.7791751,0.2018504,0.9750092,0.2829587,38.39757,34.08177,351.3549,False,False
0.9644445,1,1,Training,0,0,Flat,5,prepare,0.04899091,1.547306,0.140538,7.10069,21.38546,0.7765785,0.197907,0.974534,0.285471,38.49674,33.1928,351.2964,False,False
0.9755556,1,1,Training,0,0,Flat,5,prepare,0.04840812,1.546911,0.1409864,7.282582,20.45122,0.7614981,0.1942625,0.9740616,0.2875822,38.57887,32.33596,351.2138,False,False
0.9866667,1,1,Training,0,0,Flat,5,prepare,0.04784582,1.546513,0.1413927,7.476985,19.51786,0.7474336,0.1901512,0.9735801,0.2897828,38.64642,31.45984,351.1503,False,False
0.9977778,1,1,Training,0,0,Flat,5,prepare,0.04723548,1.545694,0.1414132,7.688084,18.5382,0.7085125,0.1863604,0.9733647,0.2918801,38.70448,30.52592,351.0708,False,False
1.008889,1,1,Training,0,0,Flat,5,prepare,0.04655911,1.545239,0.141802,7.894969,17.57858,0.6378184,0.1822727,0.9729511,0.2939596,38.76319,29.56272,350.9437,False,False
1.02,1,1,Training,0,0,Flat,5,prepare,0.0457931,1.544727,0.1420317,8.133466,16.60638,0.5540718,0.1781292,0.9725161,0.2957914,38.80222,28.53316,350.7516,False,False
1.031111,1,1,Training,0,0,Flat,5,prepare,0.04494859,1.544124,0.1420096,8.389152,15.63632,0.4444716,0.1733561,0.9722522,0.2975841,38.85463,27.46928,350.5082,False,False
1.042222,1,1,Training,0,0,Flat,5,prepare,0.04414035,1.543659,0.1421057,8.646633,14.66792,0.3143013,0.1687288,0.9718872,0.2993562,38.90842,26.39356,350.2626,False,False
1.053333,1,1,Training,0,0,Flat,5,prepare,0.04331207,1.543231,0.1422409,8.925796,13.69419,0.1649949,0.1640458,0.971579,0.3011391,38.97257,25.33295,350.0417,False,False
1.064444,1,1,Training,0,0,Flat,5,prepare,0.04234664,1.542732,0.1422835,9.181865,12.72838,0.01694068,0.159451,0.9713689,0.30286,39.04041,24.29983,349.8048,False,False
1.075556,1,1,Training,0,0,Flat,5,prepare,0.04148121,1.542236,0.1423728,9.439856,11.76191,359.852,0.1550145,0.9710981,0.3045022,39.12686,23.24349,349.4483,False,False
1.086667,1,1,Training,0,0,Flat,5,prepare,0.04040036,1.541802,0.1425437,9.685637,10.81472,359.7113,0.1502609,0.9709685,0.3058636,39.18082,22.23118,349.2783,False,False
1.097778,1,1,Training,0,0,Flat,5,prepare,0.03940196,1.541354,0.1424915,9.916831,9.863377,359.5539,0.1454101,0.9706532,0.3076255,39.19848,21.21657,349.1372,False,False
1.108889,1,1,Training,0,0,Flat,5,prepare,0.03844853,1.540984,0.1425404,10.13754,8.933325,359.4266,0.1407266,0.9706559,0.3091133,39.1969,20.22878,348.9787,False,False
1.12,1,1,Training,0,0,Flat,5,prepare,0.03773771,1.540563,0.1426054,10.3528,8.015996,359.2725,0.1359649,0.9706446,0.3107107,39.16982,19.2458,348.7783,False,False
1.131111,1,1,Training,0,0,Flat,5,prepare,0.03680952,1.540148,0.1425059,10.57662,7.140586,359.1225,0.1316848,0.9709787,0.3124022,39.14115,18.26278,348.6811,False,False
1.142222,1,1,Training,0,0,Flat,5,prepare,0.03612472,1.539705,0.1425596,10.80055,6.267665,358.9474,0.1274724,0.9713175,0.3141408,39.09003,17.31886,348.5927,False,False
1.153333,1,1,Training,0,0,Flat,5,prepare,0.03522375,1.539218,0.1424259,11.00412,5.457746,358.7798,0.1231413,0.9717292,0.3155162,39.02625,16.39972,348.4865,False,False
1.164444,1,1,Training,0,0,Flat,5,prepare,0.03431912,1.538821,0.14223,11.20474,4.657452,358.6201,0.1187713,0.9720078,0.3168349,38.94744,15.49116,348.3928,False,False
1.175556,1,1,Training,0,0,Flat,5,prepare,0.03346026,1.53837,0.1420078,11.39057,3.877302,358.4548,0.1143904,0.9722619,0.3180194,38.86372,14.57183,348.2866,False,False
1.186667,1,1,Training,0,0,Flat,5,prepare,0.03253461,1.537984,0.1416534,11.56385,3.148081,358.3205,0.1101518,0.9727628,0.3189919,38.75177,13.66365,348.1702,False,False
1.197778,1,1,Training,0,0,Flat,5,prepare,0.03172662,1.537687,0.1412719,11.71616,2.423461,358.1949,0.1058354,0.9731061,0.319607,38.62798,12.75706,348.0214,False,False
1.208889,1,1,Training,0,0,Flat,5,prepare,0.03089833,1.537317,0.1406859,11.84441,1.751505,358.0971,0.101727,0.9734534,0.3204181,38.51736,11.88678,347.8606,False,False
1.22,1,1,Training,0,0,Flat,5,prepare,0.03005175,1.537074,0.140249,11.97831,1.081705,358.0082,0.09745765,0.9736388,0.3208709,38.43513,11.02987,347.7117,False,False
1.231111,1,1,Training,0,0,Flat,5,prepare,0.02921877,1.53682,0.1397097,12.07742,0.4746057,357.9446,0.09332705,0.9739548,0.3215487,38.35439,10.18709,347.5716,False,False
1.242222,1,1,Training,0,0,Flat,5,prepare,0.02840485,1.536594,0.1391254,12.16911,359.8988,357.8913,0.08939266,0.973979,0.3218248,38.31233,9.372011,347.4283,False,False
1.253333,1,1,Training,0,0,Flat,5,prepare,0.02773971,1.536407,0.1385462,12.24766,359.3413,357.8397,0.08570862,0.9742192,0.3221648,38.28535,8.604923,347.295,False,False
1.264444,1,1,Training,0,0,Flat,5,prepare,0.02701461,1.53631,0.1378901,12.30685,358.8334,357.8181,0.08244276,0.9744196,0.3224485,38.27208,7.910862,347.1542,False,False
1.275556,1,1,Training,0,0,Flat,5,prepare,0.02632579,1.536309,0.1373007,12.35456,358.339,357.787,0.07905483,0.9748889,0.3230219,38.24062,7.202816,347.002,False,False
1.286667,1,1,Training,0,0,Flat,5,prepare,0.02563644,1.536319,0.136619,12.36379,357.8971,357.7858,0.07598972,0.9750683,0.3231909,38.22965,6.551822,346.8674,False,False
1.297778,1,1,Training,0,0,Flat,5,prepare,0.02501397,1.536363,0.1359752,12.34779,357.4782,357.7808,0.0730691,0.9753977,0.3232784,38.1954,5.967511,346.7427,False,False
1.308889,1,1,Training,0,0,Flat,5,prepare,0.02438062,1.53644,0.1352752,12.31997,357.0823,357.7901,0.07035112,0.9755769,0.3233304,38.14475,5.383962,346.6665,False,False
1.32,1,1,Training,0,0,Flat,5,prepare,0.02381198,1.536512,0.1345945,12.29005,356.6906,357.795,0.06789947,0.9757979,0.323374,38.10124,4.847723,346.6024,False,False
1.331111,1,1,Training,0,0,Flat,5,prepare,0.02320768,1.5366,0.1338591,12.24893,356.3257,357.7911,0.06559944,0.9760578,0.3234193,38.05598,4.348632,346.5337,False,False
1.342222,1,1,Training,0,0,Flat,5,prepare,0.02260885,1.536743,0.1331028,12.19909,355.9843,357.807,0.06332898,0.9762965,0.3234658,38.02591,3.879681,346.4603,False,False
1.353333,1,1,Training,0,0,Flat,5,prepare,0.02191966,1.536969,0.1322509,12.13841,355.6571,357.8304,0.06137037,0.9765711,0.3232968,37.98476,3.515592,346.4283,False,False
1.364444,1,1,Training,0,0,Flat,5,prepare,0.02135947,1.536999,0.1314461,12.06609,355.3441,357.8518,0.05965376,0.9767735,0.3233459,37.9427,3.193943,346.4618,False,False
1.375556,1,1,Training,0,0,Flat,5,prepare,0.02082633,1.537156,0.1306522,11.98656,355.0484,357.8689,0.05817795,0.9770207,0.3233783,37.88842,2.929536,346.5501,False,False
1.386667,1,1,Training,0,0,Flat,5,prepare,0.0203365,1.53723,0.1299026,11.9211,354.7707,357.9055,0.05643868,0.9771827,0.3233516,37.83317,2.665564,346.6158,False,False
1.397778,1,1,Training,0,0,Flat,5,prepare,0.01987056,1.537364,0.129061,11.84498,354.5136,357.9277,0.05538154,0.9773717,0.3235095,37.78857,2.481784,346.689,False,False
1.408889,1,1,Training,0,0,Flat,5,prepare,0.01932777,1.537466,0.128192,11.77843,354.2668,357.9611,0.05444002,0.9776472,0.3235323,37.73533,2.343246,346.7793,False,False
1.42,1,1,Training,0,0,Flat,5,prepare,0.01888974,1.537583,0.1274184,11.7141,354.0272,357.9809,0.05331898,0.9778601,0.3235633,37.6884,2.166233,346.8519,False,False
1.431111,1,1,Training,0,0,Flat,5,prepare,0.0183891,1.537613,0.1266235,11.64525,353.821,358.0058,0.05249524,0.9781536,0.3236706,37.62361,2.042324,346.9293,False,False
1.442222,1,1,Training,0,0,Flat,5,prepare,0.01798125,1.537713,0.1257756,11.57248,353.6146,358.033,0.05172682,0.9785565,0.3238282,37.5619,1.925871,346.9589,False,False
1.453333,1,1,Training,0,0,Flat,5,prepare,0.01758775,1.537755,0.1249593,11.50282,353.437,358.0607,0.05126905,0.978997,0.3239369,37.50249,1.826105,346.9956,False,False
1.464445,1,1,Training,0,0,Flat,5,prepare,0.0172632,1.537826,0.1241244,11.42444,353.2801,358.0897,0.05080223,0.9793288,0.324028,37.4394,1.760348,347.0401,False,False
1.475556,1,1,Training,0,0,Flat,5,prepare,0.01692176,1.537886,0.1233338,11.33921,353.1298,358.1232,0.05020833,0.9796922,0.3237426,37.3798,1.672644,347.0665,False,False
1.486667,1,1,Training,0,0,Flat,5,prepare,0.01667325,1.537961,0.1225373,11.26154,353.0028,358.1825,0.04961586,0.980019,0.3237648,37.29626,1.599914,347.0726,False,False
1.497778,1,1,Training,0,0,Flat,5,prepare,0.0164292,1.538049,0.1217897,11.17796,352.8829,358.237,0.04905653,0.9802747,0.323812,37.19069,1.508424,347.044,False,False
1.508889,1,1,Training,0,0,Flat,5,prepare,0.01622136,1.538158,0.1210856,11.09806,352.8014,358.2999,0.04872727,0.9806399,0.3237236,37.10386,1.425975,346.9966,False,False
1.52,1,1,Training,0,0,Flat,5,prepare,0.01605213,1.538191,0.1203491,11.0196,352.7386,358.3454,0.04863548,0.9809619,0.3235261,37.02844,1.371243,346.9588,False,False
1.531111,1,1,Training,0,0,Flat,5,prepare,0.0160328,1.538253,0.1196664,10.94204,352.6864,358.3852,0.04873013,0.9813551,0.3234966,36.96804,1.309039,346.9023,False,False
1.542222,1,1,Training,0,0,Flat,5,prepare,0.01600732,1.538217,0.1191834,10.8771,352.6682,358.4326,0.04879284,0.9816122,0.3232403,36.92588,1.332568,346.8712,False,False
1.553333,1,1,Training,0,0,Flat,5,prepare,0.01592443,1.538284,0.1185909,10.81733,352.6741,358.4596,0.04895449,0.9818355,0.3233168,36.89063,1.354373,346.8247,False,False
1.564444,1,1,Training,0,0,Flat,5,prepare,0.01588355,1.538366,0.1180409,10.78463,352.7099,358.5018,0.04915857,0.9822663,0.3232164,36.85098,1.388014,346.7749,False,False
1.575556,1,1,Training,0,0,Flat,5,prepare,0.01588432,1.538454,0.1175181,10.76216,352.7299,358.5408,0.04941893,0.9825666,0.323055,36.80325,1.435891,346.7376,False,False
1.586667,1,1,Training,0,0,Flat,5,prepare,0.01603672,1.538474,0.117138,10.71603,352.7915,358.5567,0.04957294,0.9829434,0.3229175,36.74979,1.481416,346.7098,False,False
1.597778,1,1,Training,0,0,Flat,5,prepare,0.01607646,1.538612,0.1166977,10.67213,352.8573,358.5833,0.05001664,0.983431,0.322953,36.69922,1.537405,346.6942,False,False
1.608889,1,1,Training,0,0,Flat,5,prepare,0.01616111,1.538758,0.1162833,10.62158,352.935,358.611,0.05048442,0.9836997,0.3227928,36.67582,1.622671,346.6845,False,False
1.62,1,1,Training,0,0,Flat,5,prepare,0.01618581,1.53898,0.1159175,10.54654,353.0295,358.6375,0.05103993,0.9838918,0.3225949,36.67785,1.725856,346.6811,False,False
1.631111,1,1,Training,0,0,Flat,5,prepare,0.01635157,1.539174,0.1155029,10.46442,353.1179,358.6682,0.05149078,0.983906,0.3223312,36.68084,1.825087,346.6927,False,False
1.642222,1,1,Training,0,0,Flat,5,prepare,0.01652171,1.539417,0.1152281,10.38521,353.2151,358.6818,0.0521915,0.9839741,0.32218,36.71985,1.947788,346.7204,False,False
1.653333,1,1,Training,0,0,Flat,5,prepare,0.01667305,1.539667,0.1149336,10.30909,353.3083,358.7137,0.05288815,0.9840612,0.321995,36.75816,2.070869,346.7405,False,False
1.664444,1,1,Training,0,0,Flat,5,prepare,0.01684158,1.539882,0.1147009,10.21241,353.4251,358.711,0.05370092,0.9839585,0.3217638,36.77793,2.182383,346.7726,False,False
1.675556,1,1,Training,0,0,Flat,5,prepare,0.01699339,1.540127,0.1144946,10.11547,353.527,358.7061,0.05438828,0.9840093,0.3216231,36.78876,2.287195,346.7855,False,False
1.686667,1,1,Training,0,0,Flat,5,prepare,0.01720947,1.540385,0.1143116,9.996456,353.6482,358.7107,0.05520821,0.9839637,0.3214326,36.79254,2.399556,346.8117,False,False
1.697778,1,1,Training,0,0,Flat,5,prepare,0.01727939,1.540632,0.1141798,9.874011,353.7601,358.7196,0.05592728,0.9839668,0.3213732,36.81195,2.526981,346.8694,False,False
1.708889,1,1,Training,0,0,Flat,5,prepare,0.01749879,1.540914,0.1140555,9.76708,353.8827,358.7295,0.05641341,0.9840221,0.3212597,36.84294,2.667308,346.9529,False,False
1.72,1,1,Training,0,0,Flat,5,prepare,0.0174862,1.541205,0.113809,9.650285,354.0055,358.7527,0.05681992,0.9839811,0.3210409,36.87616,2.816668,347.0493,False,False
1.731111,1,1,Training,0,0,Flat,5,prepare,0.01776647,1.541481,0.1136796,9.53912,354.1267,358.7714,0.05745935,0.9838912,0.3209741,36.92109,2.967998,347.153,False,False
1.742222,1,1,Training,0,0,Flat,5,prepare,0.01804627,1.541743,0.1136779,9.441466,354.2587,358.7985,0.05843401,0.9839526,0.3210971,36.95128,3.084351,347.2287,False,False
1.753333,1,1,Training,0,0,Flat,5,prepare,0.01833687,1.541944,0.113691,9.344819,354.3671,358.8053,0.05901122,0.9839416,0.3210804,36.96142,3.189145,347.2956,False,False
1.764444,1,1,Training,0,0,Flat,5,prepare,0.01862683,1.542178,0.1137545,9.242733,354.4974,358.8362,0.05970883,0.9839751,0.321382,36.97708,3.262967,347.3346,False,False
1.775556,1,1,Training,0,0,Flat,5,prepare,0.01887711,1.542316,0.1137428,9.146516,354.6159,358.8416,0.06014299,0.9840169,0.3214259,36.9872,3.304754,347.3607,False,False
1.786667,1,1,Training,0,0,Flat,5,prepare,0.01915795,1.542528,0.1138162,9.06065,354.7442,358.8649,0.06022406,0.9840118,0.3212538,36.99093,3.360247,347.3804,False,False
1.797778,1,1,Training,0,0,Flat,5,prepare,0.01935973,1.542784,0.1138354,8.978794,354.8534,358.8885,0.06052041,0.9841526,0.3212702,37.00171,3.387796,347.3611,False,False
1.808889,1,1,Training,0,0,Flat,5,prepare,0.01959959,1.542938,0.1139379,8.890782,354.9767,358.8976,0.06089401,0.9841342,0.3213935,37.0112,3.382628,347.3207,False,False
1.82,1,1,Training,0,0,Flat,5,prepare,0.02002457,1.543033,0.1141338,8.812835,355.0772,358.9135,0.06142259,0.9843065,0.3216422,36.99818,3.370143,347.261,False,False
1.831111,1,1,Training,0,0,Flat,5,prepare,0.02039457,1.543283,0.1143173,8.731803,355.1912,358.9332,0.06183863,0.9844104,0.321974,36.99617,3.377764,347.2107,False,False
1.842222,1,1,Training,0,0,Flat,5,prepare,0.02081198,1.543379,0.1145408,8.664751,355.2968,358.9472,0.06217933,0.9846994,0.322232,36.95668,3.381112,347.167,False,False
1.853333,1,1,Training,0,0,Flat,5,prepare,0.02112982,1.543455,0.1147577,8.598922,355.4001,358.9707,0.06247568,0.9848819,0.3224669,36.91917,3.396335,347.1339,False,False
1.864444,1,1,Training,0,0,Flat,5,prepare,0.02147272,1.543567,0.11495,8.532619,355.4967,358.9949,0.06302023,0.9850763,0.322726,36.8862,3.430933,347.11,False,False
1.875556,1,1,Training,0,0,Flat,5,prepare,0.02182747,1.543679,0.1151659,8.484436,355.5869,359.0135,0.06353092,0.9853185,0.3229659,36.84735,3.466779,347.0881,False,False
1.886667,1,1,Training,0,0,Flat,5,prepare,0.02229458,1.543751,0.1153027,8.435163,355.6787,359.0169,0.06407094,0.9854013,0.3233519,36.80112,3.497569,347.07,False,False
1.897778,1,1,Training,0,0,Flat,5,prepare,0.02268481,1.54378,0.115547,8.379652,355.7756,359.0153,0.06457281,0.9857194,0.3237751,36.75925,3.543519,347.0496,False,False
1.908889,1,1,Training,0,0,Flat,5,prepare,0.02305178,1.543787,0.1157799,8.325714,355.8572,359.0204,0.0651083,0.9858905,0.3241539,36.72278,3.595107,347.0469,False,False
1.92,1,1,Training,0,0,Flat,5,prepare,0.0234063,1.543794,0.1160098,8.286582,355.937,359.035,0.06566358,0.9858991,0.3247278,36.70387,3.657206,347.0445,False,False
1.931111,1,1,Training,0,0,Flat,5,prepare,0.02379598,1.54375,0.1162299,8.26541,356.0088,359.0201,0.06632614,0.9861106,0.3251235,36.67465,3.730197,347.0564,False,False
1.942222,1,1,Training,0,0,Flat,5,prepare,0.02405984,1.54374,0.1163096,8.230388,356.0768,359.0194,0.06686592,0.9862621,0.3254604,36.63924,3.779326,347.0514,False,False
1.953333,1,1,Training,0,0,Flat,5,prepare,0.02430699,1.543678,0.1165027,8.2184,356.1501,359.017,0.06712294,0.9864103,0.3260155,36.61543,3.827373,347.0588,False,False
1.964445,1,1,Training,0,0,Flat,5,prepare,0.02455364,1.543578,0.1166084,8.199983,356.2152,358.9906,0.06733751,0.9866494,0.3262093,36.57814,3.903797,347.0734,False,False
1.975556,1,1,Training,0,0,Flat,5,prepare,0.02490542,1.543461,0.1167564,8.180941,356.2722,358.9765,0.06779146,0.9866811,0.3267665,36.54465,3.951188,347.0766,False,False
1.986667,1,1,Training,0,0,Flat,5,prepare,0.0253136,1.54331,0.1169045,8.180339,356.3311,358.9725,0.06860971,0.9866408,0.3273122,36.50303,4.001083,347.0761,False,False
1.997778,1,1,Training,0,0,Flat,5,prepare,0.02569822,1.543147,0.1170406,8.158308,356.3892,358.9567,0.06923103,0.9869634,0.3283231,36.46342,4.05831,347.0936,False,False
2.008889,1,1,Training,0,0,Flat,5,prepare,0.02621484,1.542989,0.117352,8.16312,356.44,358.9447,0.06998324,0.9868114,0.3290746,36.43196,4.111944,347.1015,False,False
2.02,1,1,Training,0,0,Flat,5,prepare,0.02660642,1.542805,0.1174576,8.158361,356.5024,358.9345,0.0708065,0.9869977,0.3300686,36.38456,4.164968,347.1008,False,False
2.031111,1,1,Training,0,0,Flat,5,prepare,0.02726121,1.542588,0.1176292,8.158398,356.5481,358.9233,0.07150269,0.9873242,0.3306992,36.32696,4.211927,347.0764,False,False
2.042222,1,1,Training,0,0,Flat,5,prepare,0.02771262,1.542395,0.117703,8.160703,356.5993,358.9197,0.07195163,0.987573,0.3314493,36.26873,4.269008,347.0728,False,False
