Timestamp	TrialNo	Position.x	Position.y
460.5311	4.0000	0.0007	0.5851
460.5422	4.0000	0.0008	0.5854
460.5533	4.0000	0.0005	0.5858
460.5645	4.0000	0.0004	0.5863
460.5756	4.0000	-0.0001	0.5869
460.5867	4.0000	-0.0004	0.5876
460.5978	4.0000	-0.0010	0.5881
460.6089	4.0000	-0.0016	0.5885
460.6200	4.0000	-0.0018	0.5893
460.6311	4.0000	-0.0021	0.5896
460.6422	4.0000	-0.0025	0.5902
460.6534	4.0000	-0.0028	0.5903
460.6645	4.0000	-0.0032	0.5900
460.6756	4.0000	-0.0036	0.5901
460.6867	4.0000	-0.0042	0.5896
460.6978	4.0000	-0.0050	0.5892
460.7089	4.0000	-0.0058	0.5888
460.7200	4.0000	-0.0064	0.5884
460.7311	4.0000	-0.0073	0.5886
460.7422	4.0000	-0.0081	0.5887
460.7534	4.0000	-0.0089	0.5888
460.7645	4.0000	-0.0099	0.5891
460.7756	4.0000	-0.0109	0.5892
460.7867	4.0000	-0.0122	0.5893
460.7978	4.0000	-0.0137	0.5893
460.8089	4.0000	-0.0155	0.5889
460.8200	4.0000	-0.0175	0.5884
460.8311	4.0000	-0.0201	0.5877
460.8422	4.0000	-0.0233	0.5872
460.8533	4.0000	-0.0267	0.5867
460.8644	4.0000	-0.0306	0.5859
461.1200	4.0000	-0.1303	0.5818
461.1311	4.0000	-0.1349	0.5490
461.1422	4.0000	-0.1484	0.5415
461.1534	4.0000	-0.1638	0.5327
461.1645	4.0000	-0.1804	0.5225
461.1756	4.0000	-0.2011	0.5089
461.1867	4.0000	-0.2235	0.4935
461.1978	4.0000	-0.2501	0.4760
461.2089	4.0000	-0.2799	0.4560
461.2200	4.0000	-0.3102	0.4362
461.2311	4.0000	-0.3432	0.4146
461.2422	4.0000	-0.3765	0.3942
461.2534	4.0000	-0.4118	0.3738
461.2645	4.0000	-0.4471	0.3553
461.2756	4.0000	-0.4844	0.3379
461.3422	4.0000	-0.7448	0.2399
461.3533	4.0000	-0.7929	0.2239
461.3644	4.0000	-0.8413	0.2087
461.3756	4.0000	-0.8910	0.1942
461.3867	4.0000	-0.9398	0.1809
461.3978	4.0000	-1.0429	0.1771
461.4089	4.0000	-1.0373	0.1552
461.4200	4.0000	-1.0855	0.1440
461.4311	4.0000	-1.1330	0.1333
461.4422	4.0000	-1.1781	0.1242
461.4533	4.0000	-1.2216	0.1158
461.4644	4.0000	-1.2609	0.1079
461.4756	4.0000	-1.2967	0.0995
461.4867	4.0000	-1.3342	0.0900
461.4978	4.0000	-1.3668	0.0797
461.5089	4.0000	-1.4818	0.0728
461.5200	4.0000	-1.4748	0.0596
461.5311	4.0000	-1.4679	0.0467
461.5422	4.0000	-1.4815	0.0355
461.5533	4.0000	-1.5033	0.0243
461.5645	4.0000	-1.5204	0.0148
461.5756	4.0000	-1.5365	0.0055
461.5867	4.0000	-1.5504	-0.0031
461.5978	4.0000	-1.5635	-0.0113
461.6089	4.0000	-1.5771	-0.0195
461.6200	4.0000	-1.5885	-0.0275
461.6311	4.0000	-1.5992	-0.0359
461.6422	4.0000	-1.6108	-0.0443
461.6534	4.0000	-1.6208	-0.0529
461.6645	4.0000	-1.6318	-0.0617
461.6756	4.0000	-1.6417	-0.0701
461.6867	4.0000	-1.6514	-0.0788
461.6978	4.0000	-1.6609	-0.0882
461.7089	4.0000	-1.6700	-0.0978
461.7200	4.0000	-1.6776	-0.1083
461.8200	4.0000	-1.8411	-0.2036
461.8311	4.0000	-1.7608	-0.2019
461.8422	4.0000	-1.7052	-0.2032
461.8533	4.0000	-1.6995	-0.2115
461.8644	4.0000	-1.6911	-0.2201
461.8756	4.0000	-1.6827	-0.2266
461.8867	4.0000	-1.6736	-0.2294
461.8978	4.0000	-1.6659	-0.2300
461.9089	4.0000	-1.6579	-0.2302
461.9200	4.0000	-1.6505	-0.2337
461.9311	4.0000	-1.6430	-0.2403
461.9422	4.0000	-1.6373	-0.2503
461.9533	4.0000	-1.6350	-0.2628
461.9644	4.0000	-1.6359	-0.2738
461.9756	4.0000	-1.6397	-0.2817
461.9867	4.0000	-1.6460	-0.2898
461.9978	4.0000	-1.6530	-0.2983
462.0089	4.0000	-1.6616	-0.3075
462.0200	4.0000	-1.6697	-0.3163
462.0311	4.0000	-1.6757	-0.3226
462.0422	4.0000	-1.6790	-0.3256
462.0533	4.0000	-1.6801	-0.3238
462.0645	4.0000	-1.6796	-0.3189
462.0756	4.0000	-1.6790	-0.3149
462.0867	4.0000	-1.6769	-0.3103
462.0978	4.0000	-1.6742	-0.3064
462.1089	4.0000	-1.6720	-0.3031
462.1200	4.0000	-1.6670	-0.2991
462.1311	4.0000	-1.6606	-0.2942
462.1422	4.0000	-1.6554	-0.2890
462.1534	4.0000	-1.6509	-0.2829
462.1645	4.0000	-1.6459	-0.2803
462.1756	4.0000	-1.6430	-0.2773
462.1867	4.0000	-1.6398	-0.2760
462.1978	4.0000	-1.6360	-0.2758
462.2089	4.0000	-1.6335	-0.2752
462.2200	4.0000	-1.6299	-0.2747
462.2311	4.0000	-1.6265	-0.2725
462.2422	4.0000	-1.6226	-0.2694
462.2534	4.0000	-1.6189	-0.2663
462.2645	4.0000	-1.6126	-0.2631
462.2756	4.0000	-1.6070	-0.2596
462.2867	4.0000	-1.5995	-0.2560
462.2978	4.0000	-1.5911	-0.2517
462.3089	4.0000	-1.5823	-0.2464
462.3200	4.0000	-1.5729	-0.2403
462.3311	4.0000	-1.5653	-0.2342
462.3422	4.0000	-1.5553	-0.2295
462.3533	4.0000	-1.5469	-0.2248
462.3644	4.0000	-1.5373	-0.2201
462.3756	4.0000	-1.5256	-0.2159
462.3867	4.0000	-1.5154	-0.2108
462.3978	4.0000	-1.5037	-0.2052
462.4089	4.0000	-1.4930	-0.1986
462.4200	4.0000	-1.4810	-0.1912
462.4311	4.0000	-1.4857	-0.1867
462.4422	4.0000	-1.5147	-0.1849
462.5422	4.0000	-1.3362	-0.0769
462.5533	4.0000	-1.3262	-0.0711
462.5645	4.0000	-1.3152	-0.0684
462.5756	4.0000	-1.3052	-0.0705
462.5867	4.0000	-1.2970	-0.0721
462.5978	4.0000	-1.2893	-0.0712
462.6089	4.0000	-1.2814	-0.0679
462.6200	4.0000	-1.2735	-0.0630
462.6311	4.0000	-1.2647	-0.0539
462.6422	4.0000	-1.2558	-0.0419
462.6534	4.0000	-1.2478	-0.0319
462.6645	4.0000	-1.2408	-0.0263
462.6756	4.0000	-1.2335	-0.0244
462.6867	4.0000	-1.2261	-0.0275
462.6978	4.0000	-1.2197	-0.0312
462.7089	4.0000	-1.2154	-0.0340
462.7200	4.0000	-1.2126	-0.0342
462.7311	4.0000	-1.2132	-0.0361
462.7422	4.0000	-1.2150	-0.0391
462.7534	4.0000	-1.2177	-0.0445
462.7645	4.0000	-1.2220	-0.0505
462.7756	4.0000	-1.2289	-0.0590
462.7867	4.0000	-1.2374	-0.0677
462.7978	4.0000	-1.3285	-0.0810
462.8089	4.0000	-1.3187	-0.0889
462.8200	4.0000	-1.3091	-0.0979
462.8311	4.0000	-1.2993	-0.1086
462.8422	4.0000	-1.2909	-0.1179
463.2311	4.0000	-1.3072	-0.2044
463.2422	4.0000	-1.2788	-0.2013
463.2534	4.0000	-1.2505	-0.1995
463.2645	4.0000	-1.2215	-0.1974
463.2756	4.0000	-1.2054	-0.1954
463.2867	4.0000	-1.2468	-0.1970
463.4978	4.0000	-0.9370	-0.2054
463.5089	4.0000	-0.9049	-0.2051
463.5200	4.0000	-0.8816	-0.2048
463.5311	4.0000	-0.8649	-0.2045
463.5422	4.0000	-0.8572	-0.2041
463.5533	4.0000	-0.8473	-0.2035
463.5645	4.0000	-0.8391	-0.2028
463.5756	4.0000	-0.8265	-0.2020
463.5867	4.0000	-0.8145	-0.2011
463.5978	4.0000	-0.7994	-0.1998
463.6089	4.0000	-0.7816	-0.1985
463.6200	4.0000	-0.7582	-0.1969
463.6311	4.0000	-0.7473	-0.1995
463.6422	4.0000	-0.7392	-0.2035
463.6534	4.0000	-0.7316	-0.2071
463.6645	4.0000	-0.7237	-0.2096
463.6756	4.0000	-0.7147	-0.2107
