Timestamp	TrialNo	Position.x	Position.y
448.1978	3.0000	0.0193	0.3612
448.2200	3.0000	0.0178	0.3623
448.2200	3.0000	0.0164	0.3635
448.2311	3.0000	0.0153	0.3646
448.2422	3.0000	0.0138	0.3656
448.2534	3.0000	0.0126	0.3663
448.2645	3.0000	0.0115	0.3663
448.2756	3.0000	0.0102	0.3664
448.2867	3.0000	0.0086	0.3658
448.2978	3.0000	0.0074	0.3649
448.3089	3.0000	0.0061	0.3632
448.3200	3.0000	0.0050	0.3613
448.3311	3.0000	0.0040	0.3586
448.3422	3.0000	0.0031	0.3556
448.3533	3.0000	0.0022	0.3526
448.3644	3.0000	0.0015	0.3496
448.3756	3.0000	0.0009	0.3469
448.3867	3.0000	0.0005	0.3442
448.3978	3.0000	0.0002	0.3414
448.4089	3.0000	0.0002	0.3384
448.4200	3.0000	0.0001	0.3347
448.4311	3.0000	0.0000	0.3306
448.4422	3.0000	-0.0003	0.3261
448.4533	3.0000	-0.0005	0.3217
448.4644	3.0000	-0.0012	0.3174
448.4756	3.0000	-0.0015	0.3137
448.4867	3.0000	-0.0019	0.3106
448.4978	3.0000	-0.0023	0.3085
448.5089	3.0000	-0.0024	0.3070
448.5200	3.0000	-0.0023	0.3064
448.5311	3.0000	-0.0023	0.3063
448.5422	3.0000	-0.0028	0.3058
448.5533	3.0000	-0.0031	0.3046
448.5645	3.0000	-0.0045	0.3024
448.5756	3.0000	-0.0056	0.2994
448.5867	3.0000	-0.0072	0.2979
448.5978	3.0000	-0.0090	0.2983
448.6089	3.0000	-0.0115	0.2987
448.6200	3.0000	-0.0139	0.2991
448.6311	3.0000	-0.0169	0.2996
448.8533	3.0000	-0.0716	0.2022
448.8644	3.0000	-0.0735	0.1997
448.8756	3.0000	-0.0752	0.1975
448.8867	3.0000	-0.0769	0.1950
448.8978	3.0000	-0.0788	0.1920
448.9089	3.0000	-0.0806	0.1887
448.9200	3.0000	-0.0825	0.1851
448.9311	3.0000	-0.0848	0.1815
448.9422	3.0000	-0.0870	0.1776
448.9533	3.0000	-0.0893	0.1734
448.9644	3.0000	-0.0922	0.1691
448.9756	3.0000	-0.0953	0.1641
448.9867	3.0000	-0.0990	0.1592
448.9978	3.0000	-0.1034	0.1540
449.0089	3.0000	-0.1079	0.1492
449.0200	3.0000	-0.1130	0.1447
449.0311	3.0000	-0.1183	0.1407
449.0422	3.0000	-0.1236	0.1373
449.0533	3.0000	-0.1297	0.1344
449.0645	3.0000	-0.1360	0.1322
449.0756	3.0000	-0.1424	0.1304
449.0867	3.0000	-0.1491	0.1289
449.0978	3.0000	-0.1559	0.1282
449.1089	3.0000	-0.1631	0.1284
449.1200	3.0000	-0.1697	0.1286
449.1311	3.0000	-0.1765	0.1280
449.1422	3.0000	-0.1836	0.1270
449.1534	3.0000	-0.1911	0.1250
449.1645	3.0000	-0.1990	0.1220
449.1756	3.0000	-0.2067	0.1194
449.1867	3.0000	-0.2143	0.1167
449.1978	3.0000	-0.2218	0.1151
449.2089	3.0000	-0.2290	0.1133
449.2200	3.0000	-0.2362	0.1116
449.2311	3.0000	-0.2434	0.1095
449.2422	3.0000	-0.2509	0.1075
449.2534	3.0000	-0.2590	0.1053
449.2645	3.0000	-0.2676	0.1033
449.2756	3.0000	-0.2765	0.1016
449.2867	3.0000	-0.2856	0.0997
449.2978	3.0000	-0.2950	0.0978
449.3089	3.0000	-0.3049	0.0955
449.3200	3.0000	-0.3149	0.0929
449.3311	3.0000	-0.3257	0.0903
449.3422	3.0000	-0.3366	0.0877
449.3533	3.0000	-0.3478	0.0858
449.4089	3.0000	-0.4435	0.0939
449.4200	3.0000	-0.4423	0.0917
449.4311	3.0000	-0.4411	0.0894
449.4422	3.0000	-0.4533	0.0898
449.4533	3.0000	-0.4688	0.0904
449.4644	3.0000	-0.4847	0.0899
