0,6,16,20,34,
7,11,17,25,27,
1,11,16,26,34,
1,6,21,26,35,
1,21,23,26,28,
1,15,19,29,35,
0,9,14,29,34,
0,10,20,25,29,
4,6,13,21,35,
6,10,12,29,33,
8,10,18,24,28,
4,7,14,21,35,
5,10,15,24,33,
0,9,15,29,34,
11,14,21,28,31,
0,4,18,32,34,
5,9,12,30,34,
11,13,21,28,30,
