17,25,27,7,11,
16,6,20,34,12,
1,26,6,21,35,
26,1,16,35,9,
1,15,29,19,35,
1,26,28,23,21,
0,25,29,20,10,
14,29,8,23,34,
12,29,18,10,33,
13,29,20,35,15,
4,14,7,21,35,
16,18,8,34,24,
0,15,29,9,34,
15,5,33,10,24,
0,4,18,32,34,
14,28,31,21,11,
13,28,30,21,11,
5,30,9,12,34,
