TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
106.9978,1,Training,7,Flat,Prepare,,,
129.0978,1,Training,7,Flat,ShowPattern,,,
130.1089,1,Training,7,Flat,Card,2,,,
130.1756,1,Training,7,Flat,Card,25,,,
132.8089,1,Training,7,Flat,Card,,2,,
133.7756,1,Training,7,Flat,Card,30,,,
135.3533,1,Training,7,Flat,Card,,25,,
136.72,1,Training,7,Flat,Card,20,,,
138.52,1,Training,7,Flat,Card,,30,,
139.1867,1,Training,7,Flat,Card,11,,,
142.3867,1,Training,7,Flat,Card,,20,,
144.7533,1,Training,7,Flat,Card,,11,,
144.7533,1,Training,7,Flat,Distractor,,,
147.6311,1,Training,7,Flat,Task: 8,,,
150.3867,1,Training,7,Flat,CardGame,,,,8
150.3867,1,Training,7,Flat,Task: 7,,,
153.22,1,Training,7,Flat,CardGame,,,,7
153.22,1,Training,7,Flat,Task: 3,,,
155.12,1,Training,7,Flat,CardGame,,,,3
155.12,1,Training,7,Flat,Task: 1,,,
156.6867,1,Training,7,Flat,CardGame,,,,1
156.6867,1,Training,7,Flat,Task: 4,,,
158.8089,1,Training,7,Flat,CardGame,,,,4
158.8089,1,Training,7,Flat,Task: 5,,,
160.62,1,Training,7,Flat,CardGame,,,,5
160.62,1,Training,7,Flat,Task: 8,,,
162.0867,1,Training,7,Flat,CardGame,,,,8
162.0867,1,Training,7,Flat,Task: 7,,,
162.5756,1,Training,7,Flat,SelectedCards,,,
166.4867,1,Training,7,Flat,Card,,,2,
168.2533,1,Training,7,Flat,Card,,,25,
171.2867,1,Training,7,Flat,Card,,,30,
173.4089,1,Training,7,Flat,Card,,,20,
175.3645,1,Training,7,Flat,Card,,,11,
178.9644,1,Training,7,Flat,Result,,,
186.0533,2,Training,7,Full Circle,Prepare,,,
190.1089,2,Training,7,Full Circle,ShowPattern,,,
191.1533,2,Training,7,Full Circle,Card,25,,,
191.42,2,Training,7,Full Circle,Card,15,,,
192.6089,2,Training,7,Full Circle,Card,,15,,
193.9644,2,Training,7,Full Circle,Card,6,,,
195.0978,2,Training,7,Full Circle,Card,,6,,
196.92,2,Training,7,Full Circle,Card,10,,,
197.9311,2,Training,7,Full Circle,Card,,10,,
198.7533,2,Training,7,Full Circle,Card,35,,,
199.7311,2,Training,7,Full Circle,Card,,35,,
202.2422,2,Training,7,Full Circle,Card,,25,,
205.0645,2,Training,7,Full Circle,Distractor,,,
205.0645,2,Training,7,Full Circle,Task: 7,,,
208.0756,2,Training,7,Full Circle,CardGame,,,,7
208.0756,2,Training,7,Full Circle,Task: 5,,,
210.6756,2,Training,7,Full Circle,CardGame,,,,5
210.6756,2,Training,7,Full Circle,Task: 1,,,
212.6089,2,Training,7,Full Circle,CardGame,,,,1
212.6089,2,Training,7,Full Circle,Task: 5,,,
214.4756,2,Training,7,Full Circle,CardGame,,,,5
214.4756,2,Training,7,Full Circle,Task: 2,,,
216.3645,2,Training,7,Full Circle,CardGame,,,,2
216.3645,2,Training,7,Full Circle,Task: 3,,,
218.7533,2,Training,7,Full Circle,CardGame,,,,3
218.7533,2,Training,7,Full Circle,Task: 6,,,
220.0089,2,Training,7,Full Circle,SelectedCards,,,
222.7978,2,Training,7,Full Circle,Card,,,15,
225.7533,2,Training,7,Full Circle,Card,,,18,
229.9644,2,Training,7,Full Circle,Card,,,9,
233.0422,2,Training,7,Full Circle,Card,,,25,
