TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
234.7645,1,Training,4,Semi-Circle,Prepare,,,
256.1534,1,Training,4,Semi-Circle,ShowPattern,,,
256.1645,1,Training,4,Semi-Circle,Card,6,,,
256.5533,1,Training,4,Semi-Circle,Card,15,,,
256.9978,1,Training,4,Semi-Circle,Card,25,,,
258.7089,1,Training,4,Semi-Circle,Card,,25,,
260.12,1,Training,4,Semi-Circle,Card,,15,,
262.4644,1,Training,4,Semi-Circle,Card,,6,,
263.3644,1,Training,4,Semi-Circle,Card,10,,,
263.7311,1,Training,4,Semi-Circle,Card,35,,,
264.6311,1,Training,4,Semi-Circle,Card,,10,,
265.52,1,Training,4,Semi-Circle,Card,,35,,
271.1089,1,Training,4,Semi-Circle,Distractor,,,
271.1089,1,Training,4,Semi-Circle,Task: 7,,,
273.4867,1,Training,4,Semi-Circle,CardGame,,,,7
273.4867,1,Training,4,Semi-Circle,Task: 4,,,
275.2867,1,Training,4,Semi-Circle,CardGame,,,,4
275.2867,1,Training,4,Semi-Circle,Task: 6,,,
276.92,1,Training,4,Semi-Circle,CardGame,,,,6
276.92,1,Training,4,Semi-Circle,Task: 1,,,
279.6311,1,Training,4,Semi-Circle,CardGame,,,,1
279.6311,1,Training,4,Semi-Circle,Task: 1,,,
282.2533,1,Training,4,Semi-Circle,CardGame,,,,1
282.2533,1,Training,4,Semi-Circle,Task: 1,,,
284.0645,1,Training,4,Semi-Circle,CardGame,,,,1
284.0645,1,Training,4,Semi-Circle,Task: 7,,,
285.5311,1,Training,4,Semi-Circle,CardGame,,,,7
285.5311,1,Training,4,Semi-Circle,Task: 2,,,
286.0645,1,Training,4,Semi-Circle,SelectedCards,,,
291.3755,1,Training,4,Semi-Circle,Card,,,24,
292.9533,1,Training,4,Semi-Circle,Card,,,15,
295.7089,1,Training,4,Semi-Circle,Card,,,35,
297.2978,1,Training,4,Semi-Circle,Card,,,10,
301.4756,1,Training,4,Semi-Circle,Card,,,6,
306.6311,1,Training,4,Semi-Circle,Result,,,
349.52,2,Training,4,Flat,Prepare,,,
350.9756,2,Training,4,Flat,ShowPattern,,,
350.9867,2,Training,4,Flat,Card,30,,,
351.5756,2,Training,4,Flat,Card,2,,,
351.6311,2,Training,4,Flat,Card,25,,,
354.42,2,Training,4,Flat,Card,,25,,
355.3978,2,Training,4,Flat,Card,,2,,
357.1089,2,Training,4,Flat,Card,20,,,
358.0645,2,Training,4,Flat,Card,,30,,
359.1089,2,Training,4,Flat,Card,,20,,
359.6311,2,Training,4,Flat,Card,11,,,
360.5756,2,Training,4,Flat,Card,,11,,
365.9311,2,Training,4,Flat,Distractor,,,
365.9311,2,Training,4,Flat,Task: 4,,,
368.0311,2,Training,4,Flat,CardGame,,,,4
368.0311,2,Training,4,Flat,Task: 2,,,
370.3867,2,Training,4,Flat,CardGame,,,,2
370.3867,2,Training,4,Flat,Task: 4,,,
372.52,2,Training,4,Flat,CardGame,,,,4
372.52,2,Training,4,Flat,Task: 3,,,
374.1311,2,Training,4,Flat,CardGame,,,,3
374.1311,2,Training,4,Flat,Task: 5,,,
375.9978,2,Training,4,Flat,CardGame,,,,5
375.9978,2,Training,4,Flat,Task: 1,,,
377.6422,2,Training,4,Flat,CardGame,,,,1
377.6422,2,Training,4,Flat,Task: 2,,,
378.9533,2,Training,4,Flat,CardGame,,,,2
378.9533,2,Training,4,Flat,Task: 6,,,
380.0422,2,Training,4,Flat,CardGame,,,,6
380.0422,2,Training,4,Flat,Task: 8,,,
380.8756,2,Training,4,Flat,SelectedCards,,,
384.4089,2,Training,4,Flat,Card,,,2,
388.2867,2,Training,4,Flat,Card,,,11,
389.6422,2,Training,4,Flat,Card,,,20,
