TimeSinceStart,UserHeight,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z,MainPadPressed,MainTriggerPressed
0.3533334,1,1,Training,0,0,Flat,5,prepare,-0.06092403,0.6354418,-0.03949816,326.0894,0.4476341,353.5885,0,0,0,0,0,0,False,False
0.4422222,1,1,Training,0,0,Flat,5,prepare,-0.06107199,0.63529,-0.03966866,326.0621,0.4692751,353.5841,-2.000765,0.8577492,-3.71577,348.2339,335.0939,351.8022,False,False
0.4644445,1,1,Training,0,0,Flat,5,prepare,-0.06118431,0.6353033,-0.03974347,326.0673,0.4539723,353.5853,-2.000991,0.8576685,-3.715903,348.2401,335.0597,351.9297,False,False
0.4644445,1,1,Training,0,0,Flat,5,prepare,-0.06121078,0.6353611,-0.03964686,326.0635,0.4386769,353.5929,-2.001204,0.8578477,-3.715743,348.2503,335.0582,351.9847,False,False
0.4755556,1,1,Training,0,0,Flat,5,prepare,-0.06122974,0.6353576,-0.03963863,326.0587,0.451353,353.5888,-2.001204,0.8578477,-3.715743,348.2503,335.0582,351.9847,False,False
0.4866667,1,1,Training,0,0,Flat,5,prepare,-0.06124762,0.6353829,-0.03963872,326.0717,0.4556576,353.5889,-2.001265,0.8578113,-3.71578,348.2509,335.0591,351.9977,False,False
0.4866667,1,1,Training,0,0,Flat,5,prepare,-0.0609221,0.6354094,-0.03972814,326.0685,0.4531195,353.5796,-2.001302,0.8577183,-3.715913,348.2555,335.0532,351.9856,False,False
0.52,1,1,Training,0,0,Flat,5,prepare,-0.06092176,0.635424,-0.03973984,326.0655,0.4680326,353.5785,-2.001252,0.8577818,-3.716107,348.2601,335.0859,351.9431,False,False
0.5311111,1,1,Training,0,0,Flat,5,prepare,-0.0609863,0.6352524,-0.03978943,326.0679,0.4621832,353.574,-2.001355,0.8578178,-3.716134,348.2602,335.0704,352.0195,False,False
0.5422223,1,1,Training,0,0,Flat,5,prepare,-0.06092776,0.6353478,-0.03968581,326.0692,0.4538935,353.5772,-2.001357,0.8577496,-3.716094,348.2814,335.0554,352.1028,False,False
0.5533333,1,1,Training,0,0,Flat,5,prepare,-0.0609538,0.6352807,-0.03969426,326.0634,0.447607,353.5906,-2.001357,0.8577496,-3.716094,348.2814,335.0554,352.1028,False,False
0.5533333,1,1,Training,0,0,Flat,5,prepare,-0.06088598,0.6353152,-0.03974532,326.0644,0.4492778,353.5768,-2.0014,0.8576356,-3.716227,348.2789,335.0519,352.1432,False,False
0.5644445,1,1,Training,0,0,Flat,5,prepare,-0.06090804,0.6352904,-0.03979952,326.0717,0.4684979,353.5706,-2.001484,0.8576069,-3.716371,348.2735,335.0285,352.2031,False,False
0.5755556,1,1,Training,0,0,Flat,5,prepare,-0.06098033,0.6352794,-0.03968642,326.074,0.4401599,353.5948,-2.001647,0.8576267,-3.716642,348.2932,335.0013,352.3661,False,False
0.5866667,1,1,Training,0,0,Flat,5,prepare,-0.06097495,0.6352984,-0.03964826,326.0658,0.4439871,353.5872,-2.001965,0.8576279,-3.716584,348.3047,334.9841,352.3865,False,False
0.5977778,1,1,Training,0,0,Flat,5,prepare,-0.06109466,0.6352825,-0.0397213,326.064,0.4495439,353.5773,-2.001813,0.857882,-3.716245,348.3019,335.0212,352.2874,False,False
0.6088889,1,1,Training,0,0,Flat,5,prepare,-0.06109035,0.6352984,-0.03974772,326.0759,0.4494445,353.5902,-2.001745,0.8578305,-3.716276,348.3014,335.0375,352.2157,False,False
0.62,1,1,Training,0,0,Flat,5,prepare,-0.06102494,0.6352367,-0.0397344,326.0705,0.4523555,353.5768,-2.001822,0.858179,-3.716344,348.3322,335.0456,352.0853,False,False
0.6311111,1,1,Training,0,0,Flat,5,prepare,-0.06099946,0.6351699,-0.03975968,326.0681,0.4547228,353.5788,-2.001949,0.8583708,-3.716448,348.2982,335.0322,352.1403,True,False
0.6422222,1,1,Training,0,0,Flat,5,prepare,-0.06094714,0.6352205,-0.03977408,326.0671,0.4553167,353.5714,-2.002038,0.858726,-3.716619,348.2954,335.0005,352.2011,True,False
0.6533334,1,1,Training,0,0,Flat,5,prepare,-0.06095611,0.6352272,-0.03982117,326.0753,0.4560106,353.5796,-2.002096,0.8586283,-3.716475,348.2857,334.9936,352.2095,True,False
0.6644444,1,1,Training,0,0,Flat,5,prepare,-0.06104409,0.6351531,-0.03974041,326.0733,0.4549069,353.5758,-2.001969,0.8586905,-3.716436,348.2874,334.9859,352.2501,True,False
0.6755556,1,1,Training,0,0,Flat,5,prepare,-0.06114877,0.6352013,-0.03979211,326.0688,0.4462342,353.5828,-2.001966,0.8588562,-3.716398,348.2864,334.9892,352.2305,True,False
0.6866667,1,1,Training,0,0,Flat,5,prepare,-0.06117114,0.6351877,-0.03977693,326.0701,0.4361181,353.5886,-2.001951,0.8589228,-3.716336,348.2771,335.0101,352.1197,True,False
0.6977778,1,1,Training,0,0,Flat,5,prepare,-0.06112013,0.6351783,-0.03975384,326.0673,0.4515646,353.5771,-2.00179,0.8586469,-3.715955,348.2884,335.0448,351.9814,True,False
0.7088889,1,1,Training,0,0,Flat,5,prepare,-0.0610524,0.6352177,-0.03987691,326.0651,0.4481855,353.5762,-2.001704,0.8585582,-3.715752,348.2778,335.0808,351.8334,True,False
0.7311111,1,1,Training,0,0,Flat,5,prepare,-0.06096562,0.6351995,-0.03981199,326.0671,0.4537039,353.5804,-2.001404,0.8583276,-3.7159,348.2682,335.0908,351.7356,True,False
0.7311111,1,1,Training,0,0,Flat,5,prepare,-0.0609638,0.6352023,-0.03981403,326.0747,0.4661316,353.5674,-2.001358,0.8583781,-3.715799,348.2759,335.1069,351.6576,True,False
0.7422222,1,1,Training,0,0,Flat,5,prepare,-0.06092983,0.6352783,-0.03974387,326.079,0.4524197,353.5768,-2.001332,0.8581519,-3.716098,348.2676,335.0986,351.675,True,False
0.7533333,1,1,Training,0,0,Flat,5,prepare,-0.06092852,0.6352204,-0.03976068,326.0766,0.4540626,353.5798,-2.00141,0.8580154,-3.715975,348.2799,335.1066,351.6855,True,False
0.7644445,1,1,Training,0,0,Flat,5,showPattern,-0.06091717,0.6352233,-0.03980955,326.0733,0.4556358,353.5737,-2.00123,0.8580047,-3.716228,348.2755,335.0658,351.7979,False,False
0.7866667,1,1,Training,0,0,Flat,5,showPattern,-0.06091662,0.6352907,-0.03982373,326.0635,0.4564672,353.5754,-2.001266,0.8579104,-3.716143,348.2723,335.0889,351.7675,False,False
0.8088889,1,1,Training,0,0,Flat,5,showPattern,-0.06097531,0.6352661,-0.03971599,326.0742,0.4554722,353.58,-2.001289,0.8581522,-3.716466,348.2512,335.0748,351.7891,False,False
0.8311111,1,1,Training,0,0,Flat,5,showPattern,-0.06097151,0.6353735,-0.03967827,326.0756,0.4577311,353.5789,-2.001473,0.8579514,-3.716635,348.2578,335.0723,351.7931,False,False
0.8422222,1,1,Training,0,0,Flat,5,showPattern,-0.06091025,0.6353618,-0.03964318,326.0778,0.4621822,353.5738,-2.001599,0.8578277,-3.716518,348.2825,335.0585,351.8862,False,False
0.8422222,1,1,Training,0,0,Flat,5,showPattern,-0.06091776,0.6353756,-0.03968484,326.0756,0.4484566,353.5838,-2.001636,0.857854,-3.716497,348.2847,334.9994,352.1243,False,False
0.8533334,1,1,Training,0,0,Flat,5,showPattern,-0.06098014,0.6353548,-0.03960479,326.0859,0.4633592,353.5738,-2.001636,0.857854,-3.716497,348.2847,334.9994,352.1243,False,False
0.8644445,1,1,Training,0,0,Flat,5,showPattern,-0.06103262,0.6354307,-0.03961543,326.0811,0.4514415,353.5839,-2.001682,0.8577642,-3.716489,348.2841,334.9872,352.1598,False,False
0.8644445,1,1,Training,0,0,Flat,5,showPattern,-0.0611271,0.6353365,-0.03961808,326.0846,0.4528479,353.5816,-2.001706,0.8578062,-3.716257,348.284,335.0284,351.9268,False,False
0.8755556,1,1,Training,0,0,Flat,5,showPattern,-0.06109885,0.6353964,-0.03962182,326.0725,0.4468714,353.5855,-2.001726,0.857759,-3.716313,348.2749,335.0392,351.8832,False,False
0.8866667,1,1,Training,0,0,Flat,5,showPattern,-0.06105942,0.6353613,-0.03963188,326.0852,0.4551872,353.5839,-2.001761,0.8576447,-3.716352,348.2841,335.0368,351.8871,False,False
0.8977778,1,1,Training,0,0,Flat,5,showPattern,-0.06106398,0.6353056,-0.0396423,326.0838,0.4476031,353.5802,-2.001956,0.8575284,-3.716619,348.2889,335.0263,351.9384,False,False
0.9088889,1,1,Training,0,0,Flat,5,showPattern,-0.06113518,0.6352667,-0.03974114,326.0734,0.4571786,353.5799,-2.002003,0.8574779,-3.716685,348.2828,335.0158,351.9612,False,False
0.92,1,1,Training,0,0,Flat,5,showPattern,-0.06112733,0.6352723,-0.03969236,326.0717,0.464956,353.5818,-2.001949,0.8574612,-3.716644,348.2785,335.0133,351.953,False,False
0.9311112,1,1,Training,0,0,Flat,5,showPattern,-0.06111688,0.6352677,-0.03970029,326.0793,0.4497111,353.5882,-2.001957,0.8576577,-3.716902,348.273,335.0202,351.9217,False,False
0.9422222,1,1,Training,0,0,Flat,5,showPattern,-0.06113976,0.6353309,-0.03960965,326.0815,0.4562486,353.5901,-2.001775,0.8576792,-3.716842,348.2724,335.0133,351.9491,False,False
0.9533334,1,1,Training,0,0,Flat,5,showPattern,-0.06115776,0.635337,-0.03961901,326.0811,0.4512942,353.5942,-2.001728,0.857609,-3.716584,348.2814,335.026,351.9551,False,False
0.9644445,1,1,Training,0,0,Flat,5,showPattern,-0.06114086,0.6354098,-0.03957757,326.0815,0.4547227,353.5869,-2.00173,0.8576479,-3.716536,348.2915,335.0127,351.9764,False,False
0.9755556,1,1,Training,0,0,Flat,5,showPattern,-0.06114415,0.6353611,-0.03957372,326.0821,0.4588994,353.5905,-2.001845,0.857547,-3.716452,348.2864,335.025,351.9583,False,False
0.9866667,1,1,Training,0,0,Flat,5,showPattern,-0.06118101,0.6352868,-0.03971531,326.0729,0.4573914,353.5869,-2.001853,0.8575377,-3.716392,348.2899,335.032,351.9476,False,False
0.9977778,1,1,Training,0,0,Flat,5,showPattern,-0.06118665,0.6352932,-0.03973613,326.0816,0.456972,353.5901,-2.00219,0.8576732,-3.716545,348.2718,335.0134,351.962,False,False
1.008889,1,1,Training,0,0,Flat,5,showPattern,-0.06118474,0.6353012,-0.03978178,326.0823,0.4559064,353.5868,-2.002253,0.8576766,-3.716708,348.2839,335.0303,351.9709,False,False
1.02,1,1,Training,0,0,Flat,5,showPattern,-0.06121568,0.6352262,-0.03985603,326.0749,0.4589294,353.5805,-2.002108,0.8576455,-3.716724,348.2759,335.0239,351.9982,False,False
1.031111,1,1,Training,0,0,Flat,5,showPattern,-0.06104542,0.6352255,-0.03979259,326.0748,0.4577492,353.581,-2.002243,0.8574333,-3.716792,348.2674,334.9943,352.0741,False,False
1.042222,1,1,Training,0,0,Flat,5,showPattern,-0.0611289,0.6352674,-0.03986595,326.08,0.4600379,353.5813,-2.002256,0.857497,-3.717239,348.2681,334.989,352.0747,False,False
1.053333,1,1,Training,0,0,Flat,5,showPattern,-0.06104689,0.635227,-0.03979534,326.0805,0.4523848,353.5873,-2.001962,0.857339,-3.717381,348.2505,334.9997,352.021,False,False
1.064444,1,1,Training,0,0,Flat,5,showPattern,-0.06103591,0.6352714,-0.03977593,326.0823,0.459994,353.5791,-2.001992,0.8570466,-3.717234,348.2572,335.0026,352.0167,False,False
1.075556,1,1,Training,0,0,Flat,5,showPattern,-0.0610275,0.6352834,-0.03976701,326.0824,0.4553013,353.5836,-2.001841,0.857165,-3.717001,348.2537,335.0168,352.0009,False,False
1.086667,1,1,Training,0,0,Flat,5,showPattern,-0.06099536,0.6353198,-0.0397795,326.079,0.4609991,353.5799,-2.001901,0.8572145,-3.717312,348.2472,335.0043,352.0383,False,False
1.097778,1,1,Training,0,0,Flat,5,showPattern,-0.06097008,0.6352928,-0.03975474,326.0818,0.4631555,353.58,-2.001852,0.8571132,-3.717407,348.2459,335.0042,352.0221,False,False
1.131111,1,1,Training,0,0,Flat,5,showPattern,-0.06090748,0.6352928,-0.0397044,326.084,0.4636576,353.5667,-2.001812,0.8569871,-3.717523,348.245,335.0125,351.9968,False,False
1.142222,1,1,Training,0,0,Flat,5,showPattern,-0.06101552,0.6353244,-0.03966261,326.091,0.4714317,353.5669,-2.00194,0.8570822,-3.717456,348.2566,335.0139,352.0023,False,False
1.153333,1,1,Training,0,0,Flat,5,showPattern,-0.06103102,0.6353146,-0.03966916,326.089,0.4495499,353.5868,-2.002477,0.8570664,-3.717467,348.2559,335.0057,352.0227,False,False
1.175556,1,1,Training,0,0,Flat,5,showPattern,-0.06094076,0.6352931,-0.03982408,326.0831,0.4620934,353.5746,-2.002527,0.8571178,-3.717741,348.27,335.0097,352.0242,False,False
1.186667,1,1,Training,0,0,Flat,5,showPattern,-0.06103984,0.6353011,-0.03978681,326.085,0.4616201,353.579,-2.002244,0.8573004,-3.717623,348.2704,335.0087,352.0372,False,False
1.208889,1,1,Training,0,0,Flat,5,showPattern,-0.06098952,0.6353089,-0.03973293,326.0891,0.463727,353.5794,-2.00225,0.8573152,-3.717633,348.2699,335.0129,352.023,False,False
1.22,1,1,Training,0,0,Flat,5,showPattern,-0.06107605,0.635327,-0.03968731,326.082,0.4581946,353.5905,-2.0021,0.8573807,-3.717189,348.2783,335.0027,352.0209,False,False
1.231111,1,1,Training,0,0,Flat,5,showPattern,-0.06110995,0.6353365,-0.03969419,326.093,0.4429702,353.5991,-2.0021,0.8573807,-3.717189,348.2783,335.0027,352.0209,False,False
1.242222,1,1,Training,0,0,Flat,5,showPattern,-0.0611262,0.6354093,-0.03965604,326.0891,0.461859,353.5854,-2.002023,0.8572793,-3.717072,348.2778,334.9852,352.0013,False,False
1.253333,1,1,Training,0,0,Flat,5,showPattern,-0.06096524,0.6352327,-0.03964869,326.0787,0.4562977,353.5815,-2.002037,0.8573353,-3.717647,348.253,334.9819,351.9936,False,False
1.275556,1,1,Training,0,0,Flat,5,showPattern,-0.06099571,0.635246,-0.03969606,326.0905,0.4625963,353.5821,-2.001976,0.8576289,-3.7177,348.2656,334.9774,352.0166,False,False
1.297778,1,1,Training,0,0,Flat,5,showPattern,-0.06101358,0.6353432,-0.03970312,326.0889,0.4471667,353.5706,-2.002267,0.8575426,-3.71752,348.2786,334.9861,351.9764,False,False
1.331111,1,1,Training,0,0,Flat,5,showPattern,-0.06095492,0.6354172,-0.03961943,326.1004,0.4569685,353.5952,-2.002178,0.8573329,-3.717684,348.2681,334.9879,352.0039,False,False
1.342222,1,1,Training,0,0,Flat,5,showPattern,-0.06099035,0.6353367,-0.0396849,326.095,0.4719189,353.5749,-2.002185,0.8572242,-3.717702,348.2779,334.9859,352.0207,False,False
1.364444,1,1,Training,0,0,Flat,5,showPattern,-0.06086458,0.6353707,-0.03965652,326.0948,0.4592814,353.5849,-2.002069,0.8572114,-3.71798,348.2748,334.9972,351.981,False,False
1.386667,1,1,Training,0,0,Flat,5,showPattern,-0.06104103,0.6354138,-0.03963916,326.0975,0.4527274,353.5781,-2.002447,0.8571506,-3.717683,348.2721,334.9817,351.9961,False,False
1.408889,1,1,Training,0,0,Flat,5,showPattern,-0.06118763,0.6353986,-0.03962329,326.0892,0.4493899,353.5805,-2.002535,0.857159,-3.71751,348.262,334.9754,351.9922,False,False
1.431111,1,1,Training,0,0,Flat,5,showPattern,-0.0611738,0.6354026,-0.03978223,326.0985,0.4625095,353.586,-2.002461,0.8572155,-3.717929,348.246,334.997,351.9726,False,False
1.453333,1,1,Training,0,0,Flat,5,showPattern,-0.06101337,0.6352622,-0.03973399,326.0924,0.4692538,353.5833,-2.002381,0.8571581,-3.718296,348.2542,334.9965,351.9928,False,False
1.475556,1,1,Training,0,0,Flat,5,showPattern,-0.06092697,0.6353206,-0.03974115,326.0759,0.4513212,353.585,-2.002399,0.8569735,-3.718347,348.2336,334.9874,351.9803,False,False
1.497778,1,1,Training,0,0,Flat,5,showPattern,-0.06088188,0.6353186,-0.03972544,326.0899,0.4478527,353.5933,-2.002262,0.8565862,-3.718563,348.2192,334.9661,351.9539,False,False
1.52,1,1,Training,0,0,Flat,5,showPattern,-0.06108856,0.635319,-0.03973956,326.097,0.4652459,353.5791,-2.002202,0.8565074,-3.718392,348.2319,334.9801,351.9001,False,False
1.542222,1,1,Training,0,0,Flat,5,showPattern,-0.06094126,0.6353747,-0.0397219,326.0887,0.4621452,353.5898,-2.002195,0.8567356,-3.71807,348.2513,334.9941,351.8721,False,False
1.564444,1,1,Training,0,0,Flat,5,showPattern,-0.06096927,0.6352658,-0.03964687,326.0827,0.4682447,353.582,-2.002276,0.8568329,-3.717958,348.2405,334.9826,351.8881,False,False
1.586667,1,1,Training,0,0,Flat,5,showPattern,-0.06103284,0.6354109,-0.0396142,326.093,0.4491068,353.587,-2.002274,0.8568568,-3.717579,348.2589,334.9884,351.8498,False,False
1.608889,1,1,Training,0,0,Flat,5,showPattern,-0.06101855,0.6353116,-0.03967876,326.0838,0.4558069,353.5809,-2.002365,0.8568041,-3.717887,348.248,334.9825,351.8749,False,False
1.631111,1,1,Training,0,0,Flat,5,showPattern,-0.06100952,0.6353083,-0.03969422,326.0837,0.4679979,353.5792,-2.002279,0.8571413,-3.718045,348.2369,335.0007,351.8636,False,False
1.653333,1,1,Training,0,0,Flat,5,showPattern,-0.06113503,0.6353462,-0.03957086,326.0716,0.4674434,353.5792,-2.002133,0.8572835,-3.718174,348.2326,335.0194,351.7876,False,False
1.675556,1,1,Training,0,0,Flat,5,showPattern,-0.06107777,0.6352766,-0.03955285,326.0762,0.4540852,353.5892,-2.001929,0.8575782,-3.717937,348.2271,335.0504,351.6281,False,False
1.697778,1,1,Training,0,0,Flat,5,showPattern,-0.06116365,0.6352526,-0.03978781,326.0747,0.4641697,353.584,-2.002298,0.8570583,-3.718358,348.235,335.026,351.7458,False,False
1.72,1,1,Training,0,0,Flat,5,showPattern,-0.06115451,0.6352564,-0.03974645,326.0821,0.4605125,353.5818,-2.002578,0.8570583,-3.718437,348.2411,335.0051,351.8348,False,False
1.753333,1,1,Training,0,0,Flat,5,showPattern,-0.06121176,0.635234,-0.03972989,326.0701,0.4716783,353.5758,-2.002659,0.8570307,-3.718201,348.2584,334.996,351.9526,False,False
1.797778,1,1,Training,0,0,Flat,5,showPattern,-0.06102925,0.6352932,-0.03980498,326.073,0.4502592,353.5828,-2.002378,0.8568619,-3.71871,348.2552,335.0564,351.7823,False,False
1.82,1,1,Training,0,0,Flat,5,showPattern,-0.06102481,0.6353065,-0.03977468,326.0778,0.4583517,353.5674,-2.002495,0.8567827,-3.718538,348.2678,335.0429,351.8157,False,False
1.831111,1,1,Training,0,0,Flat,5,showPattern,-0.06098752,0.6353724,-0.03966207,326.0872,0.4654907,353.5785,-2.002525,0.8568658,-3.718637,348.2429,335.0221,351.8753,False,False
1.842222,1,1,Training,0,0,Flat,5,showPattern,-0.06092709,0.6353209,-0.03962558,326.0872,0.4737551,353.5734,-2.00279,0.8567144,-3.718885,348.25,334.9944,351.9703,False,False
1.853333,1,1,Training,0,0,Flat,5,showPattern,-0.06080259,0.6354175,-0.03968545,326.075,0.4648666,353.5649,-2.00283,0.8566395,-3.71915,348.2461,334.9926,352.0316,False,False
1.853333,1,1,Training,0,0,Flat,5,showPattern,-0.06092433,0.635309,-0.03960945,326.0761,0.4589338,353.5753,-2.002798,0.8566082,-3.719146,348.2455,335.0049,351.9856,False,False
1.864444,1,1,Training,0,0,Flat,5,showPattern,-0.06100337,0.6354256,-0.03962076,326.0754,0.4682967,353.571,-2.002803,0.8569673,-3.718735,348.2492,335.0133,351.9428,False,False
1.875556,1,1,Training,0,0,Flat,5,showPattern,-0.06115056,0.6353405,-0.03964119,326.0829,0.4598523,353.577,-2.002803,0.8569673,-3.718735,348.2492,335.0133,351.9428,False,False
1.886667,1,1,Training,0,0,Flat,5,showPattern,-0.06122322,0.6352375,-0.03972712,326.0639,0.4564327,353.5871,-2.002771,0.8569593,-3.718729,348.2419,335.0145,351.8782,False,False
1.886667,1,1,Training,0,0,Flat,5,showPattern,-0.0612039,0.6353042,-0.03972653,326.0714,0.466212,353.5754,-2.002993,0.8570709,-3.718598,348.2448,335.0242,351.8703,False,False
1.897778,1,1,Training,0,0,Flat,5,showPattern,-0.06114317,0.6352186,-0.03989533,326.0672,0.4490001,353.5821,-2.003008,0.8570478,-3.718565,348.2562,335.0379,351.8718,False,False
1.908889,1,1,Training,0,0,Flat,5,showPattern,-0.06113977,0.6352481,-0.0399078,326.0702,0.4563472,353.5816,-2.003312,0.8571767,-3.718917,348.251,335.0208,351.9221,False,False
1.92,1,1,Training,0,0,Flat,5,showPattern,-0.06112212,0.6351894,-0.03989453,326.0676,0.4618442,353.5952,-2.003139,0.8571662,-3.718821,348.2632,335.0134,351.9417,False,False
1.931111,1,1,Training,0,0,Flat,5,showPattern,-0.06112407,0.6351869,-0.03990599,326.0683,0.44884,353.5901,-2.003171,0.8572004,-3.718815,348.2603,335.0119,351.9409,False,False
1.942222,1,1,Training,0,0,Flat,5,showPattern,-0.06113222,0.6351993,-0.03988972,326.0673,0.4600404,353.5816,-2.00311,0.8571844,-3.718857,348.2527,335.0147,351.9324,False,False
1.953333,1,1,Training,0,0,Flat,5,showPattern,-0.06103096,0.6351389,-0.03985035,326.0768,0.4570139,353.5778,-2.003123,0.8571759,-3.718791,348.2545,335.012,351.9128,False,False
1.964445,1,1,Training,0,0,Flat,5,showPattern,-0.0609882,0.6351768,-0.03984758,326.0646,0.4775378,353.5693,-2.002738,0.856825,-3.719122,348.2454,335.0163,351.9146,False,False
1.975556,1,1,Training,0,0,Flat,5,showPattern,-0.06091805,0.6352116,-0.03969499,326.0758,0.4563634,353.5768,-2.002753,0.8566922,-3.719071,348.2528,335.0178,351.9248,False,False
1.986667,1,1,Training,0,0,Flat,5,showPattern,-0.06094649,0.6351587,-0.03965034,326.0745,0.4534273,353.5874,-2.002792,0.8564122,-3.719362,348.2477,335.0158,351.9154,False,False
1.997778,1,1,Training,0,0,Flat,5,showPattern,-0.0609398,0.6351565,-0.03962523,326.0699,0.4522865,353.582,-2.002908,0.8565736,-3.719126,348.2412,335.009,351.899,False,False
2.008889,1,1,Training,0,0,Flat,5,showPattern,-0.06095298,0.6351566,-0.03962415,326.0741,0.467934,353.5681,-2.002925,0.856549,-3.719136,348.2404,335.0094,351.9008,False,False
2.02,1,1,Training,0,0,Flat,5,showPattern,-0.0609104,0.6351953,-0.03956592,326.0719,0.4530042,353.5902,-2.003011,0.8566211,-3.719026,348.2436,335.0036,351.8979,False,False
2.031111,1,1,Training,0,0,Flat,5,showPattern,-0.06096075,0.6351844,-0.03951947,326.0765,0.4750971,353.5735,-2.003029,0.8565733,-3.719029,348.2433,335.0035,351.9197,False,False
2.042222,1,1,Training,0,0,Flat,5,showPattern,-0.06102975,0.6352805,-0.03970342,326.0757,0.4657331,353.5688,-2.002935,0.8565632,-3.719113,348.254,334.9943,351.9074,False,False
2.053333,1,1,Training,0,0,Flat,5,showPattern,-0.06101034,0.6352899,-0.03963187,326.0763,0.4674564,353.5747,-2.002916,0.8565167,-3.719039,348.2449,335.0048,351.8982,False,False
2.064445,1,1,Training,0,0,Flat,5,showPattern,-0.06108048,0.6351986,-0.03961688,326.074,0.46108,353.5768,-2.003053,0.8564337,-3.719146,348.2495,335.0023,351.9117,False,False
2.075556,1,1,Training,0,0,Flat,5,showPattern,-0.06111479,0.6352558,-0.03972027,326.0717,0.4522212,353.5802,-2.003058,0.8565165,-3.719275,348.2513,334.9963,351.9078,False,False
2.086667,1,1,Training,0,0,Flat,5,showPattern,-0.06111552,0.6352562,-0.03975257,326.066,0.4589046,353.5765,-2.003133,0.8565017,-3.719269,348.2469,334.9897,351.902,False,False
2.097778,1,1,Training,0,0,Flat,5,showPattern,-0.06101388,0.6352765,-0.03973208,326.0792,0.4639757,353.5812,-2.003153,0.856487,-3.719274,348.2443,334.9902,351.8982,False,False
2.108889,1,1,Training,0,0,Flat,5,showPattern,-0.0609783,0.6353588,-0.03964467,326.0716,0.4604563,353.5724,-2.003176,0.856428,-3.719258,348.2536,334.9877,351.8762,False,False
2.12,1,1,Training,0,0,Flat,5,showPattern,-0.06096397,0.6353165,-0.03960958,326.0755,0.4658305,353.5766,-2.002703,0.8567029,-3.719295,348.2344,334.9906,351.8456,False,False
2.131111,1,1,Training,0,0,Flat,5,showPattern,-0.06102253,0.6353348,-0.03968517,326.0755,0.4555351,353.5857,-2.002665,0.8567008,-3.71929,348.2456,335.004,351.8486,False,False
2.142222,1,1,Training,0,0,Flat,5,showPattern,-0.0611093,0.6352728,-0.03965465,326.0853,0.4619832,353.5677,-2.002845,0.8569512,-3.718986,348.2574,334.9997,351.8784,False,False
2.153333,1,1,Training,0,0,Flat,5,showPattern,-0.06107671,0.635339,-0.03973044,326.0796,0.4733475,353.571,-2.003005,0.8570118,-3.718832,348.248,334.9814,351.902,False,False
2.164444,1,1,Training,0,0,Flat,5,showPattern,-0.06104828,0.6353588,-0.03973012,326.0715,0.4621435,353.5805,-2.003028,0.8568256,-3.719062,348.2452,334.9677,351.8976,False,False
2.175556,1,1,Training,0,0,Flat,5,showPattern,-0.06096431,0.6353506,-0.03959926,326.0833,0.479406,353.5648,-2.00305,0.8568351,-3.719059,348.2378,334.9668,351.922,False,False
2.186667,1,1,Training,0,0,Flat,5,showPattern,-0.06092531,0.6353229,-0.03964101,326.0767,0.4525065,353.5814,-2.002927,0.85664,-3.719571,348.2243,334.9679,351.9255,False,False
2.197778,1,1,Training,0,0,Flat,5,showPattern,-0.06090721,0.6353683,-0.03962374,326.0753,0.4646463,353.5712,-2.002985,0.8566465,-3.719598,348.224,334.9662,351.9076,False,False
2.208889,1,1,Training,0,0,Flat,5,showPattern,-0.06090099,0.6353674,-0.03963881,326.0774,0.4700424,353.5696,-2.002998,0.856445,-3.719852,348.2293,334.9781,351.8819,False,False
2.22,1,1,Training,0,0,Flat,5,showPattern,-0.06092,0.6353809,-0.03966374,326.0823,0.466397,353.5643,-2.002962,0.856438,-3.719856,348.2355,334.973,351.8517,False,False
2.242222,1,1,Training,0,0,Flat,5,showPattern,-0.06096584,0.6353636,-0.03969209,326.0739,0.4601628,353.576,-2.00295,0.8564483,-3.71989,348.232,334.9813,351.8345,False,False
2.242222,1,1,Training,0,0,Flat,5,showPattern,-0.06101041,0.6353362,-0.03967474,326.0743,0.4611681,353.5754,-2.00296,0.8564899,-3.719779,348.2485,334.9749,351.8851,False,False
2.264445,1,1,Training,0,0,Flat,5,showPattern,-0.06108885,0.635313,-0.03969562,326.0736,0.4611979,353.5808,-2.003007,0.8564774,-3.71981,348.2515,334.9588,351.9279,False,False
2.275556,1,1,Training,0,0,Flat,5,showPattern,-0.06108685,0.6353171,-0.03972707,326.0742,0.45638,353.5858,-2.002994,0.8564415,-3.71941,348.2501,334.9595,351.9211,False,False
2.286667,1,1,Training,0,0,Flat,5,showPattern,-0.0610228,0.6352922,-0.03978554,326.0755,0.4611529,353.579,-2.002966,0.8564712,-3.719377,348.2431,334.9643,351.8923,False,False
2.297778,1,1,Training,0,0,Flat,5,showPattern,-0.06100003,0.6353021,-0.03980494,326.076,0.4507428,353.5878,-2.003169,0.8563699,-3.719552,348.2441,334.9623,351.8878,False,False
2.297778,1,1,Training,0,0,Flat,5,showPattern,-0.06097992,0.6352944,-0.03966895,326.0803,0.4547023,353.5815,-2.002814,0.8566115,-3.719413,348.2442,334.9735,351.8721,False,False
