TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
143.0311,1,Training,3,Flat,Prepare,,,
183.2645,1,Training,3,Flat,ShowPattern,,,
184.3756,1,Training,3,Flat,Card,2,,,
184.4311,1,Training,3,Flat,Card,25,,,
186.0756,1,Training,3,Flat,Card,30,,,
186.3089,1,Training,3,Flat,Card,20,,,
186.4533,1,Training,3,Flat,Card,11,,,
188.3422,1,Training,3,Flat,Card,,30,,
190.8311,1,Training,3,Flat,Card,,20,,
194.32,1,Training,3,Flat,Card,,11,,
202.1089,1,Training,3,Flat,Card,,25,,
203.0533,1,Training,3,Flat,Card,,2,,
203.0533,1,Training,3,Flat,Distractor,,,
205.6867,1,Training,3,Flat,Task: 1,,,
207.4089,1,Training,3,Flat,CardGame,,,,1
207.4089,1,Training,3,Flat,Task: 1,,,
208.6644,1,Training,3,Flat,CardGame,,,,1
208.6644,1,Training,3,Flat,Task: 8,,,
209.9533,1,Training,3,Flat,CardGame,,,,8
209.9533,1,Training,3,Flat,Task: 2,,,
211.2978,1,Training,3,Flat,CardGame,,,,2
211.2978,1,Training,3,Flat,Task: 5,,,
213.22,1,Training,3,Flat,CardGame,,,,5
213.22,1,Training,3,Flat,Task: 6,,,
215.1311,1,Training,3,Flat,CardGame,,,,6
215.1311,1,Training,3,Flat,Task: 7,,,
216.6422,1,Training,3,Flat,CardGame,,,,7
216.6422,1,Training,3,Flat,Task: 1,,,
218.8645,1,Training,3,Flat,CardGame,,,,1
218.8645,1,Training,3,Flat,Task: 5,,,
219.7867,1,Training,3,Flat,CardGame,,,,5
219.7867,1,Training,3,Flat,Task: 4,,,
220.6311,1,Training,3,Flat,SelectedCards,,,
225.1533,1,Training,3,Flat,Card,,,11,
228.1867,1,Training,3,Flat,Card,,,20,
229.3756,1,Training,3,Flat,Card,,,31,
232.6756,1,Training,3,Flat,Card,,,25,
233.82,1,Training,3,Flat,Card,,,2,
237.4422,1,Training,3,Flat,Result,,,
263.1311,2,Training,3,Full Circle,Prepare,,,
266.0867,2,Training,3,Full Circle,ShowPattern,,,
266.1089,2,Training,3,Full Circle,Card,15,,,
267.4311,2,Training,3,Full Circle,Card,25,,,
268.3978,2,Training,3,Full Circle,Card,,15,,
269.7645,2,Training,3,Full Circle,Card,,25,,
272.3533,2,Training,3,Full Circle,Card,35,,,
273.1534,2,Training,3,Full Circle,Card,,35,,
273.5645,2,Training,3,Full Circle,Card,10,,,
274.2867,2,Training,3,Full Circle,Card,,10,,
275.4978,2,Training,3,Full Circle,Card,6,,,
276.1867,2,Training,3,Full Circle,Card,,6,,
281.0533,2,Training,3,Full Circle,Distractor,,,
281.0533,2,Training,3,Full Circle,Task: 5,,,
284.8978,2,Training,3,Full Circle,CardGame,,,,5
284.8978,2,Training,3,Full Circle,Task: 2,,,
286.2422,2,Training,3,Full Circle,CardGame,,,,2
286.2422,2,Training,3,Full Circle,Task: 7,,,
287.7533,2,Training,3,Full Circle,CardGame,,,,7
287.7533,2,Training,3,Full Circle,Task: 6,,,
289.9533,2,Training,3,Full Circle,CardGame,,,,6
289.9533,2,Training,3,Full Circle,Task: 5,,,
290.6978,2,Training,3,Full Circle,CardGame,,,,5
290.6978,2,Training,3,Full Circle,Task: 2,,,
292.3089,2,Training,3,Full Circle,CardGame,,,,2
292.3089,2,Training,3,Full Circle,Task: 7,,,
293.6645,2,Training,3,Full Circle,CardGame,,,,7
293.6645,2,Training,3,Full Circle,Task: 2,,,
294.8311,2,Training,3,Full Circle,CardGame,,,,2
294.8311,2,Training,3,Full Circle,Task: 5,,,
295.9978,2,Training,3,Full Circle,SelectedCards,,,
297.82,2,Training,3,Full Circle,Card,,,15,
298.7533,2,Training,3,Full Circle,Card,,,25,
302.0422,2,Training,3,Full Circle,Card,,,35,
