Timestamp	TrialNo	Position.x	Position.y
291.4756	3.0000	0.0637	0.3064
291.4867	3.0000	0.0617	0.3064
291.4978	3.0000	0.0598	0.3067
291.5089	3.0000	0.0578	0.3088
291.5200	3.0000	0.0583	0.3236
291.9422	3.0000	-0.0618	0.2048
291.9533	3.0000	-0.0676	0.1966
291.9644	3.0000	-0.0737	0.1890
291.9756	3.0000	-0.0799	0.1817
291.9867	3.0000	-0.0861	0.1749
291.9978	3.0000	-0.0921	0.1682
292.0089	3.0000	-0.0984	0.1618
292.0200	3.0000	-0.1047	0.1551
292.0311	3.0000	-0.1110	0.1486
292.0422	3.0000	-0.1174	0.1416
292.0533	3.0000	-0.1238	0.1344
292.0645	3.0000	-0.1305	0.1266
292.0756	3.0000	-0.1373	0.1187
292.0867	3.0000	-0.1439	0.1102
292.0978	3.0000	-0.1506	0.1012
292.1089	3.0000	-0.1573	0.0919
292.1200	3.0000	-0.1644	0.0822
292.1311	3.0000	-0.1712	0.0727
292.1422	3.0000	-0.1777	0.0630
292.1534	3.0000	-0.1845	0.0534
292.1645	3.0000	-0.1911	0.0429
292.1756	3.0000	-0.1985	0.0318
292.1867	3.0000	-0.2057	0.0207
292.1978	3.0000	-0.2134	0.0091
292.2089	3.0000	-0.2212	-0.0027
292.2200	3.0000	-0.2295	-0.0151
292.2311	3.0000	-0.2377	-0.0270
292.2422	3.0000	-0.2460	-0.0382
292.2533	3.0000	-0.2545	-0.0483
292.2645	3.0000	-0.2628	-0.0579
292.2756	3.0000	-0.2712	-0.0661
292.2867	3.0000	-0.2795	-0.0742
292.2978	3.0000	-0.2876	-0.0817
292.3089	3.0000	-0.2957	-0.0893
292.3200	3.0000	-0.3034	-0.0958
292.3311	3.0000	-0.3110	-0.1012
292.3422	3.0000	-0.3190	-0.1057
292.3533	3.0000	-0.3266	-0.1085
292.3644	3.0000	-0.3346	-0.1116
292.3755	3.0000	-0.3431	-0.1139
292.3867	3.0000	-0.3521	-0.1168
292.3978	3.0000	-0.3611	-0.1199
292.4089	3.0000	-0.3701	-0.1239
292.4200	3.0000	-0.3794	-0.1275
292.4311	3.0000	-0.3895	-0.1302
292.4422	3.0000	-0.4004	-0.1321
292.4533	3.0000	-0.4133	-0.1332
292.4644	3.0000	-0.4278	-0.1341
292.4756	3.0000	-0.4437	-0.1357
292.5089	3.0000	-0.5435	-0.1518
292.5200	3.0000	-0.5425	-0.1454
292.5311	3.0000	-0.5544	-0.1422
292.5422	3.0000	-0.5847	-0.1435
292.5533	3.0000	-0.6186	-0.1448
292.5645	3.0000	-0.6535	-0.1454
292.5756	3.0000	-0.6905	-0.1454
292.5867	3.0000	-0.7301	-0.1448
292.5978	3.0000	-0.7705	-0.1439
292.6089	3.0000	-0.8149	-0.1421
292.6200	3.0000	-0.8627	-0.1395
292.6311	3.0000	-0.9170	-0.1359
292.6422	3.0000	-1.0271	-0.1388
292.6534	3.0000	-1.0377	-0.1279
292.6645	3.0000	-1.1014	-0.1240
292.6756	3.0000	-1.1663	-0.1208
292.6867	3.0000	-1.2318	-0.1195
292.6978	3.0000	-1.2991	-0.1191
292.7089	3.0000	-1.3658	-0.1196
292.7200	3.0000	-1.5185	-0.1267
292.7311	3.0000	-1.5176	-0.1208
292.7422	3.0000	-1.5808	-0.1196
292.7533	3.0000	-1.6557	-0.1192
292.7645	3.0000	-1.7304	-0.1187
292.7756	3.0000	-1.8039	-0.1192
292.7867	3.0000	-1.8717	-0.1205
292.7978	3.0000	-2.0124	-0.1264
292.8089	3.0000	-2.0117	-0.1233
292.8200	3.0000	-2.0477	-0.1230
292.8311	3.0000	-2.0973	-0.1223
292.8422	3.0000	-2.1476	-0.1205
292.8533	3.0000	-2.1982	-0.1156
292.8644	3.0000	-2.2456	-0.1097
292.8755	3.0000	-2.2938	-0.1053
292.8867	3.0000	-2.3349	-0.1038
292.8978	3.0000	-2.3738	-0.1047
292.9089	3.0000	-2.4988	-0.1111
292.9200	3.0000	-2.4963	-0.1117
292.9311	3.0000	-2.4938	-0.1103
292.9422	3.0000	-2.4909	-0.1081
292.9533	3.0000	-2.4881	-0.1046
292.9644	3.0000	-2.4848	-0.1000
292.9756	3.0000	-2.4814	-0.0957
292.9867	3.0000	-2.4777	-0.0912
292.9978	3.0000	-2.4737	-0.0873
293.0089	3.0000	-2.4696	-0.0836
293.0200	3.0000	-2.4652	-0.0804
293.0311	3.0000	-2.4607	-0.0784
293.0422	3.0000	-2.3404	-0.0744
293.0533	3.0000	-2.3142	-0.0736
293.0645	3.0000	-2.2879	-0.0723
293.0756	3.0000	-2.2623	-0.0727
293.0867	3.0000	-2.2388	-0.0735
293.0978	3.0000	-2.2146	-0.0756
293.1089	3.0000	-2.1896	-0.0773
293.1200	3.0000	-2.1606	-0.0812
293.1311	3.0000	-2.1322	-0.0812
293.1422	3.0000	-2.1011	-0.0812
293.1534	3.0000	-2.0712	-0.0806
293.1645	3.0000	-2.0402	-0.0823
293.1756	3.0000	-2.0102	-0.0811
293.1867	3.0000	-1.9787	-0.0778
293.1978	3.0000	-1.9494	-0.0753
293.2089	3.0000	-1.9208	-0.0734
293.2200	3.0000	-1.8906	-0.0697
293.2311	3.0000	-1.8619	-0.0670
293.2422	3.0000	-1.8347	-0.0631
293.2533	3.0000	-1.8191	-0.0598
293.2645	3.0000	-1.8089	-0.0573
293.2756	3.0000	-1.7984	-0.0557
293.2867	3.0000	-1.7877	-0.0528
293.2978	3.0000	-1.7767	-0.0513
293.3089	3.0000	-1.7653	-0.0512
293.3200	3.0000	-1.6527	-0.0488
293.3311	3.0000	-1.6276	-0.0554
293.3422	3.0000	-1.6079	-0.0537
293.3533	3.0000	-1.5866	-0.0501
293.3644	3.0000	-1.5673	-0.0466
293.3755	3.0000	-1.5455	-0.0469
293.3867	3.0000	-1.5276	-0.0496
293.3978	3.0000	-1.5087	-0.0504
293.4089	3.0000	-1.4895	-0.0483
293.4200	3.0000	-1.4718	-0.0430
293.4311	3.0000	-1.4536	-0.0377
293.4422	3.0000	-1.4362	-0.0389
293.4533	3.0000	-1.4195	-0.0547
293.4644	3.0000	-1.4037	-0.0757
293.4756	3.0000	-1.3889	-0.0962
293.4867	3.0000	-1.3764	-0.1013
293.4978	3.0000	-1.3680	-0.0925
293.5089	3.0000	-1.3636	-0.0782
293.5200	3.0000	-1.3591	-0.0706
293.5311	3.0000	-1.3600	-0.0698
293.5422	3.0000	-1.3627	-0.0713
293.5533	3.0000	-1.3639	-0.0714
293.5645	3.0000	-1.3627	-0.0724
293.5756	3.0000	-1.4504	-0.0816
293.5867	3.0000	-1.4381	-0.0894
293.5978	3.0000	-1.4257	-0.0981
293.6089	3.0000	-1.4138	-0.1093
293.6200	3.0000	-1.4018	-0.1217
293.6311	3.0000	-1.3899	-0.1352
293.6422	3.0000	-1.3781	-0.1448
293.6978	3.0000	-1.3184	-0.1439
293.7089	3.0000	-1.3062	-0.1380
293.7200	3.0000	-1.2940	-0.1324
293.7311	3.0000	-1.2816	-0.1273
293.7422	3.0000	-1.2691	-0.1235
293.7533	3.0000	-1.2566	-0.1213
293.7645	3.0000	-1.2440	-0.1200
293.7756	3.0000	-1.2315	-0.1188
293.7867	3.0000	-1.2190	-0.1177
293.7978	3.0000	-1.2062	-0.1159
293.8089	3.0000	-1.1934	-0.1145
293.8200	3.0000	-1.1805	-0.1125
293.8311	3.0000	-1.1676	-0.1093
293.8422	3.0000	-1.1546	-0.1043
293.8533	3.0000	-1.1414	-0.0995
293.8644	3.0000	-1.1282	-0.0957
293.8755	3.0000	-1.1186	-0.0937
293.8867	3.0000	-1.1181	-0.0929
293.8978	3.0000	-1.1173	-0.0934
293.9089	3.0000	-1.1149	-0.0932
293.9200	3.0000	-1.1118	-0.0918
293.9311	3.0000	-1.1093	-0.0897
293.9422	3.0000	-1.1087	-0.0858
293.9533	3.0000	-1.1113	-0.0815
293.9644	3.0000	-1.1156	-0.0801
293.9756	3.0000	-1.1206	-0.0846
293.9867	3.0000	-1.1233	-0.0990
293.9978	3.0000	-1.1236	-0.1104
294.0089	3.0000	-1.1214	-0.1169
294.0200	3.0000	-1.1194	-0.1127
294.0311	3.0000	-1.1167	-0.0988
294.0422	3.0000	-1.1152	-0.0902
294.0533	3.0000	-1.1125	-0.0895
294.0645	3.0000	-1.1083	-0.0957
294.0756	3.0000	-1.0993	-0.1036
294.0867	3.0000	-1.0849	-0.1077
294.0978	3.0000	-1.0708	-0.1070
294.1089	3.0000	-1.0547	-0.1052
294.1200	3.0000	-1.0371	-0.1045
294.1311	3.0000	-1.0217	-0.1069
294.1422	3.0000	-1.0049	-0.1099
294.1534	3.0000	-0.9870	-0.1108
294.1645	3.0000	-0.9669	-0.1103
294.1756	3.0000	-0.9473	-0.1104
294.1867	3.0000	-0.9280	-0.1110
294.1978	3.0000	-0.9102	-0.1104
294.2089	3.0000	-0.8933	-0.1081
294.2200	3.0000	-0.8771	-0.1036
294.2311	3.0000	-0.8611	-0.0993
294.2422	3.0000	-0.8447	-0.0954
294.2533	3.0000	-0.8280	-0.0907
294.2645	3.0000	-0.8113	-0.0862
294.2756	3.0000	-0.7941	-0.0815
294.2867	3.0000	-0.7774	-0.0776
294.2978	3.0000	-0.7589	-0.0737
294.3089	3.0000	-0.7404	-0.0701
294.3200	3.0000	-0.7221	-0.0669
