TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
136.9311,1,Training,12,Full Circle,Prepare,,,
152.7756,1,Training,12,Full Circle,ShowPattern,,,
153.6422,1,Training,12,Full Circle,Card,15,,,
154.3422,1,Training,12,Full Circle,Card,25,,,
155.2422,1,Training,12,Full Circle,Card,10,,,
158.2645,1,Training,12,Full Circle,Card,,10,,
159.7089,1,Training,12,Full Circle,Card,35,,,
162.42,1,Training,12,Full Circle,Card,,35,,
165.52,1,Training,12,Full Circle,Card,,25,,
167.0645,1,Training,12,Full Circle,Card,6,,,
167.4533,1,Training,12,Full Circle,Card,,15,,
168.2533,1,Training,12,Full Circle,Card,,6,,
168.2533,1,Training,12,Full Circle,Distractor,,,
168.2533,1,Training,12,Full Circle,Task: 5,,,
171.7756,1,Training,12,Full Circle,CardGame,,,,5
171.7756,1,Training,12,Full Circle,Task: 3,,,
174.9756,1,Training,12,Full Circle,CardGame,,,,3
174.9756,1,Training,12,Full Circle,Task: 1,,,
177.0756,1,Training,12,Full Circle,CardGame,,,,1
177.0756,1,Training,12,Full Circle,Task: 5,,,
178.32,1,Training,12,Full Circle,CardGame,,,,1
178.32,1,Training,12,Full Circle,Task: 4,,,
179.8756,1,Training,12,Full Circle,CardGame,,,,4
179.8756,1,Training,12,Full Circle,Task: 5,,,
181.9978,1,Training,12,Full Circle,CardGame,,,,5
181.9978,1,Training,12,Full Circle,Task: 2,,,
184.0867,1,Training,12,Full Circle,CardGame,,,,2
184.0867,1,Training,12,Full Circle,Task: 5,,,
187.2089,1,Training,12,Full Circle,SelectedCards,,,
189.5756,1,Training,12,Full Circle,Card,,,10,
191.32,1,Training,12,Full Circle,Card,,,12,
194.8756,1,Training,12,Full Circle,Card,,,28,
196.8089,1,Training,12,Full Circle,Card,,,6,
202.5422,1,Training,12,Full Circle,Card,,,19,
204.8645,1,Training,12,Full Circle,Result,,,
257.1756,2,Training,12,Flat,Prepare,,,
261.5756,2,Training,12,Flat,ShowPattern,,,
262.52,2,Training,12,Flat,Card,2,,,
262.6089,2,Training,12,Flat,Card,25,,,
265.8978,2,Training,12,Flat,Card,,25,,
267.0978,2,Training,12,Flat,Card,,2,,
268.0645,2,Training,12,Flat,Card,30,,,
268.1978,2,Training,12,Flat,Card,20,,,
