TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
125.0533,1,Training,6,Full Circle,Prepare,,,
139.9756,1,Training,6,Full Circle,ShowPattern,,,
139.9978,1,Training,6,Full Circle,Card,15,,,
140.8089,1,Training,6,Full Circle,Card,25,,,
141.7978,1,Training,6,Full Circle,Card,35,,,
142.7756,1,Training,6,Full Circle,Card,,25,,
143.8644,1,Training,6,Full Circle,Card,,15,,
145.2422,1,Training,6,Full Circle,Card,6,,,
146.22,1,Training,6,Full Circle,Card,,6,,
147.7645,1,Training,6,Full Circle,Card,10,,,
148.6089,1,Training,6,Full Circle,Card,,10,,
150.4978,1,Training,6,Full Circle,Card,,35,,
154.9311,1,Training,6,Full Circle,Distractor,,,
154.9311,1,Training,6,Full Circle,Task: 5,,,
154.9422,1,Training,6,Full Circle,CardGame,,,,5
154.9422,1,Training,6,Full Circle,Task: 4,,,
158.9533,1,Training,6,Full Circle,Task: 2,,,
159.7089,1,Training,6,Full Circle,CardGame,,,,4
159.7089,1,Training,6,Full Circle,Task: 4,,,
163.2645,1,Training,6,Full Circle,CardGame,,,,4
163.2645,1,Training,6,Full Circle,Task: 4,,,
165.82,1,Training,6,Full Circle,CardGame,,,,4
165.82,1,Training,6,Full Circle,Task: 3,,,
168.4867,1,Training,6,Full Circle,CardGame,,,,3
168.4867,1,Training,6,Full Circle,Task: 7,,,
170.3533,1,Training,6,Full Circle,CardGame,,,,7
170.3533,1,Training,6,Full Circle,Task: 1,,,
172.7645,1,Training,6,Full Circle,CardGame,,,,1
172.7645,1,Training,6,Full Circle,Task: 1,,,
174.92,1,Training,6,Full Circle,CardGame,,,,1
174.92,1,Training,6,Full Circle,Task: 8,,,
177.4422,1,Training,6,Full Circle,CardGame,,,,8
177.4422,1,Training,6,Full Circle,Task: 3,,,
177.8756,1,Training,6,Full Circle,SelectedCards,,,
182.3978,1,Training,6,Full Circle,Card,,,35,
186.2978,1,Training,6,Full Circle,Card,,,13,
189.1533,1,Training,6,Full Circle,Card,,,28,
194.1756,1,Training,6,Full Circle,Card,,,7,
209.5756,1,Training,6,Full Circle,Card,,,22,
212.4867,1,Training,6,Full Circle,Result,,,
221.9644,2,Training,6,Flat,Prepare,,,
230.82,2,Training,6,Flat,ShowPattern,,,
230.8422,2,Training,6,Flat,Card,30,,,
234.4422,2,Training,6,Flat,Card,,30,,
235.0978,2,Training,6,Flat,Card,20,,,
237.0533,2,Training,6,Flat,Card,,20,,
238.7756,2,Training,6,Flat,Card,11,,,
240.3756,2,Training,6,Flat,Card,,11,,
247.4978,2,Training,6,Flat,Card,2,,,
248.0533,2,Training,6,Flat,Card,25,,,
248.6422,2,Training,6,Flat,Card,,2,,
249.2867,2,Training,6,Flat,Card,,25,,
249.2867,2,Training,6,Flat,Distractor,,,
251.9756,2,Training,6,Flat,Task: 3,,,
255.9756,2,Training,6,Flat,Task: 7,,,
258.1645,2,Training,6,Flat,CardGame,,,,7
258.1645,2,Training,6,Flat,Task: 8,,,
259.82,2,Training,6,Flat,CardGame,,,,8
259.82,2,Training,6,Flat,Task: 1,,,
261.3422,2,Training,6,Flat,CardGame,,,,1
261.3422,2,Training,6,Flat,Task: 8,,,
264.0311,2,Training,6,Flat,CardGame,,,,3
264.0311,2,Training,6,Flat,Task: 8,,,
