Timestamp	TrialNo	Position.x	Position.y
333.7422	3.0000	0.0653	0.3111
333.7645	3.0000	0.0655	0.3111
333.7645	3.0000	0.0654	0.3112
333.7756	3.0000	0.0654	0.3113
333.7867	3.0000	0.0656	0.3114
333.7978	3.0000	0.0658	0.3115
333.8089	3.0000	0.0658	0.3115
333.8200	3.0000	0.0656	0.3116
333.8311	3.0000	0.0659	0.3116
333.8422	3.0000	0.0658	0.3117
333.8533	3.0000	0.0665	0.3117
333.8644	3.0000	0.0667	0.3118
333.8755	3.0000	0.0671	0.3118
333.8867	3.0000	0.0672	0.3118
333.8978	3.0000	0.0675	0.3119
333.9089	3.0000	0.0674	0.3119
333.9200	3.0000	0.0673	0.3120
333.9311	3.0000	0.0671	0.3120
333.9422	3.0000	0.0669	0.3121
333.9533	3.0000	0.0665	0.3121
333.9644	3.0000	0.0662	0.3121
333.9756	3.0000	0.0658	0.3121
333.9867	3.0000	0.0659	0.3122
333.9978	3.0000	0.0658	0.3122
334.0089	3.0000	0.0656	0.3122
334.0200	3.0000	0.0655	0.3122
334.0311	3.0000	0.0653	0.3122
334.0422	3.0000	0.0654	0.3122
334.0533	3.0000	0.0654	0.3122
334.0645	3.0000	0.0655	0.3123
334.0867	3.0000	0.0648	0.3123
334.0978	3.0000	0.0644	0.3123
334.6756	3.0000	-0.1354	0.1489
334.6867	3.0000	-0.1447	0.1221
334.6978	3.0000	-0.1629	0.1040
334.7089	3.0000	-0.1819	0.0838
334.7200	3.0000	-0.2020	0.0623
334.7311	3.0000	-0.2223	0.0399
334.7422	3.0000	-0.2435	0.0155
334.7533	3.0000	-0.2651	-0.0100
334.7645	3.0000	-0.2875	-0.0375
334.7756	3.0000	-0.3103	-0.0651
334.7867	3.0000	-0.3336	-0.0939
334.7978	3.0000	-0.3575	-0.1229
334.8422	3.0000	-0.4715	-0.2384
334.8533	3.0000	-0.4759	-0.2512
334.8867	3.0000	-0.5827	-0.3168
334.8978	3.0000	-0.5787	-0.3111
334.9089	3.0000	-0.5879	-0.3128
334.9200	3.0000	-0.6071	-0.3186
334.9311	3.0000	-0.6261	-0.3240
334.9422	3.0000	-0.6430	-0.3261
334.9533	3.0000	-0.6591	-0.3277
334.9644	3.0000	-0.6731	-0.3280
334.9756	3.0000	-0.6864	-0.3290
334.9867	3.0000	-0.7001	-0.3303
334.9978	3.0000	-0.7116	-0.3295
335.0089	3.0000	-0.7233	-0.3280
335.0200	3.0000	-0.7336	-0.3250
335.0311	3.0000	-0.7439	-0.3218
335.0422	3.0000	-0.7530	-0.3170
335.0533	3.0000	-0.7612	-0.3105
335.0645	3.0000	-0.7696	-0.3033
335.0756	3.0000	-0.7770	-0.2943
335.0867	3.0000	-0.7845	-0.2861
335.0978	3.0000	-0.7920	-0.2783
335.1089	3.0000	-0.7991	-0.2718
335.1200	3.0000	-0.8058	-0.2659
335.1311	3.0000	-0.8114	-0.2617
335.1422	3.0000	-0.8170	-0.2586
335.1534	3.0000	-0.8217	-0.2572
335.1645	3.0000	-0.8253	-0.2545
335.1756	3.0000	-0.8277	-0.2518
335.1867	3.0000	-0.8298	-0.2492
335.1978	3.0000	-0.8319	-0.2457
335.2089	3.0000	-0.8326	-0.2408
335.2200	3.0000	-0.8313	-0.2340
335.2311	3.0000	-0.8281	-0.2256
335.3644	3.0000	-0.7489	-0.1283
335.3755	3.0000	-0.7390	-0.1166
335.3867	3.0000	-0.7274	-0.1027
335.3978	3.0000	-0.7152	-0.0884
335.4089	3.0000	-0.7020	-0.0729
335.4200	3.0000	-0.6893	-0.0578
