Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.03935242	0.0765	1.4667	-0.6668	-0.3576	-0.0315	0.0027	0.9334
0.09490967	0.0764	1.4684	-0.6631	-0.3471	-0.0335	-0.0085	0.9372
0.1504517	0.0772	1.4660	-0.6616	-0.3465	-0.0323	-0.0138	0.9374
0.2060089	0.0763	1.4594	-0.6602	-0.3440	-0.0298	-0.0077	0.9385
0.2615662	0.0763	1.4492	-0.6579	-0.3329	-0.0309	-0.0072	0.9424
0.3171234	0.0749	1.4372	-0.6578	-0.3200	-0.0381	-0.0050	0.9466
0.3726807	0.0745	1.4198	-0.6598	-0.3100	-0.0441	-0.0100	0.9497
0.4282379	0.0733	1.3957	-0.6640	-0.3048	-0.0504	-0.0035	0.9511
0.4837952	0.0695	1.3631	-0.6675	-0.2890	-0.0638	0.0152	0.9551
0.5393524	0.0668	1.3221	-0.6693	-0.2485	-0.0773	0.0220	0.9653
0.5949097	0.0659	1.2757	-0.6684	-0.1855	-0.0809	0.0223	0.9791
0.6504517	0.0667	1.2281	-0.6708	-0.1211	-0.0862	0.0206	0.9887
0.7060089	0.0704	1.1817	-0.6762	-0.0487	-0.0790	-0.0007	0.9957
0.7615662	0.0795	1.1374	-0.6838	0.0214	-0.0576	-0.0104	0.9981
0.8171234	0.0890	1.0978	-0.6942	0.0857	-0.0342	-0.0177	0.9956
0.8726807	0.1000	1.0656	-0.7072	0.1416	-0.0167	-0.0399	0.9890
0.9282379	0.1147	1.0420	-0.7189	0.1824	0.0149	-0.0610	0.9812
0.9837952	0.1273	1.0273	-0.7281	0.2026	0.0317	-0.0490	0.9775
1.039352	0.1372	1.0205	-0.7336	0.2094	0.0476	-0.0446	0.9757
1.09491	0.1447	1.0190	-0.7356	0.2095	0.0577	-0.0411	0.9752
1.150452	0.1501	1.0215	-0.7339	0.2024	0.0662	-0.0407	0.9762
1.206009	0.1524	1.0254	-0.7306	0.1936	0.0722	-0.0391	0.9776
1.261566	0.1519	1.0294	-0.7282	0.1854	0.0733	-0.0382	0.9792
1.317123	0.1489	1.0320	-0.7265	0.1811	0.0704	-0.0417	0.9801
1.372681	0.1456	1.0336	-0.7249	0.1805	0.0655	-0.0470	0.9803
1.428238	0.1406	1.0337	-0.7250	0.1806	0.0592	-0.0484	0.9806
1.483795	0.1362	1.0335	-0.7249	0.1806	0.0529	-0.0495	0.9809
1.539352	0.1341	1.0338	-0.7243	0.1807	0.0488	-0.0498	0.9811
1.59491	0.1327	1.0347	-0.7234	0.1788	0.0471	-0.0501	0.9815
1.650452	0.1319	1.0361	-0.7226	0.1769	0.0454	-0.0515	0.9818
1.706009	0.1314	1.0372	-0.7218	0.1753	0.0449	-0.0530	0.9821
1.761566	0.1313	1.0376	-0.7216	0.1750	0.0437	-0.0538	0.9821
1.817123	0.1316	1.0372	-0.7209	0.1748	0.0431	-0.0524	0.9823
1.872681	0.1322	1.0368	-0.7211	0.1754	0.0432	-0.0511	0.9822
1.928238	0.1320	1.0363	-0.7211	0.1761	0.0432	-0.0509	0.9821
1.983795	0.1316	1.0360	-0.7217	0.1771	0.0428	-0.0511	0.9819
2.039352	0.1313	1.0352	-0.7217	0.1784	0.0420	-0.0503	0.9818
2.09491	0.1307	1.0349	-0.7212	0.1794	0.0413	-0.0503	0.9816
2.150452	0.1304	1.0350	-0.7216	0.1793	0.0404	-0.0502	0.9817
2.206009	0.1294	1.0348	-0.7220	0.1797	0.0404	-0.0502	0.9816
2.261566	0.1289	1.0346	-0.7221	0.1801	0.0399	-0.0501	0.9816
2.317123	0.1275	1.0341	-0.7225	0.1819	0.0397	-0.0501	0.9812
2.372681	0.1273	1.0336	-0.7228	0.1829	0.0397	-0.0496	0.9811
2.428238	0.1261	1.0336	-0.7231	0.1831	0.0385	-0.0490	0.9811
2.483795	0.1252	1.0336	-0.7230	0.1834	0.0382	-0.0486	0.9811
2.539352	0.1244	1.0342	-0.7235	0.1829	0.0375	-0.0477	0.9813
2.59491	0.1235	1.0346	-0.7236	0.1828	0.0371	-0.0470	0.9813
2.650452	0.1232	1.0348	-0.7234	0.1826	0.0367	-0.0459	0.9814
2.706009	0.1220	1.0352	-0.7228	0.1823	0.0359	-0.0443	0.9816
2.761566	0.1210	1.0359	-0.7228	0.1814	0.0342	-0.0433	0.9819
2.817123	0.1198	1.0369	-0.7231	0.1807	0.0325	-0.0422	0.9821
2.872681	0.1189	1.0370	-0.7223	0.1799	0.0312	-0.0420	0.9823
2.928238	0.1174	1.0373	-0.7223	0.1805	0.0305	-0.0415	0.9822
2.983795	0.1153	1.0372	-0.7217	0.1807	0.0272	-0.0411	0.9823
3.039352	0.1133	1.0371	-0.7216	0.1816	0.0224	-0.0396	0.9823
3.09491	0.1092	1.0364	-0.7206	0.1831	0.0159	-0.0367	0.9823
