Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.03562927	-0.0465	1.2630	-0.5278	-0.1342	-0.0148	-0.0474	0.9897
0.09118652	-0.0477	1.2639	-0.5283	-0.1373	-0.0176	-0.0454	0.9893
0.1467438	-0.0479	1.2643	-0.5286	-0.1386	-0.0185	-0.0449	0.9892
0.202301	-0.0486	1.2644	-0.5291	-0.1390	-0.0182	-0.0446	0.9891
0.2578583	-0.0484	1.2645	-0.5297	-0.1414	-0.0176	-0.0426	0.9889
0.3134155	-0.0484	1.2645	-0.5300	-0.1418	-0.0179	-0.0422	0.9888
0.3689575	-0.0489	1.2657	-0.5311	-0.1476	-0.0181	-0.0391	0.9881
0.4245148	-0.0488	1.2676	-0.5328	-0.1555	-0.0176	-0.0356	0.9870
0.480072	-0.0489	1.2694	-0.5344	-0.1632	-0.0158	-0.0297	0.9860
0.5356293	-0.0484	1.2708	-0.5351	-0.1677	-0.0127	-0.0286	0.9853
0.5911865	-0.0482	1.2713	-0.5352	-0.1698	-0.0103	-0.0262	0.9851
0.6467438	-0.0489	1.2722	-0.5359	-0.1722	-0.0113	-0.0273	0.9846
0.702301	-0.0488	1.2721	-0.5370	-0.1716	-0.0104	-0.0269	0.9847
0.7578583	-0.0484	1.2721	-0.5374	-0.1738	-0.0108	-0.0260	0.9844
0.8134155	-0.0492	1.2712	-0.5377	-0.1713	-0.0106	-0.0267	0.9848
0.8689575	-0.0496	1.2710	-0.5377	-0.1710	-0.0109	-0.0278	0.9848
0.9245148	-0.0497	1.2711	-0.5381	-0.1725	-0.0111	-0.0265	0.9846
0.980072	-0.0500	1.2714	-0.5388	-0.1750	-0.0112	-0.0265	0.9842
1.035629	-0.0497	1.2719	-0.5391	-0.1777	-0.0096	-0.0265	0.9837
1.091187	-0.0486	1.2749	-0.5424	-0.1948	-0.0038	-0.0203	0.9806
1.146744	-0.0471	1.2804	-0.5470	-0.2286	0.0102	-0.0060	0.9734
1.202301	-0.0465	1.2918	-0.5621	-0.3216	0.0356	0.0296	0.9458
1.257858	-0.0477	1.2943	-0.5722	-0.3738	0.0465	0.0578	0.9246
1.313416	-0.0526	1.2873	-0.5809	-0.4123	0.0302	0.0749	0.9075
1.368958	-0.0591	1.2639	-0.5842	-0.4166	-0.0153	0.0847	0.9050
1.424515	-0.0632	1.2348	-0.5809	-0.3654	-0.0622	0.0686	0.9262
1.480072	-0.0631	1.2018	-0.5770	-0.3007	-0.0902	0.0504	0.9481
1.535629	-0.0628	1.1664	-0.5751	-0.2216	-0.1057	0.0208	0.9692
1.591187	-0.0628	1.1199	-0.5732	-0.0722	-0.1244	-0.0789	0.9865
1.646744	-0.0599	1.0713	-0.5742	0.0980	-0.1031	-0.1711	0.9749
1.702301	-0.0460	0.9952	-0.5862	0.3250	0.0132	-0.2919	0.8995
1.757858	-0.0402	0.9477	-0.6058	0.4249	0.0675	-0.2637	0.8633
1.813416	-0.0327	0.9203	-0.6270	0.4597	0.1068	-0.1903	0.8608
1.868958	-0.0322	0.9146	-0.6360	0.4705	0.1091	-0.1829	0.8563
1.924515	-0.0379	0.9190	-0.6328	0.4672	0.0845	-0.1962	0.8579
1.980072	-0.0383	0.9298	-0.6212	0.4252	0.0733	-0.1928	0.8813
2.035629	-0.0385	0.9368	-0.6127	0.4037	0.0699	-0.1831	0.8937
2.091187	-0.0417	0.9394	-0.6104	0.4010	0.0644	-0.1886	0.8941
2.146744	-0.0443	0.9394	-0.6119	0.4028	0.0605	-0.1900	0.8933
2.202301	-0.0461	0.9377	-0.6155	0.4116	0.0585	-0.1890	0.8896
2.257858	-0.0466	0.9349	-0.6192	0.4221	0.0571	-0.1858	0.8855
2.313416	-0.0463	0.9332	-0.6207	0.4277	0.0572	-0.1849	0.8830
2.368958	-0.0457	0.9340	-0.6198	0.4246	0.0578	-0.1850	0.8844
2.424515	-0.0445	0.9366	-0.6181	0.4166	0.0566	-0.1849	0.8883
2.480072	-0.0441	0.9380	-0.6177	0.4132	0.0564	-0.1869	0.8895
2.535629	-0.0432	0.9382	-0.6181	0.4133	0.0568	-0.1879	0.8892
2.591187	-0.0431	0.9378	-0.6187	0.4158	0.0562	-0.1895	0.8877
2.646744	-0.0423	0.9370	-0.6195	0.4164	0.0574	-0.1895	0.8874
2.702301	-0.0417	0.9368	-0.6198	0.4178	0.0580	-0.1899	0.8866
2.757858	-0.0416	0.9365	-0.6206	0.4170	0.0586	-0.1902	0.8868
2.813416	-0.0413	0.9365	-0.6203	0.4166	0.0593	-0.1911	0.8868
2.868958	-0.0399	0.9367	-0.6199	0.4166	0.0606	-0.1908	0.8868
2.924515	-0.0397	0.9370	-0.6195	0.4159	0.0610	-0.1914	0.8869
2.980072	-0.0394	0.9370	-0.6189	0.4160	0.0606	-0.1910	0.8870
3.035629	-0.0394	0.9369	-0.6185	0.4168	0.0600	-0.1899	0.8869
3.091187	-0.0402	0.9372	-0.6176	0.4178	0.0592	-0.1902	0.8864
3.146744	-0.0404	0.9384	-0.6164	0.4169	0.0575	-0.1916	0.8867
3.202301	-0.0408	0.9393	-0.6151	0.4138	0.0554	-0.1928	0.8880
3.257858	-0.0406	0.9393	-0.6147	0.4151	0.0576	-0.1920	0.8874
3.313416	-0.0403	0.9378	-0.6148	0.4177	0.0589	-0.1901	0.8865
3.368958	-0.0408	0.9367	-0.6156	0.4212	0.0594	-0.1900	0.8849
3.424515	-0.0410	0.9367	-0.6152	0.4209	0.0591	-0.1896	0.8851
3.480072	-0.0410	0.9370	-0.6137	0.4186	0.0582	-0.1893	0.8863
3.535629	-0.0413	0.9376	-0.6134	0.4171	0.0568	-0.1898	0.8870
3.591187	-0.0421	0.9372	-0.6142	0.4179	0.0566	-0.1887	0.8869
3.646744	-0.0411	0.9366	-0.6151	0.4191	0.0569	-0.1897	0.8861
3.702301	-0.0395	0.9370	-0.6156	0.4180	0.0585	-0.1906	0.8863
3.757858	-0.0383	0.9374	-0.6153	0.4173	0.0597	-0.1909	0.8865
3.813416	-0.0366	0.9380	-0.6152	0.4150	0.0601	-0.1924	0.8872
3.868958	-0.0358	0.9380	-0.6158	0.4147	0.0617	-0.1935	0.8870
3.924515	-0.0342	0.9383	-0.6154	0.4140	0.0625	-0.1939	0.8872
