TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
111.9311,1,Training,10,Full Circle,Prepare,,,
134.62,1,Training,10,Full Circle,ShowPattern,,,
134.6422,1,Training,10,Full Circle,Card,15,,,
136.0311,1,Training,10,Full Circle,Card,25,,,
136.4867,1,Training,10,Full Circle,Card,35,,,
139.9867,1,Training,10,Full Circle,Card,,35,,
141.8089,1,Training,10,Full Circle,Card,,25,,
143.4422,1,Training,10,Full Circle,Card,,15,,
144.0422,1,Training,10,Full Circle,Card,6,,,
145.3422,1,Training,10,Full Circle,Card,,6,,
148.4756,1,Training,10,Full Circle,Card,10,,,
149.8756,1,Training,10,Full Circle,Card,,10,,
149.8756,1,Training,10,Full Circle,Distractor,,,
149.8756,1,Training,10,Full Circle,Task: 7,,,
153.3089,1,Training,10,Full Circle,CardGame,,,,7
153.3089,1,Training,10,Full Circle,Task: 2,,,
156.3756,1,Training,10,Full Circle,CardGame,,,,2
156.3756,1,Training,10,Full Circle,Task: 7,,,
158.0756,1,Training,10,Full Circle,CardGame,,,,7
158.0756,1,Training,10,Full Circle,Task: 1,,,
161.12,1,Training,10,Full Circle,CardGame,,,,1
161.12,1,Training,10,Full Circle,Task: 1,,,
164.4978,1,Training,10,Full Circle,CardGame,,,,1
164.4978,1,Training,10,Full Circle,Task: 4,,,
164.8089,1,Training,10,Full Circle,SelectedCards,,,
167.1311,1,Training,10,Full Circle,Card,,,12,
170.4311,1,Training,10,Full Circle,Card,,,14,
173.2422,1,Training,10,Full Circle,Card,,,6,
176.1422,1,Training,10,Full Circle,Card,,,10,
180.0089,1,Training,10,Full Circle,Card,,,17,
184.2311,1,Training,10,Full Circle,Result,,,
210.8311,2,Training,10,Flat,Prepare,,,
212.9089,2,Training,10,Flat,ShowPattern,,,
213.8089,2,Training,10,Flat,Card,2,,,
213.8422,2,Training,10,Flat,Card,25,,,
215.7978,2,Training,10,Flat,Card,,2,,
216.7311,2,Training,10,Flat,Card,,25,,
217.7089,2,Training,10,Flat,Card,30,,,
218.0978,2,Training,10,Flat,Card,20,,,
219.1311,2,Training,10,Flat,Card,,30,,
220.6533,2,Training,10,Flat,Card,11,,,
220.9867,2,Training,10,Flat,Card,,20,,
222.52,2,Training,10,Flat,Card,,11,,
227.8533,2,Training,10,Flat,Distractor,,,
227.8533,2,Training,10,Flat,Task: 5,,,
230.5867,2,Training,10,Flat,CardGame,,,,5
230.5867,2,Training,10,Flat,Task: 3,,,
233.1422,2,Training,10,Flat,CardGame,,,,3
233.1422,2,Training,10,Flat,Task: 8,,,
235.2978,2,Training,10,Flat,CardGame,,,,8
235.2978,2,Training,10,Flat,Task: 1,,,
238.2978,2,Training,10,Flat,CardGame,,,,1
238.2978,2,Training,10,Flat,Task: 6,,,
240.8311,2,Training,10,Flat,CardGame,,,,6
240.8311,2,Training,10,Flat,Task: 3,,,
242.8089,2,Training,10,Flat,SelectedCards,,,
247.8867,2,Training,10,Flat,Card,,,11,
250.7533,2,Training,10,Flat,Card,,,20,
257.0422,2,Training,10,Flat,Card,,,18,
261.4978,2,Training,10,Flat,Card,,,13,
265.62,2,Training,10,Flat,Card,,,28,
274.1089,2,Training,10,Flat,Result,,,
289.6867,3,1,10,Full Circle,Prepare,,,
291.6422,3,1,10,Full Circle,ShowPattern,,,
293.0756,3,1,10,Full Circle,Card,0,,,
294.22,3,1,10,Full Circle,Card,,0,,
294.8422,3,1,10,Full Circle,Card,16,,,
296.0089,3,1,10,Full Circle,Card,,16,,
296.7533,3,1,10,Full Circle,Card,6,,,
297.9978,3,1,10,Full Circle,Card,,6,,
298.8978,3,1,10,Full Circle,Card,20,,,
300.4533,3,1,10,Full Circle,Card,,20,,
301.2645,3,1,10,Full Circle,Card,34,,,
302.7756,3,1,10,Full Circle,Card,,34,,
