ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
4,3,1,Semi-Circle,5,2,0.0143197,0.0143197,0.6672155,4.821001,5.565084,1.977289,3.832028,4.487788,5.28712,6.109137
4,4,2,Flat,5,5,0.0138593,0.0138593,0.4111349,5.219265,6.863783,3.021237,3.843585,4.784195,6.164857,9.218357
4,5,3,Semi-Circle,5,5,0.016396,0.016396,0.4638064,5.530564,5.597077,1.776373,2.565028,3.475731,6.141787,6.774464
4,6,4,Flat,5,4,0.0157625,0.0157625,4.032182,5.553732,6.553252,2.466141,2.999128,5.153971,6.097864,7.186201
4,7,5,Semi-Circle,5,5,0.0147409,0.0147409,0.3433237,6.48637,6.91938,1.988322,2.68817,5.042787,7.885686,8.663305
4,8,6,Flat,5,5,0.0140428,0.0140428,0.2220566,4.742888,6.686609,2.621508,3.521193,4.332677,5.464829,7.052877
4,9,7,Semi-Circle,5,5,0.0164417,0.3305737,0.5778021,5.475691,6.38423,1.954957,2.865612,4.098482,5.819416,6.919592
4,10,8,Flat,5,4,0.0148572,0.0887338,0.1556807,4.888302,7.653517,2.855794,3.533247,6.231927,7.297955,8.338822
4,11,9,Semi-Circle,5,4,0.0143133,0.0143133,0.5485947,5.280223,5.957862,1.703658,3.210871,4.6801,5.968513,6.57931
4,12,10,Flat,5,5,0.0148482,0.0148482,0.2574187,6.347727,6.358047,2.970733,5.458559,6.047583,7.747149,8.313072
4,13,11,Semi-Circle,5,5,0.0139153,0.3571812,3.767277,4.96662,6.0661,2.012304,3.27847,4.573658,5.810681,6.588099
4,14,12,Flat,5,3,0.0155003,0.0155003,3.643547,4.032407,5.797974,2.555101,3.132598,4.676308,5.331484,6.053418
4,15,13,Semi-Circle,5,5,0.0147868,0.0147868,0.5667078,4.7986,5.320089,1.732764,2.932463,4.020608,5.375754,5.997614
4,16,14,Flat,5,5,0.0147158,0.0147158,0.1005999,5.436463,5.492005,2.804218,3.981707,4.981235,6.791418,7.402328
4,17,15,Semi-Circle,5,5,0.0156125,0.3005788,3.278784,4.556405,5.544138,1.501455,2.678722,4.231139,5.155531,5.699674
4,18,16,Flat,5,5,0.015683,0.015683,0.2536183,4.332057,4.798309,2.532686,3.787699,4.554092,5.272975,5.909026
4,19,17,Semi-Circle,5,5,0.0143396,0.0143396,0.749313,4.51441,4.725377,1.670697,3.459528,4.01495,5.110244,5.780582
4,20,18,Flat,5,5,0.0140697,0.0140697,0.205404,3.681873,3.74853,2.471072,3.404179,4.248341,5.347664,6.336124
