Timestamp	TrialNo	Position.x	Position.y
323.6089	3.0000	-0.0344	-0.0065
323.6200	3.0000	-0.0353	-0.0083
323.6311	3.0000	-0.0398	-0.0114
323.6422	3.0000	-0.0444	-0.0149
323.6534	3.0000	-0.0499	-0.0189
323.6645	3.0000	-0.0559	-0.0227
323.6756	3.0000	-0.0637	-0.0265
323.6867	3.0000	-0.0721	-0.0300
323.6978	3.0000	-0.0814	-0.0333
323.7089	3.0000	-0.0920	-0.0361
323.7200	3.0000	-0.1049	-0.0385
323.7311	3.0000	-0.1199	-0.0406
323.7422	3.0000	-0.1365	-0.0424
323.7533	3.0000	-0.1553	-0.0442
323.7645	3.0000	-0.1768	-0.0462
323.7756	3.0000	-0.2003	-0.0485
323.7867	3.0000	-0.2267	-0.0508
323.7978	3.0000	-0.2542	-0.0526
323.8089	3.0000	-0.2841	-0.0540
323.8200	3.0000	-0.3162	-0.0546
323.8311	3.0000	-0.3520	-0.0547
323.8422	3.0000	-0.3896	-0.0547
323.8644	3.0000	-0.5152	-0.0620
323.8755	3.0000	-0.5171	-0.0577
323.8867	3.0000	-0.5635	-0.0574
323.8978	3.0000	-0.6127	-0.0558
323.9089	3.0000	-0.6641	-0.0536
323.9200	3.0000	-0.7185	-0.0507
323.9311	3.0000	-0.7744	-0.0481
323.9422	3.0000	-0.8320	-0.0455
323.9533	3.0000	-0.8915	-0.0432
323.9644	3.0000	-1.0023	-0.0437
323.9756	3.0000	-1.0154	-0.0397
323.9867	3.0000	-1.0796	-0.0382
323.9978	3.0000	-1.1434	-0.0365
324.0089	3.0000	-1.2094	-0.0351
324.0200	3.0000	-1.2736	-0.0338
324.0311	3.0000	-1.3381	-0.0326
324.0422	3.0000	-1.4978	-0.0335
324.0533	3.0000	-1.4975	-0.0346
324.0645	3.0000	-1.5255	-0.0302
324.0756	3.0000	-1.5884	-0.0318
324.0867	3.0000	-1.6459	-0.0329
324.0978	3.0000	-1.7016	-0.0353
324.1089	3.0000	-1.7475	-0.0404
324.1200	3.0000	-1.7936	-0.0439
324.1311	3.0000	-1.8373	-0.0474
324.1422	3.0000	-1.8750	-0.0537
324.1534	3.0000	-1.9977	-0.0636
324.1645	3.0000	-1.9978	-0.0707
324.1756	3.0000	-1.9978	-0.0788
324.1867	3.0000	-2.0075	-0.0874
324.1978	3.0000	-2.0347	-0.0956
324.2089	3.0000	-2.0601	-0.1004
324.2200	3.0000	-2.0814	-0.1031
324.2311	3.0000	-2.1028	-0.1045
324.2422	3.0000	-2.1204	-0.1038
324.2533	3.0000	-2.1410	-0.1039
324.2645	3.0000	-2.1605	-0.1048
324.2756	3.0000	-2.1805	-0.1057
324.2867	3.0000	-2.1998	-0.1077
324.2978	3.0000	-2.2125	-0.1131
324.3089	3.0000	-2.2221	-0.1185
324.3200	3.0000	-2.2251	-0.1265
324.3311	3.0000	-2.2233	-0.1324
324.3422	3.0000	-2.2197	-0.1362
324.3533	3.0000	-2.2127	-0.1395
324.3644	3.0000	-2.2030	-0.1420
324.3755	3.0000	-2.1908	-0.1456
324.3867	3.0000	-2.1786	-0.1489
324.3978	3.0000	-2.1647	-0.1523
324.4089	3.0000	-2.1518	-0.1544
324.4200	3.0000	-2.1439	-0.1548
324.4311	3.0000	-2.1389	-0.1560
324.4422	3.0000	-2.1349	-0.1585
324.4533	3.0000	-2.1321	-0.1629
324.4644	3.0000	-2.1264	-0.1679
324.4756	3.0000	-2.1187	-0.1735
324.4867	3.0000	-2.1075	-0.1788
324.4978	3.0000	-2.0959	-0.1826
324.5089	3.0000	-2.0852	-0.1833
324.5200	3.0000	-2.0776	-0.1825
324.5311	3.0000	-2.0740	-0.1815
324.5422	3.0000	-2.0743	-0.1817
324.8200	3.0000	-2.3631	-0.2572
324.8311	3.0000	-2.3003	-0.2562
324.8422	3.0000	-2.2581	-0.2586
324.8533	3.0000	-2.2488	-0.2639
324.8644	3.0000	-2.2395	-0.2669
324.8755	3.0000	-2.2303	-0.2666
324.8867	3.0000	-2.2211	-0.2645
324.8978	3.0000	-2.2117	-0.2651
324.9089	3.0000	-2.2103	-0.2752
324.9200	3.0000	-2.2175	-0.2888
324.9311	3.0000	-2.2270	-0.3015
324.9422	3.0000	-2.2330	-0.3071
324.9533	3.0000	-2.2430	-0.3123
324.9644	3.0000	-2.2467	-0.3153
324.9756	3.0000	-2.2525	-0.3216
324.9867	3.0000	-2.2584	-0.3258
324.9978	3.0000	-2.2613	-0.3306
325.0089	3.0000	-2.2602	-0.3335
325.0200	3.0000	-2.2570	-0.3371
325.0311	3.0000	-2.2536	-0.3377
325.0422	3.0000	-2.2483	-0.3372
325.0533	3.0000	-2.2473	-0.3383
325.0645	3.0000	-2.2456	-0.3399
325.0756	3.0000	-2.2426	-0.3428
325.0867	3.0000	-2.2351	-0.3448
325.0978	3.0000	-2.2212	-0.3467
325.1089	3.0000	-2.2043	-0.3500
