ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
2,3,1,Semi-Circle,5,2,0.0137136,0.0137136,1.144423,7.730422,9.573884,2.888346,5.515296,7.086312,8.885435,10.9292
2,4,2,Flat,5,5,0.0134832,0.0134832,0.4669508,0.6778292,9.780145,3.776419,4.998187,6.753206,8.929662,12.7836
2,5,3,Semi-Circle,5,5,0.014645,0.7778099,0.9221277,9.207726,9.407242,3.074588,4.08743,6.408672,10.52887,11.47307
2,6,4,Flat,5,2,0.0136069,0.5113714,0.6002014,11.32882,12.29501,4.743248,5.820137,10.57353,13.88316,14.84972
2,7,5,Semi-Circle,5,3,0.166984,0.8464437,1.09104,10.49787,10.93102,4.542379,6.41072,8.554271,12.17504,14.40708
2,8,6,Flat,5,4,0.0142066,0.0142066,0.4447717,0.6336396,3.399077,5.009418,6.253354,7.774971,10.60721,12.63916
2,9,7,Semi-Circle,5,0,0.0139494,0.5781459,0.8225393,3.110327,3.210723,4.887101,5.731127,7.430667,10.96225,12.49487
2,10,8,Flat,5,2,0.0141007,1.010844,1.044292,9.251759,9.507163,4.742598,5.542277,8.518948,11.6395,14.06095
2,11,9,Semi-Circle,5,2,0.0138301,0.0138301,1.166489,10.0182,12.46167,3.006737,5.264822,9.140737,11.32886,13.36004
2,12,10,Flat,5,1,0.0156089,0.0156089,0.7887529,12.21724,13.36166,4.99797,8.918694,11.73958,14.03848,14.71609
2,13,11,Semi-Circle,5,0,0.014633,0.014633,0.8448303,4.253881,4.864965,7.114959,8.407715,9.707542,11.4727,12.00588
2,14,12,Flat,5,1,0.0138542,0.4779706,0.7335482,8.626972,8.816189,4.620414,5.564652,7.774804,10.15146,10.71536
2,15,13,Semi-Circle,5,4,0.0152413,0.0152413,0.6668981,6.675369,8.063429,2.87707,4.087791,5.484445,8.385501,9.140714
2,16,14,Flat,5,5,0.0142839,0.0142839,0.6164554,7.164894,7.208944,4.11191,5.270028,6.666161,11.16252,11.97846
2,17,15,Semi-Circle,5,5,0.015463,0.015463,0.6558154,6.729773,8.03012,2.62139,3.621176,6.131026,7.530541,9.263133
2,18,16,Flat,5,4,0.0155243,0.0155243,0.7447485,7.830326,8.008043,4.720464,6.29761,7.386008,8.863111,9.891663
2,19,17,Semi-Circle,5,5,0.0146085,0.0146085,0.8662648,7.641284,7.952186,2.721546,5.215351,6.586227,8.462884,9.418151
2,20,18,Flat,5,3,0.0146843,0.0146843,0.3369025,7.604743,7.749392,3.173482,5.058499,7.238566,9.448116,10.0593
