Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.03544617	-0.0670	1.7591	-0.9331	-0.0167	0.0930	-0.0281	0.9951
0.09100342	-0.0670	1.7591	-0.9331	-0.0167	0.0930	-0.0281	0.9951
0.1465607	-0.0670	1.7591	-0.9331	-0.0167	0.0930	-0.0281	0.9951
0.2021179	-0.0670	1.7591	-0.9331	-0.0167	0.0930	-0.0281	0.9951
0.2576752	-0.0670	1.7591	-0.9331	-0.0167	0.0930	-0.0281	0.9951
0.3132324	-0.0670	1.7591	-0.9331	-0.0167	0.0930	-0.0281	0.9951
0.3687897	-0.0646	1.7629	-0.9345	-0.0328	0.0652	-0.0257	0.9970
0.4243317	-0.0644	1.7637	-0.9351	-0.0363	0.0618	-0.0278	0.9970
0.4798889	-0.0636	1.7640	-0.9358	-0.0373	0.0578	-0.0288	0.9972
0.5354462	-0.0628	1.7641	-0.9361	-0.0374	0.0536	-0.0287	0.9974
0.5910034	-0.0618	1.7642	-0.9367	-0.0378	0.0492	-0.0292	0.9976
0.6465607	-0.0609	1.7645	-0.9370	-0.0384	0.0452	-0.0302	0.9978
0.7021179	-0.0600	1.7647	-0.9367	-0.0393	0.0430	-0.0317	0.9978
0.7576752	-0.0593	1.7647	-0.9367	-0.0391	0.0422	-0.0321	0.9978
0.8132324	-0.0584	1.7646	-0.9363	-0.0386	0.0418	-0.0320	0.9979
0.8687897	-0.0582	1.7644	-0.9362	-0.0375	0.0410	-0.0309	0.9980
0.9243317	-0.0578	1.7646	-0.9356	-0.0374	0.0394	-0.0302	0.9981
0.9798889	-0.0576	1.7646	-0.9349	-0.0375	0.0375	-0.0299	0.9981
1.035446	-0.0580	1.7646	-0.9342	-0.0380	0.0342	-0.0293	0.9983
1.091003	-0.0582	1.7644	-0.9335	-0.0369	0.0320	-0.0294	0.9984
1.146561	-0.0585	1.7643	-0.9328	-0.0368	0.0302	-0.0284	0.9985
1.202118	-0.0591	1.7641	-0.9323	-0.0367	0.0292	-0.0277	0.9985
1.257675	-0.0595	1.7640	-0.9312	-0.0364	0.0284	-0.0274	0.9986
1.313232	-0.0600	1.7639	-0.9304	-0.0353	0.0275	-0.0268	0.9986
1.36879	-0.0607	1.7637	-0.9297	-0.0353	0.0263	-0.0262	0.9987
1.424332	-0.0616	1.7632	-0.9282	-0.0337	0.0255	-0.0252	0.9988
1.479889	-0.0629	1.7625	-0.9272	-0.0294	0.0257	-0.0233	0.9990
1.535446	-0.0637	1.7620	-0.9261	-0.0257	0.0253	-0.0220	0.9991
1.591003	-0.0653	1.7619	-0.9251	-0.0261	0.0242	-0.0199	0.9992
1.646561	-0.0669	1.7621	-0.9247	-0.0258	0.0236	-0.0196	0.9992
1.702118	-0.0679	1.7615	-0.9239	-0.0233	0.0237	-0.0184	0.9993
1.757675	-0.0698	1.7607	-0.9238	-0.0211	0.0240	-0.0166	0.9993
1.813232	-0.0722	1.7599	-0.9238	-0.0175	0.0237	-0.0149	0.9995
1.86879	-0.0750	1.7587	-0.9232	-0.0134	0.0224	-0.0132	0.9996
1.924332	-0.0781	1.7575	-0.9230	-0.0078	0.0207	-0.0101	0.9997
1.979889	-0.0820	1.7559	-0.9226	-0.0020	0.0183	-0.0059	0.9998
2.035446	-0.0876	1.7539	-0.9227	0.0038	0.0150	-0.0015	0.9999
2.091003	-0.0941	1.7515	-0.9231	0.0117	0.0099	0.0042	0.9999
2.146561	-0.1030	1.7489	-0.9238	0.0185	0.0004	0.0123	0.9998
2.202118	-0.1143	1.7462	-0.9262	0.0248	-0.0138	0.0231	0.9993
2.257675	-0.1270	1.7432	-0.9289	0.0312	-0.0329	0.0360	0.9983
2.313232	-0.1392	1.7403	-0.9313	0.0367	-0.0528	0.0471	0.9968
2.36879	-0.1492	1.7370	-0.9340	0.0421	-0.0693	0.0556	0.9952
2.424332	-0.1579	1.7338	-0.9373	0.0485	-0.0810	0.0605	0.9937
2.479889	-0.1646	1.7310	-0.9392	0.0534	-0.0891	0.0643	0.9925
2.535446	-0.1691	1.7289	-0.9403	0.0571	-0.0946	0.0680	0.9915
2.591003	-0.1739	1.7271	-0.9416	0.0600	-0.1011	0.0725	0.9904
2.646561	-0.1778	1.7258	-0.9429	0.0625	-0.1067	0.0756	0.9894
2.702118	-0.1808	1.7247	-0.9436	0.0642	-0.1115	0.0783	0.9886
2.757675	-0.1828	1.7239	-0.9436	0.0660	-0.1142	0.0805	0.9880
2.813232	-0.1848	1.7227	-0.9441	0.0682	-0.1158	0.0826	0.9875
2.86879	-0.1866	1.7210	-0.9441	0.0742	-0.1175	0.0856	0.9866
2.924332	-0.1887	1.7185	-0.9434	0.0834	-0.1197	0.0877	0.9854
2.979889	-0.1905	1.7162	-0.9422	0.0913	-0.1225	0.0900	0.9842
3.035446	-0.1930	1.7146	-0.9421	0.0984	-0.1237	0.0905	0.9833
3.091003	-0.1941	1.7145	-0.9428	0.0997	-0.1243	0.0903	0.9831
3.146561	-0.1952	1.7146	-0.9435	0.0995	-0.1230	0.0904	0.9833
3.202118	-0.1954	1.7139	-0.9438	0.1009	-0.1188	0.0903	0.9836
3.257675	-0.1955	1.7129	-0.9443	0.1032	-0.1138	0.0904	0.9840
3.313232	-0.1958	1.7124	-0.9451	0.1040	-0.1092	0.0899	0.9845
3.36879	-0.1952	1.7121	-0.9451	0.1048	-0.1067	0.0901	0.9846
3.424332	-0.1955	1.7115	-0.9447	0.1085	-0.1042	0.0903	0.9845
3.479889	-0.1956	1.7102	-0.9433	0.1160	-0.1002	0.0897	0.9841
3.535446	-0.1953	1.7078	-0.9399	0.1289	-0.0928	0.0893	0.9833
3.591003	-0.1947	1.7018	-0.9339	0.1537	-0.0809	0.0893	0.9807
3.646561	-0.1930	1.6923	-0.9260	0.1856	-0.0676	0.0893	0.9762
3.702118	-0.1891	1.6794	-0.9183	0.2243	-0.0510	0.0852	0.9694
3.757675	-0.1832	1.6661	-0.9124	0.2622	-0.0352	0.0809	0.9610
3.813232	-0.1756	1.6520	-0.9094	0.2982	-0.0246	0.0779	0.9510
3.86879	-0.1660	1.6379	-0.9106	0.3358	-0.0128	0.0708	0.9392
3.924332	-0.1563	1.6244	-0.9147	0.3654	-0.0053	0.0623	0.9287
3.979889	-0.1442	1.6081	-0.9243	0.4008	-0.0007	0.0550	0.9145
4.035446	-0.1346	1.5952	-0.9352	0.4287	-0.0012	0.0511	0.9020
4.091003	-0.1243	1.5838	-0.9473	0.4539	-0.0044	0.0466	0.8898
4.146561	-0.1132	1.5740	-0.9604	0.4724	-0.0083	0.0416	0.8803
4.202118	-0.1006	1.5648	-0.9742	0.4875	-0.0134	0.0375	0.8722
4.257675	-0.0877	1.5558	-0.9878	0.5021	-0.0178	0.0355	0.8639
4.313232	-0.0754	1.5455	-1.0018	0.5151	-0.0179	0.0322	0.8564
4.36879	-0.0651	1.5386	-1.0175	0.5289	-0.0162	0.0324	0.8479
4.424332	-0.0567	1.5352	-1.0316	0.5290	-0.0224	0.0366	0.8476
4.479889	-0.0514	1.5349	-1.0433	0.5353	-0.0260	0.0366	0.8434
4.535446	-0.0453	1.5390	-1.0583	0.5338	-0.0301	0.0324	0.8445
4.591003	-0.0414	1.5444	-1.0681	0.5258	-0.0342	0.0287	0.8495
4.646561	-0.0378	1.5493	-1.0751	0.5165	-0.0386	0.0287	0.8549
4.702118	-0.0345	1.5529	-1.0796	0.5082	-0.0401	0.0264	0.8599
4.757675	-0.0318	1.5557	-1.0824	0.5030	-0.0380	0.0231	0.8631
4.813232	-0.0301	1.5588	-1.0821	0.4941	-0.0353	0.0216	0.8684
4.86879	-0.0293	1.5627	-1.0794	0.4840	-0.0331	0.0209	0.8742
4.924332	-0.0295	1.5667	-1.0741	0.4739	-0.0288	0.0186	0.8799
4.979889	-0.0310	1.5705	-1.0650	0.4609	-0.0228	0.0162	0.8870
5.035446	-0.0340	1.5738	-1.0538	0.4498	-0.0134	0.0151	0.8929
5.091003	-0.0380	1.5789	-1.0413	0.4354	-0.0067	0.0192	0.9000
5.146561	-0.0426	1.5881	-1.0259	0.4152	0.0016	0.0209	0.9095
5.202118	-0.0469	1.6000	-1.0093	0.3858	0.0089	0.0224	0.9222
5.257675	-0.0508	1.6129	-0.9932	0.3555	0.0144	0.0218	0.9343
5.313232	-0.0547	1.6263	-0.9776	0.3267	0.0226	0.0170	0.9447
5.36879	-0.0583	1.6401	-0.9635	0.2991	0.0321	0.0113	0.9536
5.424332	-0.0615	1.6543	-0.9510	0.2682	0.0441	0.0051	0.9623
5.479889	-0.0635	1.6677	-0.9403	0.2332	0.0554	0.0000	0.9709
5.535446	-0.0642	1.6797	-0.9308	0.1989	0.0626	-0.0025	0.9780
5.591003	-0.0636	1.6896	-0.9234	0.1743	0.0683	-0.0055	0.9823
5.646561	-0.0618	1.6984	-0.9168	0.1501	0.0722	-0.0103	0.9860
5.702118	-0.0590	1.7059	-0.9114	0.1284	0.0751	-0.0151	0.9888
5.757675	-0.0558	1.7120	-0.9074	0.1097	0.0764	-0.0172	0.9909
5.813232	-0.0521	1.7176	-0.9046	0.0923	0.0761	-0.0179	0.9927
5.86879	-0.0478	1.7221	-0.9036	0.0744	0.0699	-0.0147	0.9947
5.924332	-0.0441	1.7255	-0.9046	0.0615	0.0596	-0.0096	0.9963
5.979889	-0.0418	1.7312	-0.9070	0.0520	0.0466	-0.0017	0.9976
6.035446	-0.0409	1.7375	-0.9099	0.0372	0.0302	0.0076	0.9988
6.091003	-0.0418	1.7422	-0.9142	0.0217	0.0128	0.0137	0.9996
6.146561	-0.0446	1.7447	-0.9187	0.0080	-0.0024	0.0194	0.9998
6.202118	-0.0485	1.7459	-0.9238	-0.0016	-0.0162	0.0275	0.9995
6.257675	-0.0536	1.7466	-0.9298	-0.0091	-0.0294	0.0352	0.9989
6.313232	-0.0599	1.7477	-0.9363	-0.0186	-0.0442	0.0418	0.9980
6.36879	-0.0671	1.7495	-0.9418	-0.0286	-0.0623	0.0488	0.9965
