Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.0333786	-0.0352	1.7334	0.1214	-0.2017	-0.0117	0.0060	0.9794
0.08892822	-0.0364	1.7330	0.1214	-0.2000	-0.0128	0.0054	0.9797
0.1444855	-0.0375	1.7328	0.1213	-0.1988	-0.0130	0.0054	0.9799
0.2000427	-0.0383	1.7326	0.1211	-0.1980	-0.0115	0.0044	0.9801
0.2556	-0.0386	1.7327	0.1215	-0.1968	-0.0088	0.0044	0.9804
0.3111572	-0.0387	1.7327	0.1223	-0.1966	-0.0059	0.0044	0.9805
0.3667068	-0.0391	1.7330	0.1228	-0.1988	-0.0041	0.0045	0.9800
0.4222641	-0.0394	1.7338	0.1228	-0.2061	-0.0045	0.0037	0.9785
0.4778214	-0.0402	1.7348	0.1214	-0.2156	-0.0045	0.0022	0.9765
0.5333786	-0.0399	1.7359	0.1209	-0.2234	-0.0032	0.0012	0.9747
0.5889282	-0.0394	1.7364	0.1209	-0.2277	-0.0017	-0.0008	0.9737
0.6444855	-0.0391	1.7369	0.1215	-0.2308	-0.0007	-0.0019	0.9730
0.7000427	-0.0388	1.7369	0.1229	-0.2314	-0.0014	-0.0019	0.9729
0.7556	-0.0386	1.7365	0.1237	-0.2299	-0.0012	-0.0017	0.9732
0.8111572	-0.0380	1.7362	0.1254	-0.2272	0.0014	-0.0023	0.9738
0.8667068	-0.0363	1.7358	0.1274	-0.2240	0.0076	-0.0038	0.9745
0.9222641	-0.0349	1.7352	0.1290	-0.2218	0.0176	-0.0049	0.9749
0.9778214	-0.0328	1.7349	0.1311	-0.2177	0.0294	-0.0053	0.9756
1.033379	-0.0314	1.7342	0.1327	-0.2118	0.0399	-0.0049	0.9765
1.088928	-0.0298	1.7331	0.1348	-0.2009	0.0469	-0.0048	0.9785
1.144485	-0.0286	1.7311	0.1366	-0.1823	0.0502	-0.0070	0.9819
1.200043	-0.0275	1.7292	0.1378	-0.1644	0.0512	-0.0079	0.9850
1.2556	-0.0264	1.7286	0.1387	-0.1576	0.0526	-0.0067	0.9861
1.311157	-0.0257	1.7287	0.1397	-0.1612	0.0551	-0.0046	0.9854
1.366707	-0.0252	1.7284	0.1394	-0.1633	0.0569	-0.0029	0.9849
1.422264	-0.0249	1.7274	0.1390	-0.1567	0.0572	-0.0004	0.9860
1.477821	-0.0244	1.7267	0.1392	-0.1514	0.0553	0.0004	0.9869
1.533379	-0.0238	1.7261	0.1397	-0.1487	0.0519	0.0006	0.9875
1.588928	-0.0237	1.7257	0.1401	-0.1472	0.0488	0.0013	0.9879
1.644485	-0.0238	1.7255	0.1403	-0.1465	0.0456	0.0022	0.9882
1.700043	-0.0236	1.7254	0.1401	-0.1467	0.0441	0.0026	0.9882
1.7556	-0.0233	1.7254	0.1399	-0.1472	0.0439	0.0018	0.9881
1.811157	-0.0233	1.7253	0.1401	-0.1469	0.0443	0.0016	0.9882
1.866707	-0.0229	1.7253	0.1405	-0.1471	0.0449	0.0015	0.9881
1.922264	-0.0228	1.7255	0.1410	-0.1468	0.0448	0.0019	0.9881
1.977821	-0.0230	1.7257	0.1415	-0.1472	0.0440	0.0023	0.9881
2.033379	-0.0230	1.7257	0.1423	-0.1480	0.0424	0.0028	0.9881
2.088928	-0.0232	1.7256	0.1433	-0.1470	0.0402	0.0029	0.9883
2.144485	-0.0233	1.7250	0.1453	-0.1416	0.0383	0.0036	0.9892
2.200043	-0.0237	1.7231	0.1475	-0.1285	0.0361	0.0055	0.9910
2.2556	-0.0253	1.7187	0.1518	-0.0984	0.0322	0.0097	0.9946
2.311157	-0.0270	1.7103	0.1609	-0.0430	0.0276	0.0161	0.9986
2.366707	-0.0294	1.6978	0.1725	0.0314	0.0223	0.0257	0.9989
2.422264	-0.0318	1.6807	0.1858	0.1228	0.0141	0.0372	0.9916
2.477821	-0.0344	1.6590	0.1985	0.2291	0.0053	0.0461	0.9723
2.533379	-0.0369	1.6357	0.2122	0.3281	-0.0016	0.0483	0.9434
2.588928	-0.0379	1.6116	0.2253	0.4095	-0.0107	0.0505	0.9109
2.644485	-0.0376	1.5936	0.2397	0.4579	-0.0211	0.0524	0.8872
2.700043	-0.0351	1.5814	0.2529	0.4836	-0.0327	0.0584	0.8727
2.7556	-0.0319	1.5706	0.2645	0.4954	-0.0422	0.0630	0.8653
2.811157	-0.0294	1.5605	0.2701	0.5092	-0.0458	0.0606	0.8573
2.866707	-0.0296	1.5542	0.2698	0.5196	-0.0404	0.0569	0.8515
2.922264	-0.0317	1.5527	0.2644	0.5258	-0.0334	0.0592	0.8479
2.977821	-0.0362	1.5546	0.2552	0.5257	-0.0268	0.0632	0.8479
3.033379	-0.0440	1.5583	0.2460	0.5186	-0.0157	0.0602	0.8528
3.088928	-0.0553	1.5604	0.2361	0.5089	-0.0035	0.0556	0.8590
3.144485	-0.0689	1.5646	0.2323	0.5125	0.0098	0.0490	0.8572
3.200043	-0.0794	1.5659	0.2337	0.5061	0.0060	0.0610	0.8603
3.2556	-0.0880	1.5678	0.2377	0.5106	0.0009	0.0664	0.8572
3.311157	-0.0948	1.5692	0.2436	0.5107	0.0044	0.0574	0.8578
3.366707	-0.0988	1.5689	0.2532	0.5026	0.0019	0.0536	0.8628
3.422264	-0.0994	1.5679	0.2619	0.5016	-0.0019	0.0546	0.8634
3.477821	-0.0967	1.5692	0.2711	0.4992	-0.0041	0.0547	0.8648
3.533379	-0.0909	1.5749	0.2817	0.4847	-0.0015	0.0504	0.8732
3.588928	-0.0829	1.5840	0.2925	0.4584	0.0056	0.0437	0.8876
3.644485	-0.0747	1.5964	0.3023	0.4150	0.0180	0.0380	0.9088
3.700043	-0.0687	1.6142	0.3122	0.3464	0.0302	0.0382	0.9368
3.7556	-0.0654	1.6370	0.3221	0.2493	0.0410	0.0380	0.9668
3.811157	-0.0653	1.6604	0.3275	0.1613	0.0512	0.0309	0.9851
3.866707	-0.0679	1.6776	0.3254	0.0990	0.0556	0.0240	0.9932
3.922264	-0.0722	1.6884	0.3201	0.0507	0.0577	0.0156	0.9969
3.977821	-0.0776	1.6933	0.3123	0.0194	0.0599	0.0043	0.9980
