Timestamp	TrialNo	Position.x	Position.y
414.5422	4.0000	0.0975	-0.3859
414.5645	4.0000	0.0970	-0.3862
414.5645	4.0000	0.0972	-0.3912
414.5756	4.0000	0.0974	-0.3948
414.5867	4.0000	0.0977	-0.3995
414.5978	4.0000	0.0979	-0.4037
414.9533	4.0000	0.0032	-0.2767
414.9644	4.0000	-0.0008	-0.2703
414.9756	4.0000	-0.0045	-0.2642
414.9867	4.0000	-0.0079	-0.2586
414.9978	4.0000	-0.0115	-0.2581
415.0089	4.0000	-0.0141	-0.2584
415.0200	4.0000	-0.0166	-0.2587
415.0311	4.0000	-0.0192	-0.2589
415.0533	4.0000	-0.0218	-0.2590
415.0533	4.0000	-0.0240	-0.2591
415.0645	4.0000	-0.0252	-0.2591
415.0756	4.0000	-0.0244	-0.2591
415.0867	4.0000	-0.0218	-0.2590
415.0978	4.0000	-0.0189	-0.2590
415.1089	4.0000	-0.0155	-0.2590
415.1200	4.0000	-0.0136	-0.2590
415.1311	4.0000	-0.0126	-0.2591
415.1422	4.0000	-0.0128	-0.2593
415.1534	4.0000	-0.0133	-0.2594
415.3867	4.0000	-0.3016	-0.1585
415.3978	4.0000	-0.3498	-0.1492
415.4200	4.0000	-0.4620	-0.1326
415.4311	4.0000	-0.5146	-0.1229
415.4422	4.0000	-0.5747	-0.1145
415.4533	4.0000	-0.6367	-0.1058
415.4644	4.0000	-0.7041	-0.0973
415.4756	4.0000	-0.7730	-0.0894
415.4867	4.0000	-0.8423	-0.0825
415.4978	4.0000	-0.9408	-0.0811
415.5089	4.0000	-0.9736	-0.0744
415.5200	4.0000	-1.0287	-0.0724
415.5311	4.0000	-1.0759	-0.0716
415.5422	4.0000	-1.1206	-0.0714
415.5533	4.0000	-1.1513	-0.0731
415.5645	4.0000	-1.1818	-0.0759
415.5756	4.0000	-1.2041	-0.0802
415.5867	4.0000	-1.2265	-0.0840
415.5978	4.0000	-1.2409	-0.0884
415.6089	4.0000	-1.2548	-0.0931
415.6200	4.0000	-1.2623	-0.0978
415.6311	4.0000	-1.2662	-0.1009
415.6422	4.0000	-1.2695	-0.1041
415.6534	4.0000	-1.2691	-0.1066
415.6645	4.0000	-1.2691	-0.1090
415.6756	4.0000	-1.2671	-0.1115
415.6867	4.0000	-1.2664	-0.1134
415.7089	4.0000	-1.2655	-0.1162
415.7089	4.0000	-1.2667	-0.1190
415.7200	4.0000	-1.2687	-0.1216
415.7311	4.0000	-1.2715	-0.1244
415.7422	4.0000	-1.2752	-0.1274
415.7534	4.0000	-1.2797	-0.1316
415.7645	4.0000	-1.2838	-0.1354
415.7756	4.0000	-1.2882	-0.1388
415.7867	4.0000	-1.2919	-0.1422
415.7978	4.0000	-1.2956	-0.1465
415.8089	4.0000	-1.2984	-0.1509
415.8200	4.0000	-1.3012	-0.1553
415.8311	4.0000	-1.3042	-0.1613
416.1311	4.0000	-1.2320	-0.1621
416.1422	4.0000	-1.2203	-0.1548
416.1534	4.0000	-1.2098	-0.1475
416.1645	4.0000	-1.1992	-0.1407
416.1756	4.0000	-1.1872	-0.1343
416.1867	4.0000	-1.1734	-0.1284
416.1978	4.0000	-1.1586	-0.1235
416.2089	4.0000	-1.1441	-0.1189
416.2200	4.0000	-1.1308	-0.1145
416.2311	4.0000	-1.1186	-0.1102
416.2422	4.0000	-1.1067	-0.1047
416.2534	4.0000	-1.0943	-0.0978
416.2645	4.0000	-1.0801	-0.0905
416.2756	4.0000	-1.0637	-0.0824
416.2867	4.0000	-1.0469	-0.0741
416.2978	4.0000	-1.0304	-0.0664
416.3089	4.0000	-1.0156	-0.0588
416.3200	4.0000	-1.0016	-0.0498
416.3311	4.0000	-0.9868	-0.0390
416.3422	4.0000	-0.9718	-0.0269
416.3533	4.0000	-0.9571	-0.0148
416.3644	4.0000	-0.9425	-0.0007
416.3756	4.0000	-0.9405	0.0147
416.3867	4.0000	-0.9408	0.0309
416.3978	4.0000	-0.9411	0.0467
416.4089	4.0000	-0.9412	0.0621
416.4200	4.0000	-0.9413	0.0763
416.4311	4.0000	-0.9413	0.0896
416.4422	4.0000	-0.9412	0.1014
416.4533	4.0000	-0.9410	0.1124
416.4644	4.0000	-0.9406	0.1229
416.5756	4.0000	-0.9283	0.1653
416.5867	4.0000	-0.9263	0.1607
416.5978	4.0000	-0.9242	0.1548
416.6089	4.0000	-0.9219	0.1453
416.6200	4.0000	-0.9195	0.1345
416.6311	4.0000	-0.9171	0.1239
416.6422	4.0000	-0.9145	0.1128
416.6534	4.0000	-0.9225	0.1040
416.6645	4.0000	-0.9353	0.0961
416.6756	4.0000	-0.9483	0.0885
416.6867	4.0000	-0.9602	0.0812
416.6978	4.0000	-0.9717	0.0740
416.7089	4.0000	-0.9829	0.0669
416.7200	4.0000	-0.9933	0.0599
416.7311	4.0000	-1.0025	0.0531
416.7422	4.0000	-1.0098	0.0464
416.7534	4.0000	-1.0142	0.0411
416.7645	4.0000	-1.0178	0.0370
416.7756	4.0000	-1.0191	0.0343
416.7867	4.0000	-1.0201	0.0326
416.7978	4.0000	-1.0202	0.0321
416.8089	4.0000	-1.0200	0.0313
416.8200	4.0000	-1.0201	0.0294
416.8311	4.0000	-1.0195	0.0271
416.8422	4.0000	-1.0185	0.0241
416.8533	4.0000	-1.0182	0.0206
416.8644	4.0000	-1.0186	0.0170
416.8756	4.0000	-1.0200	0.0128
416.8867	4.0000	-1.0221	0.0076
416.8978	4.0000	-1.0256	0.0022
416.9089	4.0000	-1.0296	-0.0044
416.9200	4.0000	-1.0328	-0.0107
416.9311	4.0000	-1.0361	-0.0177
416.9422	4.0000	-1.0397	-0.0241
416.9533	4.0000	-1.0451	-0.0303
416.9644	4.0000	-1.0505	-0.0365
416.9756	4.0000	-1.0566	-0.0423
416.9867	4.0000	-1.0624	-0.0480
416.9978	4.0000	-1.0666	-0.0533
417.0089	4.0000	-1.0690	-0.0575
417.0200	4.0000	-1.0704	-0.0607
417.0311	4.0000	-1.0729	-0.0620
417.0422	4.0000	-1.0772	-0.0630
417.0533	4.0000	-1.0845	-0.0634
417.0645	4.0000	-1.0928	-0.0641
417.0756	4.0000	-1.1024	-0.0649
417.0867	4.0000	-1.1118	-0.0657
417.0978	4.0000	-1.1211	-0.0668
417.1089	4.0000	-1.1301	-0.0683
417.1200	4.0000	-1.1388	-0.0703
417.1311	4.0000	-1.1462	-0.0729
417.1422	4.0000	-1.1525	-0.0758
417.1534	4.0000	-1.1567	-0.0787
417.1645	4.0000	-1.1603	-0.0808
417.1756	4.0000	-1.1626	-0.0824
417.1867	4.0000	-1.1639	-0.0830
417.1978	4.0000	-1.1663	-0.0832
417.2089	4.0000	-1.2650	-0.0885
417.2200	4.0000	-1.2620	-0.0866
417.2311	4.0000	-1.2590	-0.0840
417.2422	4.0000	-1.2561	-0.0810
417.2534	4.0000	-1.2531	-0.0776
417.2645	4.0000	-1.2503	-0.0741
417.2756	4.0000	-1.1459	-0.0646
417.2867	4.0000	-1.1378	-0.0606
417.2978	4.0000	-1.1321	-0.0564
417.3089	4.0000	-1.1232	-0.0497
417.3200	4.0000	-1.1098	-0.0419
417.3311	4.0000	-1.0892	-0.0306
417.3422	4.0000	-1.0654	-0.0173
417.3533	4.0000	-1.0384	-0.0005
417.3644	4.0000	-1.0111	0.0203
417.3756	4.0000	-0.9862	0.0433
417.3867	4.0000	-0.9597	0.0679
417.3978	4.0000	-0.9343	0.0899
417.4089	4.0000	-0.9077	0.1104
417.4200	4.0000	-0.8833	0.1274
417.4311	4.0000	-0.8610	0.1405
417.4422	4.0000	-0.8422	0.1487
417.4533	4.0000	-0.8280	0.1532
417.4644	4.0000	-0.8204	0.1535
417.4756	4.0000	-0.8131	0.1558
417.4867	4.0000	-0.8083	0.1574
417.4978	4.0000	-0.8039	0.1579
417.5089	4.0000	-0.8005	0.1577
417.5200	4.0000	-0.8007	0.1549
417.5311	4.0000	-0.8029	0.1516
417.5422	4.0000	-0.8086	0.1458
417.5533	4.0000	-0.8150	0.1405
417.5645	4.0000	-0.8252	0.1340
417.5756	4.0000	-0.8370	0.1267
417.5867	4.0000	-0.8496	0.1191
417.5978	4.0000	-0.8655	0.1105
417.6089	4.0000	-0.8816	0.1022
