16,20,24,10,6,
25,27,29,19,11,
34,11,1,26,16,
25,2,6,34,8,
27,25,12,21,5,
29,19,15,1,35,
26,12,33,10,29,
29,24,1,19,34,
27,17,12,10,9,
29,6,12,33,10,
28,18,8,10,24,
14,4,6,20,34,
0,34,8,17,27,
1,16,30,33,10,
34,0,27,17,7,
0,4,18,32,34,
29,6,12,34,9,
11,21,30,28,0,
