ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
12,3,1,Semi-Circle,5,2,0.0141747,0.0141747,0.9221488,8.618718,9.007282,3.198923,5.853238,8.041099,9.940537,11.37336
12,4,2,Flat,5,3,0.0137849,0.0137849,0.0996342,9.807281,10.40706,5.57558,6.442027,9.295316,11.09599,13.54998
12,5,3,Semi-Circle,5,4,0.0138347,0.4112763,0.5896108,9.407392,9.640564,4.776171,5.695179,7.197328,10.41791,11.21749
12,6,4,Flat,5,3,0.0141084,0.0141084,6.675475,7.397241,7.497175,3.44326,4.454056,8.56331,12.00351,13.15008
12,7,5,Semi-Circle,5,1,0.0149632,0.0149632,0.4323174,8.936586,10.48443,3.320844,4.420427,6.663976,10.04039,10.78327
12,8,6,Flat,5,2,0.0148125,0.0148125,0.6379901,0.8491522,12.31034,4.813808,5.635557,7.811646,11.26646,13.44306
12,9,7,Semi-Circle,5,4,0.0133297,0.5558394,0.9666079,9.251951,9.363365,3.519718,4.542855,7.485962,11.18458,11.89499
12,10,8,Flat,5,4,0.0143648,0.0229448,0.0887376,11.38475,11.49519,4.164838,5.442417,10.74025,12.86028,13.63888
12,11,9,Semi-Circle,5,1,0.0136024,0.0136024,0.5774828,7.740972,8.274304,2.543273,6.386238,7.108263,9.129481,9.92888
12,12,10,Flat,5,3,0.0134024,0.0134024,0.3894414,2.055743,2.133091,5.740262,6.619997,9.851806,10.56251,13.89432
12,13,11,Semi-Circle,5,5,0.0151525,0.5895917,5.953485,8.083066,8.674485,2.832427,5.198166,7.686026,8.507084,9.518461
12,14,12,Flat,5,4,0.014934,0.014934,6.044524,6.277719,6.432872,4.178418,5.400166,8.743404,9.486934,10.42002
12,15,13,Semi-Circle,5,2,0.0145123,0.0757655,0.755604,10.95102,11.33994,4.44273,6.153117,9.018566,12.23935,12.79243
12,16,14,Flat,5,3,0.0137401,0.0137401,0.2780613,9.318954,9.396427,4.32084,5.648609,7.250214,12.5393,13.18116
12,17,15,Semi-Circle,5,5,0.0137278,0.2329022,6.219814,8.696713,9.262966,2.910095,5.098096,7.985832,10.12904,10.77327
12,18,16,Flat,5,5,0.0142794,0.0142794,8.407782,10.30707,10.46235,4.20974,6.586432,9.547049,11.5397,12.22826
12,19,17,Semi-Circle,5,1,0.014077,0.5886137,4.464972,7.319252,7.652132,3.043329,5.619315,6.197133,8.907833,9.516577
12,20,18,Flat,5,3,0.0136165,0.0136165,0.3332151,9.218502,9.318333,5.664399,7.761929,8.430104,10.93984,11.82822
