Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.03703308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.09259033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1481476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2037048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2592621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3148041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3703613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4259186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4814758	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5370331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5925903	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.6481476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7037048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7592621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8148041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8703613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9259186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9814758	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.037033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.09259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.148148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.203705	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.259262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.314804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.370361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.425919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.481476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.537033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.59259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.648148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.703705	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.759262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.814804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.870361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.925919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.981476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
2.037033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
2.09259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
2.148148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
2.203705	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
2.259262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
