Timestamp	TrialNo	Position.x	Position.y
433.2089	4.0000	0.0974	-0.1534
433.2200	4.0000	0.0943	-0.1430
433.2311	4.0000	0.0924	-0.1341
433.2422	4.0000	0.0909	-0.1272
433.2534	4.0000	0.0895	-0.1214
433.2645	4.0000	0.0882	-0.1182
433.2756	4.0000	0.0857	-0.1152
433.2867	4.0000	0.0826	-0.1120
433.2978	4.0000	0.0789	-0.1080
433.3089	4.0000	0.0774	-0.1073
433.4867	4.0000	-0.0379	0.0169
433.4978	4.0000	-0.0479	0.0218
433.5089	4.0000	-0.0581	0.0267
433.5200	4.0000	-0.0694	0.0314
433.5311	4.0000	-0.0821	0.0353
433.5422	4.0000	-0.0955	0.0391
433.5533	4.0000	-0.1106	0.0424
433.5645	4.0000	-0.1253	0.0458
433.5756	4.0000	-0.1402	0.0492
433.5867	4.0000	-0.1545	0.0529
433.5978	4.0000	-0.1688	0.0562
433.6089	4.0000	-0.1834	0.0589
433.6200	4.0000	-0.1983	0.0602
433.6311	4.0000	-0.2138	0.0592
433.6422	4.0000	-0.2296	0.0562
433.6534	4.0000	-0.2458	0.0525
433.6645	4.0000	-0.2629	0.0473
433.6756	4.0000	-0.2816	0.0420
433.6867	4.0000	-0.3021	0.0364
433.6978	4.0000	-0.3236	0.0308
433.7089	4.0000	-0.3462	0.0250
433.7200	4.0000	-0.3688	0.0194
433.7311	4.0000	-0.3911	0.0137
433.7422	4.0000	-0.4136	0.0074
433.7867	4.0000	-0.5296	-0.0244
433.7978	4.0000	-0.5481	-0.0335
433.8089	4.0000	-0.5798	-0.0450
433.8200	4.0000	-0.6122	-0.0574
433.8311	4.0000	-0.6463	-0.0703
433.8422	4.0000	-0.6829	-0.0845
433.8533	4.0000	-0.7222	-0.0991
433.8644	4.0000	-0.7663	-0.1149
433.8756	4.0000	-0.8116	-0.1318
433.8867	4.0000	-0.8600	-0.1498
433.9422	4.0000	-1.1494	-0.2517
433.9533	4.0000	-1.1401	-0.2540
433.9644	4.0000	-1.1823	-0.2651
433.9756	4.0000	-1.2243	-0.2770
433.9867	4.0000	-1.2661	-0.2902
433.9978	4.0000	-1.3070	-0.3066
434.0089	4.0000	-1.3503	-0.3251
434.0311	4.0000	-1.4822	-0.3714
434.0422	4.0000	-1.4814	-0.3742
434.0533	4.0000	-1.5227	-0.3862
434.0645	4.0000	-1.5596	-0.3965
434.0756	4.0000	-1.5951	-0.4079
434.0867	4.0000	-1.6260	-0.4196
434.0978	4.0000	-1.6556	-0.4314
434.1089	4.0000	-1.6858	-0.4433
434.1200	4.0000	-1.7124	-0.4540
434.1311	4.0000	-1.7383	-0.4644
434.1422	4.0000	-1.7620	-0.4737
434.1534	4.0000	-1.7836	-0.4832
434.1645	4.0000	-1.8045	-0.4937
434.1756	4.0000	-1.8221	-0.5034
434.1867	4.0000	-1.8393	-0.5125
434.1978	4.0000	-1.9379	-0.5427
434.2089	4.0000	-1.9344	-0.5436
434.2200	4.0000	-1.9308	-0.5421
434.2311	4.0000	-1.9270	-0.5410
434.2422	4.0000	-1.9231	-0.5420
434.2534	4.0000	-1.9192	-0.5450
434.2645	4.0000	-1.9152	-0.5490
434.2756	4.0000	-1.9112	-0.5521
434.2867	4.0000	-1.9072	-0.5545
434.2978	4.0000	-1.9030	-0.5558
434.3089	4.0000	-1.8987	-0.5569
434.3200	4.0000	-1.8943	-0.5580
434.3311	4.0000	-1.8898	-0.5596
434.3422	4.0000	-1.8852	-0.5613
434.3533	4.0000	-1.8805	-0.5638
434.3644	4.0000	-1.8759	-0.5669
434.3756	4.0000	-1.8710	-0.5698
434.3867	4.0000	-1.8661	-0.5720
434.3978	4.0000	-1.8610	-0.5726
434.4089	4.0000	-1.8557	-0.5715
434.4200	4.0000	-1.8503	-0.5690
434.4311	4.0000	-1.7430	-0.5350
434.4422	4.0000	-1.7274	-0.5278
434.4533	4.0000	-1.7115	-0.5217
434.4644	4.0000	-1.6943	-0.5135
434.4756	4.0000	-1.6773	-0.5062
434.4867	4.0000	-1.6587	-0.4988
434.4978	4.0000	-1.6411	-0.4928
434.5089	4.0000	-1.6230	-0.4887
434.5200	4.0000	-1.6049	-0.4855
434.5311	4.0000	-1.5869	-0.4828
434.5422	4.0000	-1.5658	-0.4800
434.5533	4.0000	-1.5427	-0.4766
434.5645	4.0000	-1.5165	-0.4719
434.5756	4.0000	-1.4898	-0.4671
434.5867	4.0000	-1.4627	-0.4612
434.5978	4.0000	-1.4355	-0.4555
434.6089	4.0000	-1.4104	-0.4515
434.6200	4.0000	-1.3859	-0.4497
434.6311	4.0000	-1.3623	-0.4518
434.6422	4.0000	-1.3394	-0.4544
434.6534	4.0000	-1.3157	-0.4567
434.6645	4.0000	-1.2933	-0.4572
434.6756	4.0000	-1.2704	-0.4565
434.6867	4.0000	-1.2478	-0.4547
434.6978	4.0000	-1.2275	-0.4530
434.7089	4.0000	-1.2087	-0.4512
434.7200	4.0000	-1.1910	-0.4489
434.7311	4.0000	-1.1755	-0.4444
434.7422	4.0000	-1.1608	-0.4396
434.7534	4.0000	-1.1478	-0.4310
434.7645	4.0000	-1.1381	-0.4228
434.7756	4.0000	-1.1307	-0.4153
434.7867	4.0000	-1.1233	-0.4105
434.7978	4.0000	-1.1159	-0.4101
434.8089	4.0000	-1.1085	-0.4132
434.8200	4.0000	-1.1013	-0.4180
434.8311	4.0000	-1.0943	-0.4245
434.8422	4.0000	-1.0880	-0.4316
434.8533	4.0000	-1.0811	-0.4383
