TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
204.0867,1,Training,3,Flat,Prepare,,,
215.7089,1,Training,3,Flat,ShowPattern,,,
215.72,1,Training,3,Flat,Card,30,,,
217.1311,1,Training,3,Flat,Card,2,,,
217.22,1,Training,3,Flat,Card,25,,,
222.7978,1,Training,3,Flat,Card,,2,,
225.3756,1,Training,3,Flat,Card,,25,,
229.2978,1,Training,3,Flat,Card,20,,,
229.9867,1,Training,3,Flat,Card,,30,,
231.1089,1,Training,3,Flat,Card,11,,,
231.3311,1,Training,3,Flat,Card,,20,,
233.4311,1,Training,3,Flat,Card,,11,,
233.4311,1,Training,3,Flat,Distractor,,,
236.6089,1,Training,3,Flat,Task: 7,,,
239.6533,1,Training,3,Flat,CardGame,,,,7
239.6533,1,Training,3,Flat,Task: 7,,,
241.9644,1,Training,3,Flat,CardGame,,,,7
241.9644,1,Training,3,Flat,Task: 7,,,
245.1311,1,Training,3,Flat,CardGame,,,,7
245.1311,1,Training,3,Flat,Task: 6,,,
248.1422,1,Training,3,Flat,CardGame,,,,6
248.1422,1,Training,3,Flat,Task: 5,,,
251.5533,1,Training,3,Flat,SelectedCards,,,
256.3089,1,Training,3,Flat,Card,,,2,
259.0422,1,Training,3,Flat,Card,,,25,
263.8422,1,Training,3,Flat,Card,,,11,
275.8533,1,Training,3,Flat,Card,,,29,
279.9756,1,Training,3,Flat,Card,,,19,
287.7756,1,Training,3,Flat,Result,,,
312.8978,2,Training,3,Semi-Circle,Prepare,,,
315.1089,2,Training,3,Semi-Circle,ShowPattern,,,
315.12,2,Training,3,Semi-Circle,Card,6,,,
315.9422,2,Training,3,Semi-Circle,Card,15,,,
316.1311,2,Training,3,Semi-Circle,Card,25,,,
320.2978,2,Training,3,Semi-Circle,Card,,25,,
323.5867,2,Training,3,Semi-Circle,Card,,15,,
329.0311,2,Training,3,Semi-Circle,Card,,6,,
330.4089,2,Training,3,Semi-Circle,Card,10,,,
330.5533,2,Training,3,Semi-Circle,Card,35,,,
331.8867,2,Training,3,Semi-Circle,Card,,10,,
332.6645,2,Training,3,Semi-Circle,Card,,35,,
332.6645,2,Training,3,Semi-Circle,Distractor,,,
333.6311,2,Training,3,Semi-Circle,Task: 8,,,
336.4644,2,Training,3,Semi-Circle,CardGame,,,,8
336.4644,2,Training,3,Semi-Circle,Task: 2,,,
338.4311,2,Training,3,Semi-Circle,CardGame,,,,2
338.4311,2,Training,3,Semi-Circle,Task: 2,,,
340.1867,2,Training,3,Semi-Circle,CardGame,,,,2
340.1867,2,Training,3,Semi-Circle,Task: 2,,,
343.4867,2,Training,3,Semi-Circle,CardGame,,,,2
343.4867,2,Training,3,Semi-Circle,Task: 8,,,
345.4533,2,Training,3,Semi-Circle,CardGame,,,,8
345.4533,2,Training,3,Semi-Circle,Task: 3,,,
347.5978,2,Training,3,Semi-Circle,CardGame,,,,3
347.5978,2,Training,3,Semi-Circle,Task: 5,,,
348.5756,2,Training,3,Semi-Circle,SelectedCards,,,
351.7867,2,Training,3,Semi-Circle,Card,,,25,
353.9422,2,Training,3,Semi-Circle,Card,,,15,
355.9533,2,Training,3,Semi-Circle,Card,,,5,
358.8867,2,Training,3,Semi-Circle,Card,,,35,
360.0978,2,Training,3,Semi-Circle,Card,,,10,
361.3089,2,Training,3,Semi-Circle,Result,,,
373.7756,3,1,3,Flat,Prepare,,,
375.8867,3,1,3,Flat,ShowPattern,,,
375.9089,3,1,3,Flat,Card,7,,,
375.9089,3,1,3,Flat,Card,17,,,
376.3533,3,1,3,Flat,Card,27,,,
376.4644,3,1,3,Flat,Card,25,,,
378.8867,3,1,3,Flat,Card,,25,,
380.9867,3,1,3,Flat,Card,,27,,
384.82,3,1,3,Flat,Card,,17,,
390.4644,3,1,3,Flat,Card,,7,,
392.1645,3,1,3,Flat,Card,11,,,
393.4089,3,1,3,Flat,Card,,11,,
393.4089,3,1,3,Flat,Distractor,,,
395.9533,3,1,3,Flat,Task: 1,,,
399.0311,3,1,3,Flat,CardGame,,,,1
399.0311,3,1,3,Flat,Task: 6,,,
400.4533,3,1,3,Flat,CardGame,,,,6
400.4533,3,1,3,Flat,Task: 4,,,
401.6978,3,1,3,Flat,CardGame,,,,4
401.6978,3,1,3,Flat,Task: 7,,,
403.4644,3,1,3,Flat,CardGame,,,,7
403.4644,3,1,3,Flat,Task: 4,,,
406.6089,3,1,3,Flat,CardGame,,,,4
406.6089,3,1,3,Flat,Task: 5,,,
410.0645,3,1,3,Flat,CardGame,,,,5
410.0645,3,1,3,Flat,Task: 6,,,
410.8978,3,1,3,Flat,SelectedCards,,,
414.3867,3,1,3,Flat,Card,,,25,
415.9644,3,1,3,Flat,Card,,,27,
419.4089,3,1,3,Flat,Card,,,17,
425.7534,3,1,3,Flat,Card,,,35,
437.9311,3,1,3,Flat,Card,,,9,
