0.8977583,1,Training,0,0,Flat,5,prepare,0.3136194,1.023127,-0.1283785,352.4487,8.947587,353.696,0,0,0,0,0,0
0.9644235,1,Training,0,0,Flat,5,prepare,0.3136182,1.023125,-0.1283772,352.4423,8.942254,353.6949,0,0,0,0,0,0
0.9755344,1,Training,0,0,Flat,5,prepare,0.3136107,1.02306,-0.1284011,352.412,8.954195,353.6829,0,0,0,0,0,0
0.9866452,1,Training,0,0,Flat,5,prepare,0.3136243,1.023038,-0.12838,352.4115,8.954202,353.6899,0,0,0,0,0,0
1.019978,1,Training,0,0,Flat,5,prepare,0.3136163,1.023046,-0.1283823,352.4242,8.95134,353.6963,0,0,0,0,0,0
1.064421,1,Training,0,0,Flat,5,prepare,0.3135791,1.023039,-0.1284262,352.4306,8.95181,353.6934,0,0,0,0,0,0
1.086643,1,Training,0,0,Flat,5,prepare,0.3135841,1.023027,-0.1283636,352.4265,8.950719,353.6881,0,0,0,0,0,0
1.097754,1,Training,0,0,Flat,5,prepare,0.3135624,1.022955,-0.1283696,352.4214,8.95589,353.6831,0,0,0,0,0,0
1.108865,1,Training,0,0,Flat,5,prepare,0.3135496,1.022963,-0.1283818,352.4258,8.954339,353.6832,0,0,0,0,0,0
1.119976,1,Training,0,0,Flat,5,prepare,0.3135539,1.023004,-0.1284025,352.4308,8.959729,353.6774,0,0,0,0,0,0
1.131086,1,Training,0,0,Flat,5,prepare,0.3134866,1.023023,-0.1284215,352.4376,8.966465,353.6745,0,0,0,0,0,0
1.131086,1,Training,0,0,Flat,5,prepare,0.3134496,1.023039,-0.1284156,352.4394,8.964177,353.6732,0,0,0,0,0,0
1.153308,1,Training,0,0,Flat,5,prepare,0.313411,1.023064,-0.128379,352.4403,8.962579,353.6743,0,0,0,0,0,0
1.153308,1,Training,0,0,Flat,5,prepare,0.3134059,1.023043,-0.1283614,352.4355,8.964138,353.6771,0,0,0,0,0,0
1.164419,1,Training,0,0,Flat,5,prepare,0.3133999,1.023029,-0.1283562,352.4333,8.953363,353.6859,0,0,0,0,0,0
1.186641,1,Training,0,0,Flat,5,prepare,0.3134394,1.023038,-0.1283041,352.4243,8.950066,353.6971,0,0,0,0,0,0
1.197752,1,Training,0,0,Flat,5,prepare,0.3134581,1.023031,-0.1282969,352.4191,8.944221,353.6999,0,0,0,0,0,0
1.208863,1,Training,0,0,Flat,5,prepare,0.313462,1.023027,-0.1282951,352.4114,8.947851,353.695,0,0,0,0,0,0
1.219973,1,Training,0,0,Flat,5,prepare,0.313501,1.023051,-0.1283388,352.4157,8.952797,353.6877,0,0,0,0,0,0
1.231084,1,Training,0,0,Flat,5,prepare,0.3134965,1.023062,-0.1283462,352.4154,8.94852,353.6844,0,0,0,0,0,0
1.231084,1,Training,0,0,Flat,5,prepare,0.3134751,1.023079,-0.128343,352.419,8.952041,353.6757,0,0,0,0,0,0
1.242195,1,Training,0,0,Flat,5,prepare,0.3134909,1.023113,-0.1283378,352.4258,8.952045,353.6707,0,0,0,0,0,0
1.253306,1,Training,0,0,Flat,5,prepare,0.3134694,1.023129,-0.1283338,352.432,8.954327,353.6683,0,0,0,0,0,0
1.264417,1,Training,0,0,Flat,5,prepare,0.3134499,1.023135,-0.1283252,352.441,8.9519,353.6718,0,0,0,0,0,0
1.275528,1,Training,0,0,Flat,5,prepare,0.3134676,1.023132,-0.128326,352.443,8.946951,353.6848,0,0,0,0,0,0
1.286639,1,Training,0,0,Flat,5,prepare,0.3134701,1.023131,-0.1283102,352.4507,8.948264,353.6895,0,0,0,0,0,0
1.297749,1,Training,0,0,Flat,5,prepare,0.3134784,1.023116,-0.1283026,352.4498,8.947953,353.6978,0,0,0,0,0,0
1.30886,1,Training,0,0,Flat,5,prepare,0.313529,1.023114,-0.1283154,352.4449,8.94651,353.6959,0,0,0,0,0,0
1.319971,1,Training,0,0,Flat,5,prepare,0.3135301,1.023116,-0.1283128,352.4377,8.946003,353.6911,0,0,0,0,0,0
1.331082,1,Training,0,0,Flat,5,prepare,0.3135202,1.023134,-0.1283151,352.4314,8.947548,353.681,0,0,0,0,0,0
1.342193,1,Training,0,0,Flat,5,prepare,0.3135387,1.023164,-0.1283307,352.4309,8.949999,353.6746,0,0,0,0,0,0
1.364415,1,Training,0,0,Flat,5,prepare,0.3135016,1.023195,-0.1283385,352.4286,8.950351,353.6705,0,0,0,0,0,0
1.375525,1,Training,0,0,Flat,5,prepare,0.3134878,1.023243,-0.1283176,352.4285,8.946368,353.6728,0,0,0,0,0,0
1.386636,1,Training,0,0,Flat,5,prepare,0.3134639,1.023245,-0.1283102,352.4265,8.948547,353.6791,0,0,0,0,0,0
1.397747,1,Training,0,0,Flat,5,prepare,0.313448,1.023246,-0.1283005,352.432,8.951432,353.6827,0,0,0,0,0,0
1.408858,1,Training,0,0,Flat,5,prepare,0.3134842,1.023228,-0.1282784,352.4315,8.951153,353.6873,0,0,0,0,0,0
1.419969,1,Training,0,0,Flat,5,prepare,0.3134919,1.023208,-0.128266,352.4286,8.951575,353.6911,0,0,0,0,0,0
1.43108,1,Training,0,0,Flat,5,prepare,0.3135148,1.023195,-0.1282575,352.4309,8.947893,353.6944,0,0,0,0,0,0
1.442191,1,Training,0,0,Flat,5,prepare,0.3135898,1.023194,-0.128256,352.4413,8.948493,353.6885,0,0,0,0,0,0
1.453302,1,Training,0,0,Flat,5,prepare,0.313593,1.023197,-0.1282603,352.4478,8.954043,353.6849,0,0,0,0,0,0
1.464412,1,Training,0,0,Flat,5,prepare,0.3135952,1.023218,-0.1282753,352.4589,8.955552,353.6758,0,0,0,0,0,0
1.475523,1,Training,0,0,Flat,5,prepare,0.3136008,1.023217,-0.1283033,352.4566,8.954423,353.6686,0,0,0,0,0,0
1.486634,1,Training,0,0,Flat,5,prepare,0.313584,1.023231,-0.1283193,352.4494,8.952295,353.6591,0,0,0,0,0,0
1.497745,1,Training,0,0,Flat,5,prepare,0.3135597,1.023245,-0.1283245,352.4385,8.953521,353.6627,0,0,0,0,0,0
1.508856,1,Training,0,0,Flat,5,prepare,0.31358,1.023233,-0.1283364,352.4283,8.951607,353.6638,0,0,0,0,0,0
1.519967,1,Training,0,0,Flat,5,prepare,0.3135568,1.023247,-0.1283315,352.4231,8.958105,353.6731,0,0,0,0,0,0
1.531078,1,Training,0,0,Flat,5,prepare,0.3135303,1.023261,-0.1283207,352.4245,8.962604,353.6845,0,0,0,0,0,0
1.542188,1,Training,0,0,Flat,5,prepare,0.3135316,1.023226,-0.1283362,352.4272,8.960085,353.6923,0,0,0,0,0,0
1.553299,1,Training,0,0,Flat,5,prepare,0.3135192,1.023226,-0.1283159,352.4283,8.959638,353.6956,0,0,0,0,0,0
1.56441,1,Training,0,0,Flat,5,prepare,0.3135126,1.023224,-0.1282807,352.4362,8.960423,353.6928,0,0,0,0,0,0
1.575521,1,Training,0,0,Flat,5,prepare,0.3135452,1.023201,-0.1282372,352.4388,8.956729,353.6932,0,0,0,0,0,0
1.586632,1,Training,0,0,Flat,5,prepare,0.3135781,1.023186,-0.1282158,352.4333,8.949861,353.696,0,0,0,0,0,0
1.597743,1,Training,0,0,Flat,5,prepare,0.3136107,1.023181,-0.1281932,352.4278,8.948277,353.6915,0,0,0,0,0,0
1.608854,1,Training,0,0,Flat,5,prepare,0.3136693,1.023173,-0.1281795,352.4215,8.949744,353.6945,0,0,0,0,0,0
1.619964,1,Training,0,0,Flat,5,prepare,0.3136985,1.023196,-0.1281746,352.4183,8.956109,353.6874,0,0,0,0,0,0
1.631075,1,Training,0,0,Flat,5,prepare,0.3137164,1.023225,-0.128176,352.4201,8.96261,353.6813,0,0,0,0,0,0
1.642186,1,Training,0,0,Flat,5,prepare,0.3137447,1.023256,-0.1282296,352.4202,8.958286,353.6701,0,0,0,0,0,0
1.653297,1,Training,0,0,Flat,5,prepare,0.3137257,1.0233,-0.1282428,352.4287,8.956779,353.6576,0,0,0,0,0,0
1.664408,1,Training,0,0,Flat,5,prepare,0.3137014,1.023315,-0.1282576,352.4278,8.953983,353.6502,0,0,0,0,0,0
1.675519,1,Training,0,0,Flat,5,prepare,0.3137066,1.023301,-0.1282856,352.4261,8.949587,353.6496,0,0,0,0,0,0
1.68663,1,Training,0,0,Flat,5,prepare,0.3136842,1.023293,-0.1282832,352.4271,8.949627,353.6602,0,0,0,0,0,0
1.697741,1,Training,0,0,Flat,5,prepare,0.3136637,1.023268,-0.1282718,352.4234,8.958161,353.672,0,0,0,0,0,0
1.708851,1,Training,0,0,Flat,5,prepare,0.3136699,1.023223,-0.128278,352.4205,8.958207,353.6865,0,0,0,0,0,0
1.719962,1,Training,0,0,Flat,5,prepare,0.3136635,1.023211,-0.1282585,352.4172,8.9641,353.692,0,0,0,0,0,0
1.731073,1,Training,0,0,Flat,5,prepare,0.3136568,1.023208,-0.1282469,352.4136,8.964993,353.6993,0,0,0,0,0,0
1.742184,1,Training,0,0,Flat,5,prepare,0.313685,1.023192,-0.1282681,352.4161,8.958281,353.7018,0,0,0,0,0,0
1.753295,1,Training,0,0,Flat,5,prepare,0.3136717,1.023232,-0.1282726,352.4279,8.949324,353.6906,0,0,0,0,0,0
1.764406,1,Training,0,0,Flat,5,prepare,0.3136486,1.023267,-0.1282775,352.4377,8.944787,353.6782,0,0,0,0,0,0
1.775517,1,Training,0,0,Flat,5,prepare,0.3136408,1.023256,-0.1283063,352.4403,8.940722,353.676,0,0,0,0,0,0
1.786627,1,Training,0,0,Flat,5,prepare,0.3136176,1.023278,-0.1283142,352.4438,8.948106,353.6632,0,0,0,0,0,0
1.797738,1,Training,0,0,Flat,5,prepare,0.3135915,1.02328,-0.1283308,352.4399,8.953732,353.6646,0,0,0,0,0,0
1.808849,1,Training,0,0,Flat,5,prepare,0.3135954,1.023244,-0.1283429,352.4355,8.960723,353.6685,0,0,0,0,0,0
1.81996,1,Training,0,0,Flat,5,prepare,0.3135828,1.023241,-0.1283537,352.4323,8.960891,353.6757,0,0,0,0,0,0
1.831071,1,Training,0,0,Flat,5,prepare,0.3135762,1.023246,-0.1283596,352.4386,8.956533,353.6907,0,0,0,0,0,0
1.842182,1,Training,0,0,Flat,5,prepare,0.3135841,1.023224,-0.1283825,352.4413,8.953729,353.6976,0,0,0,0,0,0
1.853293,1,Training,0,0,Flat,5,prepare,0.313593,1.023234,-0.1283867,352.4435,8.944263,353.704,0,0,0,0,0,0
1.864403,1,Training,0,0,Flat,5,prepare,0.3135885,1.023263,-0.1283845,352.4456,8.942303,353.6952,0,0,0,0,0,0
1.875514,1,Training,0,0,Flat,5,prepare,0.3135956,1.02326,-0.1283667,352.4444,8.944957,353.6895,0,0,0,0,0,0
1.886625,1,Training,0,0,Flat,5,prepare,0.3135825,1.023277,-0.1283569,352.4389,8.952372,353.6842,0,0,0,0,0,0
1.897736,1,Training,0,0,Flat,5,prepare,0.3135647,1.023294,-0.1283478,352.4374,8.95721,353.6891,0,0,0,0,0,0
1.908847,1,Training,0,0,Flat,5,prepare,0.3135679,1.023303,-0.128371,352.4525,8.955308,353.7145,0,0,0,0,0,0
1.919958,1,Training,0,0,Flat,5,prepare,0.3135493,1.02334,-0.1283487,352.4786,8.948515,353.7493,0,0,0,0,0,0
1.931069,1,Training,0,0,Flat,5,prepare,0.3135353,1.023385,-0.1283115,352.5305,8.922601,353.8009,0,0,0,0,0,0
1.94218,1,Training,0,0,Flat,5,prepare,0.3135375,1.023386,-0.1282918,352.5884,8.9034,353.8275,0,0,0,0,0,0
1.95329,1,Training,0,0,Flat,5,prepare,0.3135064,1.023429,-0.128259,352.6519,8.903272,353.8356,0,0,0,0,0,0
1.964401,1,Training,0,0,Flat,5,prepare,0.3134967,1.023456,-0.1282345,352.702,8.899514,353.8434,0,0,0,0,0,0
1.975512,1,Training,0,0,Flat,5,prepare,0.3135733,1.023428,-0.1281997,352.7441,8.88146,353.8502,0,0,0,0,0,0
1.997734,1,Training,0,0,Flat,5,prepare,0.3136726,1.023415,-0.1281637,352.765,8.859778,353.8563,0,0,0,0,0,0
2.008845,1,Training,0,0,Flat,5,prepare,0.3138129,1.023386,-0.1281209,352.755,8.845281,353.8523,0,0,0,0,0,0
2.008845,1,Training,0,0,Flat,5,prepare,0.3139724,1.023356,-0.1280626,352.759,8.849586,353.8355,0,0,0,0,0,0
2.019956,1,Training,0,0,Flat,5,prepare,0.3141359,1.023367,-0.1280079,352.7582,8.871673,353.8041,0,0,0,0,0,0
2.031066,1,Training,0,0,Flat,5,prepare,0.3143249,1.023419,-0.1279686,352.7809,8.881608,353.7668,0,0,0,0,0,0
2.042177,1,Training,0,0,Flat,5,prepare,0.3145432,1.023458,-0.1279619,352.8333,8.886743,353.7446,0,0,0,0,0,0
2.053288,1,Training,0,0,Flat,5,prepare,0.314677,1.023525,-0.1279735,352.8865,8.892014,353.716,0,0,0,0,0,0
2.064399,1,Training,0,0,Flat,5,prepare,0.3147899,1.023589,-0.1279945,352.9428,8.887466,353.6887,0,0,0,0,0,0
2.07551,1,Training,0,0,Flat,5,prepare,0.3149379,1.023573,-0.1280501,352.9677,8.837607,353.6797,0,0,0,0,0,0
2.086621,1,Training,0,0,Flat,5,prepare,0.3149765,1.023566,-0.1281365,352.9957,8.83952,353.6599,0,0,0,0,0,0
2.097732,1,Training,0,0,Flat,5,prepare,0.3149995,1.023517,-0.1282564,353.0116,8.831957,353.6554,0,0,0,0,0,0
2.108843,1,Training,0,0,Flat,5,prepare,0.3150243,1.023433,-0.1283865,353.0154,8.813995,353.6644,0,0,0,0,0,0
2.119953,1,Training,0,0,Flat,5,prepare,0.3150459,1.02348,-0.1285499,353.1024,8.781995,353.6926,0,0,0,0,0,0
2.131064,1,Training,0,0,Flat,5,prepare,0.3150474,1.023369,-0.1287343,353.042,8.765833,353.7448,0,0,0,0,0,0
2.142175,1,Training,0,0,Flat,5,prepare,0.3150146,1.023375,-0.128897,353.0383,8.762262,353.7443,0,0,0,0,0,0
2.153286,1,Training,0,0,Flat,5,prepare,0.3150061,1.023367,-0.1290642,353.0086,8.757398,353.7531,0,0,0,0,0,0
2.164397,1,Training,0,0,Flat,5,prepare,0.3149397,1.023386,-0.1292641,352.9791,8.773088,353.7433,0,0,0,0,0,0
2.175508,1,Training,0,0,Flat,5,prepare,0.3148716,1.023359,-0.1294885,352.9574,8.791473,353.7169,0,0,0,0,0,0
2.186619,1,Training,0,0,Flat,5,prepare,0.3147985,1.023267,-0.1297215,352.9187,8.79003,353.702,0,0,0,0,0,0
2.197729,1,Training,0,0,Flat,5,prepare,0.3147314,1.023172,-0.1299656,352.8967,8.767976,353.7021,0,0,0,0,0,0
2.20884,1,Training,0,0,Flat,5,prepare,0.3146783,1.023082,-0.1302103,352.8716,8.742315,353.7062,0,0,0,0,0,0
2.219951,1,Training,0,0,Flat,5,prepare,0.3146076,1.023042,-0.1304148,352.863,8.712893,353.7349,0,0,0,0,0,0
2.231062,1,Training,0,0,Flat,5,prepare,0.314557,1.023042,-0.1305809,352.8583,8.685635,353.7616,0,0,0,0,0,0
2.242173,1,Training,0,0,Flat,5,prepare,0.3144901,1.023056,-0.1307326,352.8606,8.688324,353.7776,0,0,0,0,0,0
2.253284,1,Training,0,0,Flat,5,prepare,0.314441,1.023086,-0.1308374,352.8714,8.695406,353.7855,0,0,0,0,0,0
2.264395,1,Training,0,0,Flat,5,prepare,0.3143849,1.023134,-0.130883,352.8804,8.740679,353.7704,0,0,0,0,0,0
2.275506,1,Training,0,0,Flat,5,prepare,0.3143329,1.023169,-0.1309085,352.8986,8.79866,353.7501,0,0,0,0,0,0
2.286616,1,Training,0,0,Flat,5,prepare,0.3142861,1.02321,-0.1309386,352.9058,8.858246,353.7151,0,0,0,0,0,0
2.297727,1,Training,0,0,Flat,5,prepare,0.3142325,1.02323,-0.1309815,352.9095,8.901242,353.6901,0,0,0,0,0,0
2.308838,1,Training,0,0,Flat,5,prepare,0.3141633,1.023199,-0.1309613,352.9056,8.945307,353.6534,0,0,0,0,0,0
2.319949,1,Training,0,0,Flat,5,prepare,0.3140972,1.023177,-0.1309617,352.9137,8.966065,353.6248,0,0,0,0,0,0
2.33106,1,Training,0,0,Flat,5,prepare,0.314025,1.023159,-0.130926,352.9299,8.973075,353.6132,0,0,0,0,0,0
2.342171,1,Training,0,0,Flat,5,prepare,0.3139824,1.023142,-0.1308101,352.9466,8.954915,353.6276,0,0,0,0,0,0
2.353281,1,Training,0,0,Flat,5,prepare,0.3139244,1.023151,-0.1307251,352.9566,8.942952,353.6371,0,0,0,0,0,0
2.364393,1,Training,0,0,Flat,5,prepare,0.313853,1.023196,-0.130557,352.9746,8.921794,353.663,0,0,0,0,0,0
2.375503,1,Training,0,0,Flat,5,prepare,0.3137955,1.023245,-0.1303146,352.9911,8.91896,353.673,0,0,0,0,0,0
2.386614,1,Training,0,0,Flat,5,prepare,0.3137106,1.023298,-0.1300735,353.0031,8.922583,353.6739,0,0,0,0,0,0
2.397725,1,Training,0,0,Flat,5,prepare,0.3136316,1.023351,-0.1298176,353.0067,8.921951,353.6703,0,0,0,0,0,0
2.408836,1,Training,0,0,Flat,5,prepare,0.3135628,1.023375,-0.1295246,353.0061,8.920981,353.6689,0,0,0,0,0,0
2.419947,1,Training,0,0,Flat,5,prepare,0.313502,1.023434,-0.129253,353.0028,8.903224,353.6596,0,0,0,0,0,0
2.431058,1,Training,0,0,Flat,5,prepare,0.3134401,1.023477,-0.1289742,352.9925,8.884343,353.65,0,0,0,0,0,0
2.442168,1,Training,0,0,Flat,5,prepare,0.3133623,1.02348,-0.1286661,352.9839,8.866413,353.6318,0,0,0,0,0,0
2.453279,1,Training,0,0,Flat,5,prepare,0.3132823,1.023492,-0.1284209,352.9755,8.853861,353.6194,0,0,0,0,0,0
2.46439,1,Training,0,0,Flat,5,prepare,0.3130816,1.023193,-0.1282209,352.7921,8.894576,353.5923,0,0,0,0,0,0
2.475501,1,Training,0,0,Flat,5,prepare,0.3129227,1.022546,-0.1280625,352.4415,8.847075,353.7103,0,0,0,0,0,0
2.486612,1,Training,0,0,Flat,5,prepare,0.3128742,1.022274,-0.128093,352.3224,8.845795,353.8323,0,0,0,0,0,0
2.497723,1,Training,0,0,Flat,5,prepare,0.3127601,1.021876,-0.1281414,352.1712,8.826193,353.6745,0,0,0,0,0,0
2.508834,1,Training,0,0,Flat,5,prepare,0.3128211,1.022208,-0.1281817,352.2291,8.757874,353.743,0,0,0,0,0,0
2.519944,1,Training,0,0,Flat,5,prepare,0.3128093,1.022272,-0.1282255,352.0685,8.781851,353.7145,0,0,0,0,0,0
2.531055,1,Training,0,0,Flat,5,prepare,0.3125962,1.022753,-0.1280431,352.2952,8.908394,353.7718,0,0,0,0,0,0
2.542166,1,Training,0,0,Flat,5,prepare,0.3124418,1.023026,-0.1277089,352.494,8.860746,354.0298,0,0,0,0,0,0
2.553277,1,Training,0,0,Flat,5,prepare,0.3121942,1.023171,-0.1274374,352.667,8.836189,354.2743,0,0,0,0,0,0
2.564388,1,Training,0,0,Flat,5,prepare,0.3118327,1.023338,-0.1271474,352.8607,8.827242,354.51,0,0,0,0,0,0
2.575499,1,Training,0,0,Flat,5,prepare,0.3114755,1.023337,-0.1269179,352.8398,8.831391,354.6624,0,0,0,0,0,0
2.58661,1,Training,0,0,Flat,5,prepare,0.3111663,1.023353,-0.1268641,352.8255,8.85078,354.7235,0,0,0,0,0,0
2.597721,1,Training,0,0,Flat,5,prepare,0.3109601,1.023353,-0.1268646,352.7978,8.840421,354.7364,0,0,0,0,0,0
2.608831,1,Training,0,0,Flat,5,prepare,0.3108533,1.023394,-0.1269716,352.6882,8.882226,354.6584,0,0,0,0,0,0
2.619942,1,Training,0,0,Flat,5,prepare,0.3109296,1.023521,-0.1273724,352.4763,8.977246,354.5334,0,0,0,0,0,0
2.631053,1,Training,0,0,Flat,5,prepare,0.3112718,1.023488,-0.1278833,352.3191,8.999671,354.3154,0,0,0,0,0,0
2.642164,1,Training,0,0,Flat,5,prepare,0.3117505,1.023293,-0.1282686,352.2154,9.080283,354.0586,0,0,0,0,0,0
2.653275,1,Training,0,0,Flat,5,prepare,0.312214,1.023246,-0.1286013,352.1658,9.17139,353.8133,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.664386,1,Training,0,0,Flat,5,prepare,0.3128865,1.023359,-0.1288457,352.2439,9.280615,353.4959,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.675497,1,Training,0,0,Flat,5,prepare,0.3136092,1.023452,-0.1288557,352.3417,9.352055,353.291,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.686608,1,Training,0,0,Flat,5,prepare,0.3141636,1.023641,-0.1288796,352.4195,9.374818,353.1745,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.697718,1,Training,0,0,Flat,5,prepare,0.314621,1.02359,-0.1289167,352.3776,9.372532,353.1317,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.708829,1,Training,0,0,Flat,5,prepare,0.3150836,1.023347,-0.1287508,352.3753,9.373562,353.1628,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.71994,1,Training,0,0,Flat,5,prepare,0.315363,1.022985,-0.1287431,352.2911,9.404617,353.1717,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.731051,1,Training,0,0,Flat,5,prepare,0.3157336,1.022583,-0.1289467,352.1522,9.480444,353.0545,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.742162,1,Training,0,0,Flat,5,prepare,0.316168,1.022455,-0.1290335,352.0984,9.571654,352.9119,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.753273,1,Training,0,0,Flat,5,prepare,0.3168154,1.02244,-0.1293971,352.0463,9.673406,352.7071,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.764384,1,Training,0,0,Flat,5,prepare,0.3176936,1.02286,-0.1298403,352.1608,9.772484,352.446,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.775494,1,Training,0,0,Flat,5,prepare,0.3186975,1.02349,-0.130098,352.5849,9.948575,352.1105,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.786605,1,Training,0,0,Flat,5,prepare,0.3201424,1.024244,-0.130293,353.3422,10.10247,351.73,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.797716,1,Training,0,0,Flat,5,prepare,0.3215822,1.024898,-0.1303952,353.9977,10.19693,351.3125,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.808827,1,Training,0,0,Flat,5,prepare,0.323051,1.026011,-0.1303085,354.8231,10.37003,351.0004,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.819938,1,Training,0,0,Flat,5,prepare,0.3242303,1.027331,-0.1302734,355.5836,10.66664,350.8289,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.831049,1,Training,0,0,Flat,5,prepare,0.3252102,1.028574,-0.130183,356.2834,10.88583,350.6277,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.84216,1,Training,0,0,Flat,5,prepare,0.3260407,1.02987,-0.130105,357.1168,11.12237,350.4288,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.853271,1,Training,0,0,Flat,5,prepare,0.3267383,1.031638,-0.1297417,358.4346,11.5474,350.1522,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.864381,1,Training,0,0,Flat,5,prepare,0.327618,1.033797,-0.1293439,0.1655524,12.03442,349.705,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
2.875492,1,Training,0,0,Flat,5,prepare,0.3285045,1.036756,-0.1289532,2.415555,12.39069,349.4956,0.008399306,0.05455237,0.07982164,328.8319,7.439738,21.28805
