ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
9,3,1,Flat,5,1,0.0332127,0.5331776,5.309246,16.07091,18.44687,7.230384,10.98133,14.61472,17.20351,19.60251
9,4,2,Full Circle,5,1,0.6665261,1.463775,8.729585,11.2063,13.5276,5.264513,7.152692,10.26232,12.91672,14.70264
9,5,3,Flat,5,1,0.0117608,3.232395,4.576028,15.33582,15.88222,6.64193,8.096678,12.09501,16.71056,25.53358
9,6,4,Full Circle,5,1,0.7025388,5.089495,7.788227,16.29601,28.65679,4.245481,6.822168,9.743006,20.94912,30.01201
9,7,5,Flat,5,2,1.665705,1.854556,5.175423,19.48006,26.61041,7.851865,13.67154,17.21445,22.02357,28.32044
9,8,6,Full Circle,5,1,0.0134059,0.2774394,7.05166,11.15068,17.28158,4.586808,6.486082,10.12895,16.02345,19.52488
9,9,7,Flat,5,2,1.341382,1.744009,2.699039,23.65123,26.39856,4.931592,7.707822,17.47008,29.15385,31.48611
9,10,8,Full Circle,5,3,0.4444803,4.820367,12.09518,15.95986,19.7025,3.476645,9.795931,15.16041,19.20291,60.30681
9,11,9,Flat,5,5,0.0117531,1.410817,1.921859,18.1811,32.39719,6.06428,8.041209,19.08117,25.75305,51.24431
9,12,10,Full Circle,5,5,0.0120147,1.310636,6.763843,25.911,29.60964,3.299456,4.80918,13.98311,28.87617,32.69575
9,13,11,Flat,5,3,0.012566,1.95501,3.132397,13.68303,19.03621,4.753667,6.992793,11.05088,14.79377,19.91379
9,14,12,Full Circle,5,2,0.0442742,0.4773892,9.717699,12.09466,12.28333,2.387538,5.819485,11.66179,14.73789,18.50278
9,15,13,Flat,5,3,0.0129918,6.529947,7.927013,17.16957,18.89122,4.208616,9.428534,12.5604,17.94696,19.52405
9,16,14,Full Circle,5,2,0.5664299,4.187414,8.32965,11.11758,13.15036,2.865577,6.608231,9.652152,12.87215,14.43809
9,17,15,Flat,5,5,0.7219964,1.799392,2.644009,10.44018,15.96073,4.998315,6.886043,9.895896,14.11628,16.55972
9,18,16,Full Circle,5,2,1.410648,2.776721,13.99446,15.80334,17.40358,4.120714,6.974866,15.08243,17.01501,20.93532
9,19,17,Flat,5,4,1.610608,2.754481,6.686275,12.56134,15.79338,4.176069,6.019924,11.52869,14.63823,16.82597
9,20,18,Full Circle,5,3,0.6646334,7.238998,10.90407,16.83484,18.81163,5.039896,9.715639,14.86923,17.86829,19.33389
