Timestamp	TrialNo	Position.x	Position.y
482.7422	3.0000	-0.2918	0.3931
482.7534	3.0000	-0.2940	0.3934
482.7645	3.0000	-0.2965	0.3933
482.7756	3.0000	-0.2985	0.3933
482.7867	3.0000	-0.3010	0.3927
482.7978	3.0000	-0.3026	0.3921
482.8089	3.0000	-0.3044	0.3915
482.8200	3.0000	-0.3061	0.3907
482.8311	3.0000	-0.3068	0.3902
482.8422	3.0000	-0.3081	0.3893
482.8533	3.0000	-0.3090	0.3882
482.8644	3.0000	-0.3097	0.3867
482.8756	3.0000	-0.3103	0.3845
482.8867	3.0000	-0.3107	0.3824
482.8978	3.0000	-0.3112	0.3799
482.9089	3.0000	-0.3118	0.3781
482.9200	3.0000	-0.3130	0.3768
482.9311	3.0000	-0.3140	0.3767
482.9422	3.0000	-0.3153	0.3760
482.9533	3.0000	-0.3170	0.3759
482.9644	3.0000	-0.3188	0.3749
482.9756	3.0000	-0.3208	0.3741
482.9867	3.0000	-0.3234	0.3733
482.9978	3.0000	-0.3260	0.3716
483.0089	3.0000	-0.3288	0.3701
483.0200	3.0000	-0.3323	0.3692
483.0311	3.0000	-0.3361	0.3683
483.0422	3.0000	-0.3401	0.3670
483.0533	3.0000	-0.3445	0.3662
483.0645	3.0000	-0.3494	0.3653
483.0756	3.0000	-0.3545	0.3646
483.0867	3.0000	-0.3599	0.3641
483.0978	3.0000	-0.3654	0.3632
483.1089	3.0000	-0.3720	0.3625
483.1200	3.0000	-0.3791	0.3613
483.1311	3.0000	-0.3858	0.3599
483.1422	3.0000	-0.3929	0.3585
483.1534	3.0000	-0.3999	0.3569
483.1645	3.0000	-0.4074	0.3558
483.1756	3.0000	-0.4146	0.3540
483.1867	3.0000	-0.4218	0.3528
483.1978	3.0000	-0.4287	0.3513
483.2089	3.0000	-0.4351	0.3496
483.2200	3.0000	-0.4417	0.3479
483.2311	3.0000	-0.4480	0.3462
483.2422	3.0000	-0.4544	0.3450
483.2534	3.0000	-0.4604	0.3438
483.2645	3.0000	-0.4669	0.3428
483.2756	3.0000	-0.4727	0.3420
483.2867	3.0000	-0.4788	0.3414
483.2978	3.0000	-0.4843	0.3403
483.3089	3.0000	-0.4899	0.3387
483.3200	3.0000	-0.4952	0.3371
483.3311	3.0000	-0.5004	0.3349
483.3422	3.0000	-0.5064	0.3325
483.3533	3.0000	-0.5126	0.3291
483.3644	3.0000	-0.5197	0.3248
483.3756	3.0000	-0.5288	0.3197
483.3867	3.0000	-0.5411	0.3133
483.3978	3.0000	-0.5561	0.3081
483.4089	3.0000	-0.5741	0.3034
483.4200	3.0000	-0.5940	0.3001
483.4533	3.0000	-0.7153	0.3019
483.4644	3.0000	-0.7626	0.2993
483.6200	3.0000	-1.7240	0.1905
483.6311	3.0000	-1.8196	0.1754
483.6422	3.0000	-1.9171	0.1609
483.6534	3.0000	-2.0166	0.1481
483.6645	3.0000	-2.1815	0.1409
483.6756	3.0000	-2.2146	0.1256
483.6867	3.0000	-2.3106	0.1135
483.6978	3.0000	-2.4000	0.1003
483.7089	3.0000	-2.4906	0.0857
483.7200	3.0000	-2.5690	0.0707
483.7311	3.0000	-2.6748	0.0563
483.7422	3.0000	-2.7021	0.0409
483.7534	3.0000	-2.7468	0.0274
483.7645	3.0000	-2.7856	0.0151
483.7756	3.0000	-2.8074	0.0059
483.7867	3.0000	-2.8259	-0.0023
483.7978	3.0000	-2.8310	-0.0094
483.8089	3.0000	-2.8390	-0.0170
483.8200	3.0000	-2.8342	-0.0211
483.8311	3.0000	-2.8247	-0.0243
483.8422	3.0000	-2.8178	-0.0269
483.8533	3.0000	-2.8030	-0.0271
483.8644	3.0000	-2.7883	-0.0271
483.8756	3.0000	-2.7681	-0.0258
483.8867	3.0000	-2.7501	-0.0265
483.8978	3.0000	-2.7314	-0.0284
483.9089	3.0000	-2.7096	-0.0311
483.9200	3.0000	-2.6880	-0.0342
483.9311	3.0000	-2.6645	-0.0374
483.9422	3.0000	-2.6605	-0.0394
