ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
11,3,1,Flat,5,0,0.0139203,0.0139203,0.4227515,0.5782531,9.129822,3.265957,6.142207,7.427695,10.78499,12.5283
11,4,2,Semi-Circle,5,0,0.0135819,0.0135819,0.8556017,5.315013,6.475101,2.527461,4.637705,5.725905,7.585931,9.885067
11,5,3,Flat,5,4,0.0143587,0.6516221,0.6623025,6.592646,6.80366,3.349661,5.037722,7.608358,9.207238,10.78444
11,6,4,Semi-Circle,5,3,0.3098535,0.6504592,0.6951924,9.18513,9.262929,3.543072,6.953396,8.452141,10.68446,12.29466
11,7,5,Flat,5,3,0.0161256,0.0161256,0.4096113,0.6117247,5.920279,3.065742,4.809577,7.908179,10.62905,12.59488
11,8,6,Semi-Circle,5,2,0.0142336,0.7236886,0.7907033,8.064847,8.78681,2.54514,3.718307,6.732674,9.586425,10.26401
11,9,7,Flat,5,2,0.0145299,0.6000201,0.6112351,7.597184,7.719182,3.065574,4.031913,6.128582,9.807182,13.07222
11,10,8,Semi-Circle,5,3,0.0161979,0.4540704,0.8557557,11.83944,12.0285,3.143334,4.376343,8.938251,13.18381,13.92753
11,11,9,Flat,5,3,0.0154978,0.0154978,0.5558833,8.430326,8.4968,3.143495,5.886788,7.026821,10.86238,12.43927
11,12,10,Semi-Circle,5,4,0.0198124,0.0198124,0.7673697,12.82833,13.0946,2.455044,6.841908,8.674693,13.65007,14.33864
11,13,11,Flat,5,5,0.0158579,0.0158579,0.5110407,5.775622,5.853422,2.65473,3.943193,6.941692,8.596563,10.01808
11,14,12,Semi-Circle,5,4,0.0144574,0.0144574,0.8015043,9.219674,9.652655,2.333739,5.4105,8.575439,10.98538,11.91824
11,15,13,Flat,5,4,0.0142412,0.0142412,0.5453144,8.57424,8.607864,3.076567,4.609283,7.019482,9.973697,11.27294
11,16,14,Semi-Circle,5,3,0.0149064,0.0542087,0.8446394,9.795953,10.05169,2.277163,5.153856,8.230039,10.95094,12.40582
11,17,15,Flat,5,5,0.0149825,0.0149825,0.4666055,8.585578,10.28499,2.954885,5.786873,10.00727,11.53974,12.42815
11,18,16,Semi-Circle,5,5,0.778069,4.342903,7.152918,7.563468,11.29552,3.287835,6.131249,8.607587,9.971193,11.71759
11,19,17,Flat,5,5,0.0142495,0.0142495,0.5446713,5.139901,5.173148,2.774261,4.660384,6.764174,9.181027,10.93978
11,20,18,Semi-Circle,5,2,0.0156994,1.063657,5.878023,9.054153,9.132047,3.298834,4.955934,7.587934,11.50828,13.73748
