ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
4,3,1,Full Circle,5,3,1.166529,4.331716,6.375511,8.896435,10.8067,3.398958,5.609023,7.963526,9.962895,11.61458
4,4,2,Flat,5,3,0.1441216,1.176941,1.255429,6.10911,6.297914,2.510806,3.716044,4.621153,7.874821,10.09606
4,5,3,Full Circle,5,0,0.6075382,1.844117,3.954054,7.819182,10.95108,2.55455,3.943122,5.442676,8.629872,12.46155
4,6,4,Flat,5,2,0.0154131,2.254931,2.332812,7.796841,7.941454,1.833038,4.742607,5.820082,11.03991,11.77291
4,7,5,Full Circle,5,1,0.8002417,1.433224,6.017307,9.085273,12.22842,2.919261,4.898118,7.797046,10.61778,13.68323
4,8,6,Flat,5,1,0.922428,2.79915,3.2433,8.463446,8.830148,2.854872,5.098658,6.075271,10.18376,13.30559
4,9,7,Full Circle,5,0,0.0138382,3.32607,5.914024,8.934744,12.1444,2.559711,5.46952,8.868209,11.25588,13.1993
4,10,8,Flat,5,5,0.4232189,1.889494,2.267135,8.153349,8.919768,2.278137,5.087272,5.965339,11.10746,13.08431
4,11,9,Full Circle,5,2,0.5880294,2.941622,5.798157,9.962633,11.81737,2.897154,4.718182,6.386438,12.00622,13.02809
4,12,10,Flat,5,3,0.0154663,0.6669512,0.9667171,9.951375,9.995872,4.087411,7.907935,9.2961,12.37174,13.50554
4,13,11,Full Circle,5,1,1.355417,4.431838,7.286921,8.940919,10.5624,3.177008,6.153216,8.930066,10.61823,12.7394
4,14,12,Flat,5,4,0.8557206,1.133333,6.597581,6.986319,11.87302,4.076278,5.709257,10.14046,11.89512,13.02829
4,15,13,Full Circle,5,4,0.0158275,1.177579,6.419813,8.352144,11.29528,2.454735,5.342495,7.919069,9.895825,12.67238
4,16,14,Flat,5,3,0.6567792,1.400647,1.47847,8.753073,8.819789,2.999936,4.654766,6.842629,11.40731,12.24063
4,17,15,Full Circle,5,3,0.0190291,3.353858,6.333,7.677417,10.03132,1.70215,5.311124,6.966187,8.887499,11.09792
4,18,16,Flat,5,3,0.0138039,0.8460658,1.068097,8.04272,8.120696,2.600925,4.553057,6.698987,10.70823,11.89692
4,19,17,Full Circle,5,1,1.311038,3.576663,4.654003,7.030628,9.42828,2.763218,4.854285,6.108914,9.293197,10.28478
4,20,18,Flat,5,4,0.0151356,1.077622,4.47607,9.429577,9.596002,2.717223,4.376491,6.708373,12.77241,13.67211
