0,34,20,18,28,
25,27,18,11,21,
15,0,35,21,30,
35,21,31,18,2,
15,25,0,18,21,
35,21,30,2,27,
26,1,35,10,32,
0,25,29,20,10,
13,35,10,19,17,
29,33,19,10,13,
35,9,19,17,28,
35,21,7,30,14,
15,5,24,10,20,
34,9,29,3,13,
11,21,31,15,5,
0,17,4,32,9,
12,10,33,18,4,
11,21,30,28,3,
