Timestamp	TrialNo	Position.x	Position.y
444.1089	4.0000	0.0237	0.3073
444.1311	4.0000	0.0231	0.3068
444.1311	4.0000	0.0225	0.3062
444.1422	4.0000	0.0218	0.3059
444.1534	4.0000	0.0209	0.3057
444.1645	4.0000	0.0200	0.3055
444.1756	4.0000	0.0200	0.3184
444.1867	4.0000	0.0205	0.3381
444.8756	4.0000	-0.0667	0.0488
444.8867	4.0000	-0.0664	0.0391
444.8978	4.0000	-0.0680	0.0268
444.9089	4.0000	-0.0719	0.0203
444.9200	4.0000	-0.0755	0.0142
444.9311	4.0000	-0.0791	0.0084
444.9422	4.0000	-0.0819	0.0036
444.9533	4.0000	-0.0846	-0.0014
444.9644	4.0000	-0.0869	-0.0060
444.9756	4.0000	-0.0885	-0.0103
444.9867	4.0000	-0.0899	-0.0145
444.9978	4.0000	-0.0908	-0.0184
445.0089	4.0000	-0.0919	-0.0224
445.0200	4.0000	-0.0928	-0.0261
445.0311	4.0000	-0.0943	-0.0292
445.0422	4.0000	-0.0961	-0.0317
445.0533	4.0000	-0.0984	-0.0338
445.0645	4.0000	-0.1009	-0.0359
445.0756	4.0000	-0.1040	-0.0377
445.0867	4.0000	-0.1078	-0.0391
445.0978	4.0000	-0.1125	-0.0399
445.1089	4.0000	-0.1182	-0.0407
445.1200	4.0000	-0.1251	-0.0415
445.1311	4.0000	-0.1339	-0.0417
445.1422	4.0000	-0.1432	-0.0419
445.1534	4.0000	-0.1548	-0.0419
445.1645	4.0000	-0.1671	-0.0421
445.1756	4.0000	-0.1815	-0.0416
445.1867	4.0000	-0.1967	-0.0403
445.1978	4.0000	-0.2130	-0.0384
445.2089	4.0000	-0.2320	-0.0362
445.2200	4.0000	-0.2537	-0.0341
445.2311	4.0000	-0.2775	-0.0320
445.2422	4.0000	-0.3037	-0.0299
445.2534	4.0000	-0.3326	-0.0274
445.2645	4.0000	-0.3628	-0.0247
445.2756	4.0000	-0.3960	-0.0218
445.2867	4.0000	-0.4317	-0.0183
445.3089	4.0000	-0.5295	-0.0115
445.3200	4.0000	-0.5511	-0.0074
445.3311	4.0000	-0.5940	-0.0036
445.3422	4.0000	-0.6386	0.0009
445.3533	4.0000	-0.6841	0.0062
