TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
165.1644,1,Training,10,Semi-Circle,Prepare,,,
180.7867,1,Training,10,Semi-Circle,ShowPattern,,,
180.8089,1,Training,10,Semi-Circle,Card,6,,,
182.0867,1,Training,10,Semi-Circle,Card,15,,,
182.7978,1,Training,10,Semi-Circle,Card,25,,,
187.7756,1,Training,10,Semi-Circle,Card,,25,,
190.1533,1,Training,10,Semi-Circle,Card,,15,,
194.8645,1,Training,10,Semi-Circle,Card,,6,,
195.8089,1,Training,10,Semi-Circle,Card,10,,,
195.8645,1,Training,10,Semi-Circle,Card,35,,,
196.7756,1,Training,10,Semi-Circle,Card,,10,,
197.4533,1,Training,10,Semi-Circle,Card,,35,,
197.4533,1,Training,10,Semi-Circle,Distractor,,,
199.3756,1,Training,10,Semi-Circle,Task: 4,,,
202.6311,1,Training,10,Semi-Circle,CardGame,,,,4
202.6311,1,Training,10,Semi-Circle,Task: 3,,,
204.4644,1,Training,10,Semi-Circle,CardGame,,,,3
204.4644,1,Training,10,Semi-Circle,Task: 3,,,
206.7311,1,Training,10,Semi-Circle,CardGame,,,,3
206.7311,1,Training,10,Semi-Circle,Task: 5,,,
208.1422,1,Training,10,Semi-Circle,CardGame,,,,5
208.1422,1,Training,10,Semi-Circle,Task: 5,,,
210.4644,1,Training,10,Semi-Circle,CardGame,,,,5
210.4644,1,Training,10,Semi-Circle,Task: 8,,,
211.8645,1,Training,10,Semi-Circle,CardGame,,,,8
211.8645,1,Training,10,Semi-Circle,Task: 1,,,
212.92,1,Training,10,Semi-Circle,CardGame,,,,1
212.92,1,Training,10,Semi-Circle,Task: 5,,,
214.3311,1,Training,10,Semi-Circle,SelectedCards,,,
218.0645,1,Training,10,Semi-Circle,Card,,,25,
222.62,1,Training,10,Semi-Circle,Card,,,15,
228.3756,1,Training,10,Semi-Circle,Card,,,6,
230.6644,1,Training,10,Semi-Circle,Card,,,10,
231.4089,1,Training,10,Semi-Circle,Card,,,35,
234.7756,1,Training,10,Semi-Circle,Result,,,
265.0422,2,Training,10,Flat,Prepare,,,
271.5533,2,Training,10,Flat,ShowPattern,,,
271.5756,2,Training,10,Flat,Card,30,,,
272.1867,2,Training,10,Flat,Card,2,,,
272.2645,2,Training,10,Flat,Card,25,,,
275.4867,2,Training,10,Flat,Card,,25,,
276.82,2,Training,10,Flat,Card,,2,,
277.7645,2,Training,10,Flat,Card,20,,,
280.7978,2,Training,10,Flat,Card,,30,,
282.0756,2,Training,10,Flat,Card,11,,,
283.3755,2,Training,10,Flat,Card,,20,,
284.7422,2,Training,10,Flat,Card,,11,,
286.5089,2,Training,10,Flat,Distractor,,,
287.2645,2,Training,10,Flat,Task: 2,,,
289.7422,2,Training,10,Flat,CardGame,,,,2
289.7422,2,Training,10,Flat,Task: 5,,,
291.0756,2,Training,10,Flat,CardGame,,,,5
291.0756,2,Training,10,Flat,Task: 6,,,
292.0311,2,Training,10,Flat,CardGame,,,,6
292.0311,2,Training,10,Flat,Task: 4,,,
293.8089,2,Training,10,Flat,CardGame,,,,4
293.8089,2,Training,10,Flat,Task: 4,,,
295.7978,2,Training,10,Flat,CardGame,,,,4
295.7978,2,Training,10,Flat,Task: 8,,,
297.0756,2,Training,10,Flat,CardGame,,,,8
297.0756,2,Training,10,Flat,Task: 2,,,
298.4867,2,Training,10,Flat,CardGame,,,,2
298.4867,2,Training,10,Flat,Task: 6,,,
299.9311,2,Training,10,Flat,CardGame,,,,6
299.9311,2,Training,10,Flat,Task: 1,,,
301.9311,2,Training,10,Flat,CardGame,,,,1
301.9311,2,Training,10,Flat,Task: 1,,,
302.6534,2,Training,10,Flat,SelectedCards,,,
306.2867,2,Training,10,Flat,Card,,,25,
311.2311,2,Training,10,Flat,Card,,,3,
315.2089,2,Training,10,Flat,Card,,,30,
317.7645,2,Training,10,Flat,Card,,,20,
318.82,2,Training,10,Flat,Card,,,11,
320.5756,2,Training,10,Flat,Result,,,
329.32,3,1,10,Semi-Circle,Prepare,,,
347.4867,3,1,10,Semi-Circle,ShowPattern,,,
347.5089,3,1,10,Semi-Circle,Card,6,,,
347.5089,3,1,10,Semi-Circle,Card,16,,,
348.7867,3,1,10,Semi-Circle,Card,0,,,
350.6422,3,1,10,Semi-Circle,Card,,0,,
353.2978,3,1,10,Semi-Circle,Card,,16,,
355.2089,3,1,10,Semi-Circle,Card,,6,,
355.7089,3,1,10,Semi-Circle,Card,20,,,
357.4422,3,1,10,Semi-Circle,Card,,20,,
357.9756,3,1,10,Semi-Circle,Card,34,,,
359.22,3,1,10,Semi-Circle,Card,,34,,
362.4533,3,1,10,Semi-Circle,Distractor,,,
362.4533,3,1,10,Semi-Circle,Task: 4,,,
364.8089,3,1,10,Semi-Circle,CardGame,,,,4
364.8089,3,1,10,Semi-Circle,Task: 1,,,
366.22,3,1,10,Semi-Circle,CardGame,,,,1
366.22,3,1,10,Semi-Circle,Task: 6,,,
368.4644,3,1,10,Semi-Circle,CardGame,,,,6
368.4644,3,1,10,Semi-Circle,Task: 3,,,
370.9311,3,1,10,Semi-Circle,CardGame,,,,3
370.9311,3,1,10,Semi-Circle,Task: 7,,,
372.3089,3,1,10,Semi-Circle,CardGame,,,,7
372.3089,3,1,10,Semi-Circle,Task: 4,,,
374.2089,3,1,10,Semi-Circle,CardGame,,,,4
374.2089,3,1,10,Semi-Circle,Task: 3,,,
375.92,3,1,10,Semi-Circle,CardGame,,,,3
375.92,3,1,10,Semi-Circle,Task: 3,,,
377.3978,3,1,10,Semi-Circle,SelectedCards,,,
385.4978,3,1,10,Semi-Circle,Card,,,13,
390.8978,3,1,10,Semi-Circle,Card,,,3,
395.2311,3,1,10,Semi-Circle,Card,,,27,
399.0867,3,1,10,Semi-Circle,Card,,,18,
404.8867,3,1,10,Semi-Circle,Card,,,35,
410.4978,3,1,10,Semi-Circle,Result,,,
414.8644,4,2,10,Flat,Prepare,,,
421.1534,4,2,10,Flat,ShowPattern,,,
421.1645,4,2,10,Flat,Card,7,,,
421.1645,4,2,10,Flat,Card,17,,,
421.6311,4,2,10,Flat,Card,27,,,
421.7534,4,2,10,Flat,Card,25,,,
425.8422,4,2,10,Flat,Card,,25,,
427.3644,4,2,10,Flat,Card,,27,,
430.9533,4,2,10,Flat,Card,,17,,
434.0311,4,2,10,Flat,Card,,7,,
434.4867,4,2,10,Flat,Card,11,,,
436.62,4,2,10,Flat,Card,,11,,
436.62,4,2,10,Flat,Distractor,,,
438.8756,4,2,10,Flat,Task: 6,,,
440.92,4,2,10,Flat,CardGame,,,,6
440.92,4,2,10,Flat,Task: 5,,,
442.7978,4,2,10,Flat,CardGame,,,,5
442.7978,4,2,10,Flat,Task: 3,,,
444.0089,4,2,10,Flat,CardGame,,,,3
444.0089,4,2,10,Flat,Task: 6,,,
445.4422,4,2,10,Flat,CardGame,,,,6
445.4422,4,2,10,Flat,Task: 1,,,
446.7534,4,2,10,Flat,CardGame,,,,1
446.7534,4,2,10,Flat,Task: 1,,,
448.7978,4,2,10,Flat,CardGame,,,,1
448.7978,4,2,10,Flat,Task: 8,,,
451.1867,4,2,10,Flat,CardGame,,,,8
451.1867,4,2,10,Flat,Task: 8,,,
453.8089,4,2,10,Flat,SelectedCards,,,
458.6756,4,2,10,Flat,Card,,,25,
466.4533,4,2,10,Flat,Card,,,15,
471.8644,4,2,10,Flat,Card,,,17,
473.4311,4,2,10,Flat,Card,,,6,
476.7756,4,2,10,Flat,Card,,,35,
481.7867,4,2,10,Flat,Result,,,
486.9311,5,3,10,Semi-Circle,Prepare,,,
489.32,5,3,10,Semi-Circle,ShowPattern,,,
489.3867,5,3,10,Semi-Circle,Card,16,,,
490.2645,5,3,10,Semi-Circle,Card,26,,,
490.5645,5,3,10,Semi-Circle,Card,1,,,
493.1311,5,3,10,Semi-Circle,Card,,1,,
495.0422,5,3,10,Semi-Circle,Card,,26,,
499.1422,5,3,10,Semi-Circle,Card,,16,,
500.9978,5,3,10,Semi-Circle,Card,34,,,
501.2645,5,3,10,Semi-Circle,Card,11,,,
502.1089,5,3,10,Semi-Circle,Card,,34,,
502.8867,5,3,10,Semi-Circle,Card,,11,,
504.2756,5,3,10,Semi-Circle,Distractor,,,
504.2756,5,3,10,Semi-Circle,Task: 3,,,
506.4978,5,3,10,Semi-Circle,CardGame,,,,3
506.4978,5,3,10,Semi-Circle,Task: 4,,,
508.52,5,3,10,Semi-Circle,CardGame,,,,4
508.52,5,3,10,Semi-Circle,Task: 5,,,
511.4644,5,3,10,Semi-Circle,CardGame,,,,5
511.4644,5,3,10,Semi-Circle,Task: 5,,,
514.8089,5,3,10,Semi-Circle,CardGame,,,,5
514.8089,5,3,10,Semi-Circle,Task: 6,,,
516.5756,5,3,10,Semi-Circle,CardGame,,,,6
516.5756,5,3,10,Semi-Circle,Task: 7,,,
518.32,5,3,10,Semi-Circle,CardGame,,,,7
518.32,5,3,10,Semi-Circle,Task: 8,,,
519.2311,5,3,10,Semi-Circle,SelectedCards,,,
522.2867,5,3,10,Semi-Circle,Card,,,25,
524.0978,5,3,10,Semi-Circle,Card,,,2,
532.3644,5,3,10,Semi-Circle,Card,,,17,
534.6311,5,3,10,Semi-Circle,Card,,,34,
535.32,5,3,10,Semi-Circle,Card,,,11,
536.9423,5,3,10,Semi-Circle,Result,,,
540.9756,6,4,10,Flat,Prepare,,,
542.5311,6,4,10,Flat,ShowPattern,,,
542.5422,6,4,10,Flat,Card,6,,,
543.32,6,4,10,Flat,Card,26,,,
543.4312,6,4,10,Flat,Card,1,,,
547.9423,6,4,10,Flat,Card,,1,,
549.6533,6,4,10,Flat,Card,,26,,
553.62,6,4,10,Flat,Card,,6,,
554.2534,6,4,10,Flat,Card,21,,,
554.3644,6,4,10,Flat,Card,35,,,
556.6978,6,4,10,Flat,Card,,21,,
557.6533,6,4,10,Flat,Card,,35,,
557.6533,6,4,10,Flat,Distractor,,,
559.9534,6,4,10,Flat,Task: 7,,,
559.9645,6,4,10,Flat,CardGame,,,,4
559.9645,6,4,10,Flat,Task: 4,,,
561.6533,6,4,10,Flat,CardGame,,,,4
561.6533,6,4,10,Flat,Task: 3,,,
563.7089,6,4,10,Flat,CardGame,,,,3
563.7089,6,4,10,Flat,Task: 7,,,
565.7756,6,4,10,Flat,CardGame,,,,7
565.7756,6,4,10,Flat,Task: 6,,,
567.52,6,4,10,Flat,CardGame,,,,6
567.52,6,4,10,Flat,Task: 7,,,
569.1533,6,4,10,Flat,CardGame,,,,7
569.1533,6,4,10,Flat,Task: 5,,,
570.9867,6,4,10,Flat,CardGame,,,,5
570.9867,6,4,10,Flat,Task: 8,,,
572.4645,6,4,10,Flat,CardGame,,,,8
572.4645,6,4,10,Flat,Task: 3,,,
574.6756,6,4,10,Flat,CardGame,,,,3
574.6756,6,4,10,Flat,Task: 4,,,
576.6533,6,4,10,Flat,CardGame,,,,4
576.6533,6,4,10,Flat,Task: 8,,,
578.8978,6,4,10,Flat,SelectedCards,,,
582.3978,6,4,10,Flat,Card,,,1,
583.9312,6,4,10,Flat,Card,,,26,
589.0756,6,4,10,Flat,Card,,,18,
596.0978,6,4,10,Flat,Card,,,34,
596.8422,6,4,10,Flat,Card,,,11,
601.2867,6,4,10,Flat,Result,,,
603.9312,7,5,10,Semi-Circle,Prepare,,,
606.3644,7,5,10,Semi-Circle,ShowPattern,,,
606.7534,7,5,10,Semi-Circle,Card,28,,,
607.3089,7,5,10,Semi-Circle,Card,26,,,
607.8089,7,5,10,Semi-Circle,Card,1,,,
610.0311,7,5,10,Semi-Circle,Card,,1,,
611.0089,7,5,10,Semi-Circle,Card,,26,,
612.7534,7,5,10,Semi-Circle,Card,,28,,
613.5978,7,5,10,Semi-Circle,Card,21,,,
613.92,7,5,10,Semi-Circle,Card,23,,,
615.12,7,5,10,Semi-Circle,Card,,21,,
615.7311,7,5,10,Semi-Circle,Card,,23,,
621.3311,7,5,10,Semi-Circle,Distractor,,,
621.3311,7,5,10,Semi-Circle,Task: 8,,,
623.7756,7,5,10,Semi-Circle,CardGame,,,,8
623.7756,7,5,10,Semi-Circle,Task: 3,,,
627.7867,7,5,10,Semi-Circle,Task: 8,,,
629.2645,7,5,10,Semi-Circle,CardGame,,,,8
629.2645,7,5,10,Semi-Circle,Task: 6,,,
630.4645,7,5,10,Semi-Circle,CardGame,,,,6
630.4645,7,5,10,Semi-Circle,Task: 8,,,
632.72,7,5,10,Semi-Circle,CardGame,,,,8
632.72,7,5,10,Semi-Circle,Task: 8,,,
635.6089,7,5,10,Semi-Circle,CardGame,,,,8
635.6089,7,5,10,Semi-Circle,Task: 6,,,
637.3311,7,5,10,Semi-Circle,CardGame,,,,6
637.3311,7,5,10,Semi-Circle,Task: 4,,,
638.9089,7,5,10,Semi-Circle,CardGame,,,,4
638.9089,7,5,10,Semi-Circle,Task: 7,,,
640.6867,7,5,10,Semi-Circle,SelectedCards,,,
643.5645,7,5,10,Semi-Circle,Card,,,1,
645.2645,7,5,10,Semi-Circle,Card,,,26,
649.9756,7,5,10,Semi-Circle,Card,,,28,
652.4089,7,5,10,Semi-Circle,Card,,,23,
653.1867,7,5,10,Semi-Circle,Card,,,21,
654.8422,7,5,10,Semi-Circle,Result,,,
657.4423,8,6,10,Flat,Prepare,,,
658.9645,8,6,10,Flat,ShowPattern,,,
658.9756,8,6,10,Flat,Card,19,,,
658.9756,8,6,10,Flat,Card,29,,,
659.6311,8,6,10,Flat,Card,15,,,
659.8644,8,6,10,Flat,Card,1,,,
662.9089,8,6,10,Flat,Card,,1,,
664.22,8,6,10,Flat,Card,,15,,
667.42,8,6,10,Flat,Card,,29,,
668.2534,8,6,10,Flat,Card,35,,,
669.9423,8,6,10,Flat,Card,,19,,
672.8978,8,6,10,Flat,Card,,35,,
673.92,8,6,10,Flat,Distractor,,,
674.7645,8,6,10,Flat,Task: 5,,,
677.5867,8,6,10,Flat,CardGame,,,,5
677.5867,8,6,10,Flat,Task: 4,,,
679.1867,8,6,10,Flat,CardGame,,,,4
679.1867,8,6,10,Flat,Task: 6,,,
680.9423,8,6,10,Flat,CardGame,,,,6
680.9423,8,6,10,Flat,Task: 7,,,
682.42,8,6,10,Flat,CardGame,,,,7
682.42,8,6,10,Flat,Task: 1,,,
684.0756,8,6,10,Flat,CardGame,,,,1
684.0756,8,6,10,Flat,Task: 5,,,
685.2645,8,6,10,Flat,CardGame,,,,5
685.2645,8,6,10,Flat,Task: 5,,,
686.6756,8,6,10,Flat,CardGame,,,,5
686.6756,8,6,10,Flat,Task: 3,,,
687.7756,8,6,10,Flat,CardGame,,,,3
687.7756,8,6,10,Flat,Task: 6,,,
689.72,8,6,10,Flat,SelectedCards,,,
693.0756,8,6,10,Flat,Card,,,1,
699.62,8,6,10,Flat,Card,,,27,
701.6978,8,6,10,Flat,Card,,,17,
706.3422,8,6,10,Flat,Card,,,35,
709.9423,8,6,10,Flat,Card,,,21,
711.3311,8,6,10,Flat,Result,,,
1343.031,9,7,10,Semi-Circle,Prepare,,,
1346.598,9,7,10,Semi-Circle,ShowPattern,,,
1346.609,9,7,10,Semi-Circle,Card,29,,,
1347.353,9,7,10,Semi-Circle,Card,14,,,
1348.009,9,7,10,Semi-Circle,Card,0,,,
1350.009,9,7,10,Semi-Circle,Card,,0,,
1352.109,9,7,10,Semi-Circle,Card,,14,,
1355.509,9,7,10,Semi-Circle,Card,,29,,
1356.687,9,7,10,Semi-Circle,Card,9,,,
1356.998,9,7,10,Semi-Circle,Card,34,,,
1357.598,9,7,10,Semi-Circle,Card,,9,,
1358.576,9,7,10,Semi-Circle,Card,,34,,
1361.553,9,7,10,Semi-Circle,Distractor,,,
1361.553,9,7,10,Semi-Circle,Task: 5,,,
1364.22,9,7,10,Semi-Circle,CardGame,,,,5
1364.22,9,7,10,Semi-Circle,Task: 4,,,
1365.82,9,7,10,Semi-Circle,CardGame,,,,4
1365.82,9,7,10,Semi-Circle,Task: 7,,,
1367.987,9,7,10,Semi-Circle,CardGame,,,,7
1367.987,9,7,10,Semi-Circle,Task: 3,,,
1371.464,9,7,10,Semi-Circle,CardGame,,,,3
1371.464,9,7,10,Semi-Circle,Task: 2,,,
1372.598,9,7,10,Semi-Circle,CardGame,,,,2
1372.598,9,7,10,Semi-Circle,Task: 8,,,
1375.242,9,7,10,Semi-Circle,CardGame,,,,6
1375.242,9,7,10,Semi-Circle,Task: 1,,,
1376.376,9,7,10,Semi-Circle,CardGame,,,,8
1376.376,9,7,10,Semi-Circle,Task: 7,,,
1378.52,9,7,10,Semi-Circle,CardGame,,,,1
1378.52,9,7,10,Semi-Circle,Task: 4,,,
1381.265,9,7,10,Semi-Circle,CardGame,,,,4
1381.265,9,7,10,Semi-Circle,Task: 7,,,
1382.964,9,7,10,Semi-Circle,CardGame,,,,7
1382.964,9,7,10,Semi-Circle,Task: 2,,,
1386.353,9,7,10,Semi-Circle,CardGame,,,,2
1386.353,9,7,10,Semi-Circle,Task: 3,,,
1388.409,9,7,10,Semi-Circle,CardGame,,,,3
1388.409,9,7,10,Semi-Circle,Task: 6,,,
1388.498,9,7,10,Semi-Circle,SelectedCards,,,
1391.309,9,7,10,Semi-Circle,Card,,,0,
1393.242,9,7,10,Semi-Circle,Card,,,14,
1398.453,9,7,10,Semi-Circle,Card,,,29,
1404.276,9,7,10,Semi-Circle,Card,,,9,
1405.076,9,7,10,Semi-Circle,Card,,,35,
1406.198,9,7,10,Semi-Circle,Result,,,
1408.298,10,8,10,Flat,Prepare,,,
1410.831,10,8,10,Flat,ShowPattern,,,
1410.842,10,8,10,Flat,Card,29,,,
1411.365,10,8,10,Flat,Card,25,,,
1411.387,10,8,10,Flat,Card,0,,,
1415.42,10,8,10,Flat,Card,,0,,
1417.353,10,8,10,Flat,Card,,25,,
1420.909,10,8,10,Flat,Card,,29,,
1423.187,10,8,10,Flat,Card,20,,,
1423.676,10,8,10,Flat,Card,10,,,
1424.387,10,8,10,Flat,Card,,20,,
1425.431,10,8,10,Flat,Card,,10,,
1425.776,10,8,10,Flat,Distractor,,,
1427.62,10,8,10,Flat,Task: 5,,,
1430.676,10,8,10,Flat,CardGame,,,,5
1430.676,10,8,10,Flat,Task: 4,,,
1431.92,10,8,10,Flat,CardGame,,,,4
1431.92,10,8,10,Flat,Task: 5,,,
1433.031,10,8,10,Flat,CardGame,,,,5
1433.031,10,8,10,Flat,Task: 4,,,
1434.076,10,8,10,Flat,CardGame,,,,4
1434.076,10,8,10,Flat,Task: 1,,,
1435.542,10,8,10,Flat,CardGame,,,,1
1435.542,10,8,10,Flat,Task: 5,,,
1436.976,10,8,10,Flat,CardGame,,,,5
1436.976,10,8,10,Flat,Task: 1,,,
1438.464,10,8,10,Flat,CardGame,,,,1
1438.464,10,8,10,Flat,Task: 2,,,
1440.153,10,8,10,Flat,CardGame,,,,2
1440.153,10,8,10,Flat,Task: 7,,,
1441.164,10,8,10,Flat,CardGame,,,,7
1441.164,10,8,10,Flat,Task: 7,,,
1442.576,10,8,10,Flat,SelectedCards,,,
1446.042,10,8,10,Flat,Card,,,0,
1449.564,10,8,10,Flat,Card,,,25,
1451.931,10,8,10,Flat,Card,,,29,
1460.487,10,8,10,Flat,Card,,,35,
1461.876,10,8,10,Flat,Card,,,21,
1463.064,10,8,10,Flat,Result,,,
1465.598,11,9,10,Semi-Circle,Prepare,,,
1467.609,11,9,10,Semi-Circle,ShowPattern,,,
1467.62,11,9,10,Semi-Circle,Card,6,,,
1467.842,11,9,10,Semi-Circle,Card,4,,,
1468.431,11,9,10,Semi-Circle,Card,13,,,
1470.776,11,9,10,Semi-Circle,Card,,13,,
1473.92,11,9,10,Semi-Circle,Card,,4,,
1478.076,11,9,10,Semi-Circle,Card,,6,,
1478.942,11,9,10,Semi-Circle,Card,21,,,
1479.753,11,9,10,Semi-Circle,Card,,21,,
1480.042,11,9,10,Semi-Circle,Card,35,,,
1480.576,11,9,10,Semi-Circle,Card,,35,,
1482.564,11,9,10,Semi-Circle,Distractor,,,
1482.564,11,9,10,Semi-Circle,Task: 5,,,
1484.62,11,9,10,Semi-Circle,CardGame,,,,5
1484.62,11,9,10,Semi-Circle,Task: 4,,,
1486.442,11,9,10,Semi-Circle,CardGame,,,,4
1486.442,11,9,10,Semi-Circle,Task: 4,,,
1487.831,11,9,10,Semi-Circle,CardGame,,,,4
1487.831,11,9,10,Semi-Circle,Task: 4,,,
1489.52,11,9,10,Semi-Circle,CardGame,,,,4
1489.52,11,9,10,Semi-Circle,Task: 4,,,
1491.487,11,9,10,Semi-Circle,CardGame,,,,4
1491.487,11,9,10,Semi-Circle,Task: 7,,,
1492.831,11,9,10,Semi-Circle,CardGame,,,,7
1492.831,11,9,10,Semi-Circle,Task: 2,,,
1494.331,11,9,10,Semi-Circle,CardGame,,,,2
1494.331,11,9,10,Semi-Circle,Task: 4,,,
