TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
177.6756,1,Training,11,Flat,Prepare,,,
183.42,1,Training,11,Flat,ShowPattern,,,
186.1978,1,Training,11,Flat,Card,2,,,
186.6978,1,Training,11,Flat,Card,25,,,
192.6867,1,Training,11,Flat,Card,,25,,
194.0756,1,Training,11,Flat,Card,,2,,
196.32,1,Training,11,Flat,Card,30,,,
197.2645,1,Training,11,Flat,Card,,30,,
197.7978,1,Training,11,Flat,Card,20,,,
198.6533,1,Training,11,Flat,Card,,20,,
200.0645,1,Training,11,Flat,Card,11,,,
201.0978,1,Training,11,Flat,Card,,11,,
201.0978,1,Training,11,Flat,Distractor,,,
204.9867,1,Training,11,Flat,Task: 3,,,
207.7978,1,Training,11,Flat,CardGame,,,,3
207.7978,1,Training,11,Flat,Task: 7,,,
210.3089,1,Training,11,Flat,CardGame,,,,7
210.3089,1,Training,11,Flat,Task: 8,,,
213.42,1,Training,11,Flat,CardGame,,,,8
213.42,1,Training,11,Flat,Task: 1,,,
216.3422,1,Training,11,Flat,CardGame,,,,1
216.3422,1,Training,11,Flat,Task: 1,,,
219.1867,1,Training,11,Flat,CardGame,,,,1
219.1867,1,Training,11,Flat,Task: 2,,,
219.9311,1,Training,11,Flat,SelectedCards,,,
234.4533,1,Training,11,Flat,Card,,,1,
238.8756,1,Training,11,Flat,Card,,,24,
259.4644,1,Training,11,Flat,Card,,,28,
272.5645,1,Training,11,Flat,Card,,,11,
286.9311,1,Training,11,Flat,Card,,,20,
291.2978,1,Training,11,Flat,Result,,,
304.8422,2,Training,11,Full Circle,Prepare,,,
309.62,2,Training,11,Full Circle,ShowPattern,,,
309.6422,2,Training,11,Full Circle,Card,15,,,
310.2867,2,Training,11,Full Circle,Card,25,,,
315.6089,2,Training,11,Full Circle,Card,6,,,
318.3311,2,Training,11,Full Circle,Card,,25,,
320.12,2,Training,11,Full Circle,Card,,15,,
322.5867,2,Training,11,Full Circle,Card,,6,,
323.5089,2,Training,11,Full Circle,Card,10,,,
324.4756,2,Training,11,Full Circle,Card,35,,,
