TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
237.8645,1,Training,8,Full Circle,Prepare,,,
253.9533,1,Training,8,Full Circle,ShowPattern,,,
253.9756,1,Training,8,Full Circle,Card,15,,,
259.1645,1,Training,8,Full Circle,Card,6,,,
263.1867,1,Training,8,Full Circle,Card,,15,,
264.9756,1,Training,8,Full Circle,Card,,6,,
266.8533,1,Training,8,Full Circle,Card,10,,,
267.9533,1,Training,8,Full Circle,Card,,10,,
268.9311,1,Training,8,Full Circle,Card,25,,,
268.9422,1,Training,8,Full Circle,Card,35,,,
270.0867,1,Training,8,Full Circle,Card,,35,,
271.1311,1,Training,8,Full Circle,Card,,25,,
271.1311,1,Training,8,Full Circle,Distractor,,,
271.1311,1,Training,8,Full Circle,Task: 3,,,
271.1422,1,Training,8,Full Circle,CardGame,,,,7
271.1422,1,Training,8,Full Circle,Task: 2,,,
275.1534,1,Training,8,Full Circle,Task: 6,,,
275.4756,1,Training,8,Full Circle,CardGame,,,,6
275.4756,1,Training,8,Full Circle,Task: 2,,,
278.1311,1,Training,8,Full Circle,CardGame,,,,2
278.1311,1,Training,8,Full Circle,Task: 6,,,
281.0645,1,Training,8,Full Circle,CardGame,,,,6
281.0645,1,Training,8,Full Circle,Task: 2,,,
285.0756,1,Training,8,Full Circle,Task: 5,,,
285.1867,1,Training,8,Full Circle,CardGame,,,,9
285.1867,1,Training,8,Full Circle,Task: 5,,,
286.7311,1,Training,8,Full Circle,CardGame,,,,5
286.7311,1,Training,8,Full Circle,Task: 8,,,
288.3311,1,Training,8,Full Circle,CardGame,,,,8
288.3311,1,Training,8,Full Circle,Task: 2,,,
290.5978,1,Training,8,Full Circle,CardGame,,,,2
290.5978,1,Training,8,Full Circle,Task: 8,,,
292.3311,1,Training,8,Full Circle,CardGame,,,,8
292.3311,1,Training,8,Full Circle,Task: 3,,,
296.3422,1,Training,8,Full Circle,Task: 7,,,
298.5089,1,Training,8,Full Circle,CardGame,,,,7
298.5089,1,Training,8,Full Circle,Task: 2,,,
299.8533,1,Training,8,Full Circle,CardGame,,,,2
299.8533,1,Training,8,Full Circle,Task: 5,,,
301.12,1,Training,8,Full Circle,CardGame,,,,5
301.12,1,Training,8,Full Circle,Task: 7,,,
303.2867,1,Training,8,Full Circle,CardGame,,,,7
303.2867,1,Training,8,Full Circle,Task: 8,,,
305.2311,1,Training,8,Full Circle,CardGame,,,,8
305.2311,1,Training,8,Full Circle,Task: 8,,,
306.0756,1,Training,8,Full Circle,SelectedCards,,,
