Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.03591919	0.0151	1.2451	0.1172	-0.3027	0.1049	-0.0674	0.9449
0.09147644	0.0107	1.2498	0.1095	-0.3070	0.1059	-0.0662	0.9435
0.1470337	0.0075	1.2547	0.1033	-0.3129	0.1041	-0.0656	0.9418
0.2025909	0.0059	1.2588	0.0993	-0.3150	0.1066	-0.0663	0.9407
0.2581482	0.0059	1.2621	0.0974	-0.3169	0.1100	-0.0631	0.9399
0.3137054	0.0081	1.2630	0.0967	-0.3178	0.1156	-0.0669	0.9387
0.3692627	0.0120	1.2633	0.0970	-0.3204	0.1249	-0.0691	0.9365
0.4248199	0.0172	1.2628	0.0984	-0.3229	0.1346	-0.0734	0.9339
0.4803619	0.0219	1.2613	0.1001	-0.3254	0.1378	-0.0816	0.9319
0.5359192	0.0256	1.2577	0.1042	-0.3200	0.1398	-0.0770	0.9339
0.5914764	0.0305	1.2540	0.1103	-0.3128	0.1348	-0.0782	0.9370
0.6470337	0.0386	1.2506	0.1158	-0.3115	0.1372	-0.0804	0.9369
0.7025909	0.0505	1.2461	0.1238	-0.3101	0.1421	-0.0794	0.9367
0.7581482	0.0626	1.2417	0.1320	-0.3074	0.1462	-0.0805	0.9368
0.8137054	0.0780	1.2355	0.1439	-0.3036	0.1498	-0.0810	0.9375
0.8692627	0.0953	1.2298	0.1581	-0.2993	0.1512	-0.0845	0.9383
0.9248199	0.1130	1.2258	0.1736	-0.2987	0.1481	-0.0858	0.9389
0.9803619	0.1314	1.2241	0.1904	-0.3049	0.1372	-0.0930	0.9378
1.035919	0.1493	1.2245	0.2109	-0.3055	0.1256	-0.0878	0.9398
1.091476	0.1661	1.2276	0.2325	-0.3003	0.1109	-0.0806	0.9439
1.147034	0.1814	1.2330	0.2533	-0.3106	0.0829	-0.0863	0.9430
1.202591	0.1967	1.2386	0.2710	-0.3264	0.0714	-0.0805	0.9391
1.258148	0.2105	1.2415	0.2883	-0.3300	0.0674	-0.0520	0.9401
1.313705	0.2220	1.2401	0.3042	-0.3208	0.0604	-0.0404	0.9443
1.369263	0.2314	1.2357	0.3192	-0.3069	0.0497	-0.0407	0.9496
1.42482	0.2365	1.2285	0.3324	-0.2903	0.0264	-0.0336	0.9560
1.480362	0.2440	1.2218	0.3450	-0.2828	0.0112	-0.0287	0.9587
1.535919	0.2507	1.2188	0.3543	-0.2780	0.0088	-0.0343	0.9599
1.591476	0.2560	1.2164	0.3619	-0.2760	0.0153	-0.0394	0.9602
1.647034	0.2574	1.2134	0.3686	-0.2708	0.0156	-0.0440	0.9615
1.702591	0.2585	1.2118	0.3734	-0.2702	0.0193	-0.0506	0.9613
1.758148	0.2566	1.2107	0.3777	-0.2680	0.0205	-0.0481	0.9620
1.813705	0.2534	1.2111	0.3798	-0.2669	0.0190	-0.0374	0.9628
1.869263	0.2507	1.2139	0.3801	-0.2679	0.0233	-0.0218	0.9629
1.92482	0.2469	1.2169	0.3775	-0.2702	0.0258	-0.0118	0.9624
1.980362	0.2465	1.2180	0.3761	-0.2658	0.0440	-0.0023	0.9630
2.035919	0.2454	1.2165	0.3769	-0.2575	0.0515	0.0035	0.9649
2.091476	0.2434	1.2158	0.3759	-0.2583	0.0619	0.0034	0.9641
2.147034	0.2396	1.2155	0.3759	-0.2594	0.0715	0.0080	0.9631
2.202591	0.2360	1.2161	0.3757	-0.2608	0.0781	0.0051	0.9622
2.258148	0.2280	1.2168	0.3763	-0.2649	0.0871	0.0026	0.9603
2.313705	0.2188	1.2166	0.3769	-0.2648	0.0840	-0.0081	0.9606
2.369263	0.2096	1.2190	0.3759	-0.2709	0.0756	-0.0176	0.9595
2.42482	0.2015	1.2211	0.3765	-0.2730	0.0649	-0.0151	0.9597
2.480362	0.1949	1.2231	0.3775	-0.2758	0.0515	-0.0141	0.9597
2.535919	0.1917	1.2248	0.3794	-0.2792	0.0531	-0.0066	0.9587
2.591476	0.1905	1.2252	0.3803	-0.2804	0.0583	-0.0026	0.9581
2.647034	0.1903	1.2249	0.3824	-0.2763	0.0596	-0.0062	0.9592
2.702591	0.1895	1.2239	0.3831	-0.2728	0.0590	0.0007	0.9602
2.758148	0.1906	1.2234	0.3831	-0.2706	0.0597	0.0052	0.9608
2.813705	0.1921	1.2231	0.3812	-0.2709	0.0623	0.0098	0.9605
2.869263	0.1948	1.2233	0.3797	-0.2714	0.0690	0.0148	0.9599
2.92482	0.1992	1.2234	0.3768	-0.2709	0.0797	0.0153	0.9592
2.980362	0.2039	1.2228	0.3722	-0.2706	0.0930	0.0157	0.9581
3.035919	0.2085	1.2205	0.3680	-0.2667	0.1051	0.0212	0.9578
3.091476	0.2116	1.2188	0.3651	-0.2617	0.1122	0.0228	0.9583
3.147034	0.2155	1.2191	0.3607	-0.2601	0.1210	0.0255	0.9576
3.202591	0.2185	1.2214	0.3562	-0.2644	0.1248	0.0267	0.9559
3.258148	0.2217	1.2235	0.3505	-0.2702	0.1313	0.0288	0.9534
3.313705	0.2275	1.2251	0.3461	-0.2722	0.1400	0.0300	0.9515
3.369263	0.2348	1.2257	0.3402	-0.2743	0.1505	0.0327	0.9492
3.42482	0.2436	1.2260	0.3339	-0.2743	0.1624	0.0359	0.9472
3.480362	0.2532	1.2255	0.3273	-0.2731	0.1752	0.0396	0.9451
3.535919	0.2618	1.2251	0.3220	-0.2736	0.1866	0.0442	0.9425
3.591476	0.2735	1.2246	0.3154	-0.2714	0.2039	0.0472	0.9394
3.647034	0.2804	1.2229	0.3102	-0.2678	0.2148	0.0472	0.9381
