Timestamp	TrialNo	Position.x	Position.y
299.6534	3.0000	-0.0587	0.3835
299.6645	3.0000	-0.0582	0.3667
299.6756	3.0000	-0.0578	0.3531
299.6867	3.0000	-0.0589	0.3515
299.6978	3.0000	-0.0596	0.3524
299.7089	3.0000	-0.0596	0.3535
299.7200	3.0000	-0.0597	0.3544
299.7311	3.0000	-0.0597	0.3549
299.7422	3.0000	-0.0600	0.3551
299.7533	3.0000	-0.0602	0.3548
299.7645	3.0000	-0.0598	0.3543
299.7756	3.0000	-0.0592	0.3536
299.7867	3.0000	-0.0586	0.3524
299.7978	3.0000	-0.0582	0.3504
299.8089	3.0000	-0.0585	0.3468
299.8200	3.0000	-0.0595	0.3418
299.8311	3.0000	-0.0609	0.3362
299.8422	3.0000	-0.0630	0.3300
299.8533	3.0000	-0.0647	0.3251
299.8644	3.0000	-0.0669	0.3213
299.8755	3.0000	-0.0722	0.3207
299.8867	3.0000	-0.0807	0.3207
299.8978	3.0000	-0.0951	0.3207
299.9089	3.0000	-0.1123	0.3207
299.9200	3.0000	-0.1343	0.3208
299.9311	3.0000	-0.1550	0.3208
299.9422	3.0000	-0.1756	0.3209
299.9533	3.0000	-0.1939	0.3209
299.9644	3.0000	-0.2103	0.3210
299.9756	3.0000	-0.2255	0.3212
299.9867	3.0000	-0.2397	0.3214
299.9978	3.0000	-0.2538	0.3215
300.0089	3.0000	-0.2676	0.3217
300.1311	3.0000	-0.3686	0.2196
300.1422	3.0000	-0.3772	0.2088
300.1534	3.0000	-0.3843	0.1967
300.1645	3.0000	-0.3906	0.1843
300.1756	3.0000	-0.3958	0.1715
300.1867	3.0000	-0.3997	0.1589
300.1978	3.0000	-0.4025	0.1465
300.2089	3.0000	-0.4048	0.1351
300.2200	3.0000	-0.4054	0.1246
300.2311	3.0000	-0.4066	0.1135
300.2422	3.0000	-0.4068	0.1028
300.2533	3.0000	-0.4072	0.0917
300.2645	3.0000	-0.4073	0.0805
300.2756	3.0000	-0.4068	0.0691
300.2867	3.0000	-0.4059	0.0581
300.2978	3.0000	-0.4056	0.0476
300.3089	3.0000	-0.4052	0.0376
300.3200	3.0000	-0.4055	0.0278
300.3311	3.0000	-0.4057	0.0182
300.3422	3.0000	-0.4060	0.0095
300.3533	3.0000	-0.4064	0.0013
300.3644	3.0000	-0.4072	-0.0066
300.3755	3.0000	-0.4083	-0.0140
300.5867	3.0000	-0.5046	-0.1366
300.5978	3.0000	-0.5033	-0.1293
300.6089	3.0000	-0.5080	-0.1168
300.6200	3.0000	-0.5418	-0.1093
300.6311	3.0000	-0.5838	-0.1020
300.6422	3.0000	-0.6301	-0.0954
300.6534	3.0000	-0.6835	-0.0890
300.6645	3.0000	-0.7386	-0.0843
300.6756	3.0000	-0.7948	-0.0810
300.6867	3.0000	-0.8532	-0.0807
300.6978	3.0000	-0.9790	-0.0885
300.7089	3.0000	-0.9763	-0.0877
300.7200	3.0000	-1.0254	-0.0914
300.7311	3.0000	-1.0793	-0.0962
300.7422	3.0000	-1.1308	-0.0998
300.7533	3.0000	-1.1817	-0.1024
300.7645	3.0000	-1.2331	-0.1044
300.7756	3.0000	-1.2828	-0.1067
300.7867	3.0000	-1.3316	-0.1098
300.7978	3.0000	-1.4578	-0.1207
300.8089	3.0000	-1.4555	-0.1226
300.8200	3.0000	-1.4530	-0.1243
300.8311	3.0000	-1.4777	-0.1289
300.8422	3.0000	-1.5035	-0.1334
300.8533	3.0000	-1.5290	-0.1383
300.8644	3.0000	-1.5529	-0.1436
301.0533	3.0000	-1.7129	-0.2462
301.0645	3.0000	-1.6719	-0.2459
301.0756	3.0000	-1.6338	-0.2454
301.0867	3.0000	-1.6079	-0.2470
301.0978	3.0000	-1.6101	-0.2525
301.1089	3.0000	-1.6097	-0.2561
301.1200	3.0000	-1.6099	-0.2583
301.1311	3.0000	-1.6103	-0.2594
301.1422	3.0000	-1.6123	-0.2602
301.1534	3.0000	-1.6142	-0.2598
301.1645	3.0000	-1.6171	-0.2578
301.1756	3.0000	-1.6221	-0.2537
301.1867	3.0000	-1.6275	-0.2485
301.1978	3.0000	-1.6361	-0.2402
301.2089	3.0000	-1.6603	-0.2340
301.2200	3.0000	-1.7657	-0.2382
301.2311	3.0000	-1.7810	-0.2311
301.2422	3.0000	-1.8109	-0.2295
301.2533	3.0000	-1.8176	-0.2279
301.2645	3.0000	-1.7938	-0.2265
301.2756	3.0000	-1.7724	-0.2253
301.2867	3.0000	-1.7507	-0.2246
301.2978	3.0000	-1.7462	-0.2240
301.3089	3.0000	-1.7511	-0.2237
301.3200	3.0000	-1.7656	-0.2237
301.3311	3.0000	-1.7869	-0.2241
301.8200	3.0000	-1.2057	-0.1985
301.8311	3.0000	-1.1718	-0.1965
301.8422	3.0000	-1.1608	-0.1978
301.8533	3.0000	-1.1498	-0.1985
301.8644	3.0000	-1.1388	-0.1982
301.8755	3.0000	-1.1276	-0.1975
301.8867	3.0000	-1.1165	-0.1968
301.8978	3.0000	-1.1053	-0.1971
301.9089	3.0000	-1.0939	-0.1975
301.9200	3.0000	-1.0822	-0.1964
301.9311	3.0000	-1.0772	-0.1941
301.9422	3.0000	-1.1037	-0.1952
302.4200	3.0000	-0.6852	-0.1087
302.4311	3.0000	-0.6770	-0.1044
302.4422	3.0000	-0.6690	-0.0995
302.4533	3.0000	-0.6611	-0.0940
302.4644	3.0000	-0.6528	-0.0889
302.4756	3.0000	-0.6445	-0.0845
302.4867	3.0000	-0.6354	-0.0800
302.4978	3.0000	-0.6262	-0.0753
302.5089	3.0000	-0.6160	-0.0712
302.5200	3.0000	-0.6056	-0.0672
302.5311	3.0000	-0.5940	-0.0637
302.5422	3.0000	-0.5838	-0.0598
302.5533	3.0000	-0.5746	-0.0559
302.5645	3.0000	-0.5650	-0.0512
302.5756	3.0000	-0.5548	-0.0462
302.5867	3.0000	-0.5442	-0.0402
302.5978	3.0000	-0.5345	-0.0346
302.6089	3.0000	-0.5266	-0.0298
302.6200	3.0000	-0.5194	-0.0274
302.6311	3.0000	-0.5122	-0.0292
302.6422	3.0000	-0.5032	-0.0331
302.6534	3.0000	-0.4931	-0.0371
302.6645	3.0000	-0.4831	-0.0389
302.6756	3.0000	-0.4735	-0.0371
302.6867	3.0000	-0.4639	-0.0324
302.6978	3.0000	-0.4533	-0.0272
302.7089	3.0000	-0.4434	-0.0245
302.7200	3.0000	-0.4348	-0.0244
302.7311	3.0000	-0.4280	-0.0273
302.7422	3.0000	-0.4213	-0.0308
302.7533	3.0000	-0.4137	-0.0345
302.7645	3.0000	-0.4040	-0.0360
303.2422	3.0000	-0.2334	-0.0367
303.2533	3.0000	-0.2253	-0.0354
303.2645	3.0000	-0.2179	-0.0340
303.2756	3.0000	-0.2109	-0.0325
303.2867	3.0000	-0.2037	-0.0311
303.2978	3.0000	-0.1957	-0.0300
303.3089	3.0000	-0.1867	-0.0292
303.3200	3.0000	-0.1769	-0.0287
303.3311	3.0000	-0.1673	-0.0279
303.3422	3.0000	-0.1578	-0.0271
303.3533	3.0000	-0.1482	-0.0263
303.3644	3.0000	-0.1384	-0.0261
303.3755	3.0000	-0.1381	-0.0289
303.4422	3.0000	-0.0636	-0.0338
303.4533	3.0000	-0.0513	-0.0332
303.4644	3.0000	-0.0389	-0.0333
303.4756	3.0000	-0.0264	-0.0337
303.4867	3.0000	-0.0141	-0.0346
303.4978	3.0000	-0.0016	-0.0353
303.5089	3.0000	0.0106	-0.0360
303.5200	3.0000	0.0224	-0.0364
303.5311	3.0000	0.0334	-0.0365
303.5422	3.0000	0.0438	-0.0365
303.5533	3.0000	0.0530	-0.0364
303.5645	3.0000	0.0611	-0.0361
303.5756	3.0000	0.0691	-0.0364
303.5867	3.0000	0.0766	-0.0370
303.5978	3.0000	0.0833	-0.0377
303.6089	3.0000	0.0899	-0.0383
303.6200	3.0000	0.0955	-0.0391
303.6311	3.0000	0.1011	-0.0402
303.6422	3.0000	0.1061	-0.0420
303.6534	3.0000	0.1112	-0.0437
303.6645	3.0000	0.1159	-0.0448
303.6756	3.0000	0.1193	-0.0454
303.6867	3.0000	0.1222	-0.0457
303.6978	3.0000	0.1233	-0.0458
303.8422	3.0000	0.0970	-0.1163
303.8533	3.0000	0.0873	-0.1208
303.9533	3.0000	0.0266	-0.2193
303.9644	3.0000	0.0181	-0.2190
303.9756	3.0000	0.0112	-0.2299
303.9867	3.0000	0.0038	-0.2403
303.9978	3.0000	-0.0030	-0.2498
304.0089	3.0000	-0.0089	-0.2581
304.0200	3.0000	-0.0142	-0.2667
304.0311	3.0000	-0.0193	-0.2748
304.0422	3.0000	-0.0251	-0.2815
304.0533	3.0000	-0.0312	-0.2867
304.0645	3.0000	-0.0367	-0.2874
304.0756	3.0000	-0.0409	-0.2858
304.0867	3.0000	-0.0437	-0.2805
304.0978	3.0000	-0.0448	-0.2718
304.1089	3.0000	-0.0459	-0.2622
304.1200	3.0000	-0.0457	-0.2495
304.1311	3.0000	-0.0453	-0.2377
304.1422	3.0000	-0.0452	-0.2345
304.2200	3.0000	-0.0174	-0.1250
304.2311	3.0000	-0.0117	-0.1102
304.2422	3.0000	-0.0058	-0.0955
304.2533	3.0000	0.0007	-0.0794
304.2645	3.0000	0.0074	-0.0609
304.2756	3.0000	0.0135	-0.0431
304.2867	3.0000	0.0200	-0.0260
304.2978	3.0000	0.0263	-0.0099
304.3089	3.0000	0.0333	0.0054
304.3200	3.0000	0.0397	0.0210
304.3311	3.0000	0.0477	0.0368
304.3422	3.0000	0.0558	0.0532
304.3533	3.0000	0.0650	0.0704
304.3644	3.0000	0.0753	0.0891
304.4200	3.0000	0.1576	0.1942
304.4311	3.0000	0.1809	0.2139
304.4422	3.0000	0.2035	0.2318
304.4533	3.0000	0.2254	0.2469
304.7422	3.0000	0.3455	0.0817
304.7533	3.0000	0.3309	0.0702
304.7645	3.0000	0.3161	0.0593
304.7756	3.0000	0.3008	0.0495
304.7867	3.0000	0.2847	0.0408
304.7978	3.0000	0.2683	0.0334
304.8089	3.0000	0.2521	0.0262
304.8200	3.0000	0.2353	0.0192
304.8311	3.0000	0.2191	0.0124
304.8422	3.0000	0.2034	0.0066
304.8533	3.0000	0.1880	0.0027
304.8644	3.0000	0.1730	-0.0004
304.8755	3.0000	0.1576	-0.0035
304.8867	3.0000	0.1421	-0.0076
304.8978	3.0000	0.1258	-0.0128
304.9089	3.0000	0.1097	-0.0190
304.9200	3.0000	0.0935	-0.0259
304.9311	3.0000	0.0769	-0.0332
304.9422	3.0000	0.0594	-0.0411
304.9533	3.0000	0.0418	-0.0484
304.9644	3.0000	0.0235	-0.0554
304.9756	3.0000	0.0050	-0.0628
304.9867	3.0000	-0.0129	-0.0695
304.9978	3.0000	-0.0300	-0.0745
305.0089	3.0000	-0.0459	-0.0790
305.0200	3.0000	-0.0605	-0.0828
305.0311	3.0000	-0.0747	-0.0870
305.0422	3.0000	-0.0875	-0.0908
305.0533	3.0000	-0.0994	-0.0938
305.0645	3.0000	-0.1110	-0.0974
305.0756	3.0000	-0.1212	-0.1019
305.0867	3.0000	-0.1310	-0.1067
305.0978	3.0000	-0.1398	-0.1119
305.1089	3.0000	-0.1471	-0.1172
305.1200	3.0000	-0.1541	-0.1229
306.2756	3.0000	0.0090	-0.0663
306.2867	3.0000	0.0216	-0.0637
306.2978	3.0000	0.0339	-0.0610
306.3089	3.0000	0.0460	-0.0585
306.3200	3.0000	0.0578	-0.0560
306.3311	3.0000	0.0695	-0.0541
306.3422	3.0000	0.0808	-0.0525
306.3533	3.0000	0.0916	-0.0516
306.3644	3.0000	0.1019	-0.0511
306.3755	3.0000	0.1111	-0.0512
306.3867	3.0000	0.1196	-0.0513
306.3978	3.0000	0.1278	-0.0511
306.4089	3.0000	0.1349	-0.0515
306.4200	3.0000	0.1419	-0.0520
306.4311	3.0000	0.1482	-0.0530
306.4422	3.0000	0.1537	-0.0549
306.4533	3.0000	0.1584	-0.0576
306.4644	3.0000	0.1629	-0.0601
306.4756	3.0000	0.1662	-0.0627
306.4867	3.0000	0.1693	-0.0645
306.4978	3.0000	0.1710	-0.0658
306.5089	3.0000	0.1722	-0.0665
306.5200	3.0000	0.1733	-0.0667
306.5311	3.0000	0.1732	-0.0662
306.5422	3.0000	0.1728	-0.0657
306.5533	3.0000	0.1721	-0.0657
306.5645	3.0000	0.1703	-0.0658
306.5756	3.0000	0.1686	-0.0657
306.5867	3.0000	0.1661	-0.0653
306.5978	3.0000	0.1637	-0.0650
306.6089	3.0000	0.1607	-0.0644
306.8311	3.0000	0.0924	-0.0561
306.8422	3.0000	0.0856	-0.0544
306.8533	3.0000	0.0789	-0.0521
306.8644	3.0000	0.0723	-0.0491
306.8755	3.0000	0.0659	-0.0455
306.8867	3.0000	0.0614	-0.0436
306.8978	3.0000	0.0581	-0.0428
306.9089	3.0000	0.0548	-0.0422
306.9200	3.0000	0.0512	-0.0413
306.9311	3.0000	0.0475	-0.0400
306.9422	3.0000	0.0437	-0.0384
306.9533	3.0000	0.0398	-0.0368
306.9644	3.0000	0.0361	-0.0358
306.9756	3.0000	0.0323	-0.0355
306.9867	3.0000	0.0284	-0.0355
306.9978	3.0000	0.0243	-0.0353
307.0089	3.0000	0.0201	-0.0347
307.0200	3.0000	0.0159	-0.0340
307.0311	3.0000	0.0118	-0.0331
307.0422	3.0000	0.0072	-0.0320
307.0533	3.0000	0.0024	-0.0306
307.0645	3.0000	-0.0027	-0.0294
