ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
10,3,1,Full Circle,5,4,1.433176,3.199324,5.117661,7.261723,9.629528,2.577091,4.374149,6.353148,8.808297,11.13721
10,4,2,Flat,5,3,0.0151712,1.044229,1.155782,6.78603,9.374345,3.154557,4.476094,6.119929,8.163354,10.55099
10,5,3,Full Circle,5,2,0.678038,0.7002154,4.376553,8.926946,9.149031,2.294585,3.754562,6.897384,10.09608,12.073
10,6,4,Flat,5,3,0.0139038,1.055585,1.111095,8.496633,8.70758,3.343533,5.220456,7.874587,10.07374,11.9129
10,7,5,Full Circle,5,5,0.6108691,0.7999097,4.286929,7.329972,9.038107,2.121415,3.687395,6.130584,8.474091,10.30673
10,8,6,Flat,5,2,0.611535,0.6223848,0.7333757,5.520253,8.063562,2.976715,4.54321,7.574919,9.529627,11.60627
10,9,7,Full Circle,5,3,0.0137514,3.320792,5.74073,7.62756,9.884557,2.632334,4.975797,7.141952,9.218217,11.31724
10,10,8,Flat,5,0,0.6220372,0.8662148,0.9993286,7.929679,7.985084,3.265073,4.573312,7.007812,9.64819,11.27236
10,11,9,Full Circle,5,3,0.8893144,3.30989,5.275717,7.630318,9.696202,2.588103,4.742612,6.483782,8.751817,11.5286
10,12,10,Flat,5,1,0.0140943,0.922442,1.077817,9.88504,10.54036,4.476203,7.153108,8.928504,11.23995,13.11686
10,13,11,Full Circle,5,3,0.8666607,3.44216,5.653371,8.441051,10.51506,2.461574,5.031634,7.341687,9.973677,11.71744
10,14,12,Flat,5,5,0.5437838,0.7771276,5.797137,5.952897,6.085807,2.631718,4.441956,7.34069,9.206665,10.75014
10,15,13,Full Circle,5,2,0.0193474,2.665458,5.431046,7.252255,9.53748,2.243533,4.442913,6.827801,8.718277,11.0728
10,16,14,Flat,5,4,0.86409,0.9656126,5.630453,8.107288,8.429391,3.320752,4.986448,7.04083,9.761794,10.89015
10,17,15,Full Circle,5,3,0.0138041,2.344273,4.534023,6.533139,8.921262,1.946446,3.656895,5.844552,8.132388,10.27598
10,18,16,Flat,5,5,0.0139222,0.819052,0.9633402,7.519444,9.318267,3.287586,5.542648,7.130435,8.918714,10.56231
10,19,17,Full Circle,5,1,1.077732,3.987639,4.076476,6.353796,8.496953,2.366255,5.337935,7.484951,9.75203,22.40856
10,20,18,Flat,5,4,0.0141501,0.8109976,0.9886833,8.552115,8.918993,3.021038,5.731115,8.007825,9.729521,10.6376
