Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.04074097	0.2056	0.8984	0.3077	0.3140	-0.0684	0.1822	0.9293
0.09629822	0.2166	0.8566	0.2636	0.3565	-0.1152	0.2588	0.8903
0.1518555	0.2387	0.8181	0.2061	0.4276	-0.1679	0.3431	0.8193
0.2074127	0.2648	0.7969	0.1491	0.4947	-0.1798	0.3732	0.7640
0.26297	0.2832	0.7886	0.1006	0.5405	-0.1854	0.3684	0.7333
0.3185272	0.2952	0.7882	0.0670	0.5687	-0.1733	0.3375	0.7299
0.3740845	0.3048	0.7897	0.0445	0.5827	-0.1567	0.3166	0.7319
0.4296417	0.3118	0.7912	0.0322	0.5855	-0.1460	0.3178	0.7314
0.4851837	0.3155	0.7912	0.0278	0.5858	-0.1465	0.3266	0.7271
0.540741	0.3121	0.7899	0.0334	0.5816	-0.1475	0.3311	0.7282
0.5962982	0.3027	0.7884	0.0495	0.5656	-0.1476	0.3327	0.7400
0.6518555	0.2879	0.7889	0.0757	0.5362	-0.1498	0.3362	0.7596
0.7074127	0.2690	0.7924	0.1062	0.4971	-0.1572	0.3442	0.7809
0.76297	0.2477	0.7988	0.1380	0.4551	-0.1724	0.3557	0.7979
0.8185272	0.2249	0.8074	0.1670	0.4096	-0.1951	0.3673	0.8119
0.8740845	0.2026	0.8174	0.1901	0.3675	-0.2212	0.3776	0.8207
0.9296417	0.1837	0.8261	0.2069	0.3327	-0.2468	0.3841	0.8252
0.9851837	0.1700	0.8320	0.2161	0.3077	-0.2709	0.3927	0.8232
1.040741	0.1628	0.8337	0.2183	0.2951	-0.2872	0.4002	0.8187
1.096298	0.1616	0.8331	0.2171	0.2927	-0.3047	0.4042	0.8112
1.151855	0.1698	0.8284	0.2126	0.3073	-0.3048	0.4095	0.8031
1.207413	0.1840	0.8237	0.2059	0.3215	-0.2936	0.4161	0.7983
1.26297	0.2007	0.8199	0.1963	0.3423	-0.2763	0.4133	0.7973
1.318527	0.2208	0.8165	0.1855	0.3692	-0.2447	0.4024	0.8012
1.374084	0.2395	0.8133	0.1714	0.3903	-0.2231	0.3940	0.8016
1.429642	0.2538	0.8104	0.1587	0.4071	-0.2106	0.3922	0.7975
1.485184	0.2693	0.8068	0.1422	0.4266	-0.1941	0.3912	0.7920
1.540741	0.2828	0.8033	0.1262	0.4456	-0.1745	0.3845	0.7894
1.596298	0.2920	0.8004	0.1121	0.4624	-0.1542	0.3763	0.7879
1.651855	0.2963	0.7970	0.0958	0.4777	-0.1373	0.3599	0.7895
1.707413	0.2968	0.7948	0.0854	0.4888	-0.1240	0.3447	0.7918
1.76297	0.2953	0.7935	0.0779	0.4929	-0.1173	0.3346	0.7945
1.818527	0.2918	0.7923	0.0733	0.4904	-0.1179	0.3308	0.7976
1.874084	0.2866	0.7916	0.0723	0.4820	-0.1269	0.3268	0.8030
1.929642	0.2815	0.7918	0.0732	0.4731	-0.1384	0.3239	0.8075
1.985184	0.2788	0.7907	0.0736	0.4670	-0.1496	0.3227	0.8096
2.040741	0.2763	0.7892	0.0742	0.4607	-0.1694	0.3268	0.8077
2.096298	0.2761	0.7880	0.0760	0.4556	-0.1886	0.3346	0.8030
2.151855	0.2782	0.7884	0.0780	0.4519	-0.2057	0.3441	0.7969
2.207413	0.2814	0.7901	0.0811	0.4518	-0.2126	0.3512	0.7920
2.26297	0.2865	0.7935	0.0882	0.4512	-0.2170	0.3558	0.7891
2.318527	0.2922	0.7976	0.0998	0.4440	-0.2107	0.3597	0.7932
2.374084	0.2990	0.8019	0.1143	0.4324	-0.1908	0.3604	0.8042
2.429642	0.3050	0.8047	0.1263	0.4280	-0.1771	0.3631	0.8085
2.485184	0.3084	0.8055	0.1344	0.4310	-0.1660	0.3665	0.8077
2.540741	0.3082	0.8060	0.1380	0.4364	-0.1604	0.3656	0.8064
2.596298	0.3029	0.8070	0.1414	0.4383	-0.1660	0.3667	0.8037
2.651855	0.2932	0.8093	0.1453	0.4298	-0.1776	0.3719	0.8034
2.707413	0.2790	0.8126	0.1485	0.4168	-0.1898	0.3768	0.8052
2.76297	0.2622	0.8153	0.1509	0.4047	-0.2162	0.3790	0.8037
2.818527	0.2451	0.8181	0.1527	0.3916	-0.2453	0.3834	0.7997
2.874084	0.2317	0.8212	0.1572	0.3779	-0.2612	0.3858	0.8001
2.929642	0.2208	0.8237	0.1619	0.3702	-0.2683	0.3839	0.8022
2.985184	0.2131	0.8263	0.1667	0.3597	-0.2841	0.3913	0.7980
