Timestamp	TrialNo	Position.x	Position.y
421.5867	4.0000	-0.0709	0.0901
421.5978	4.0000	-0.0718	0.0913
421.6089	4.0000	-0.0726	0.0918
421.6200	4.0000	-0.0732	0.0919
421.6311	4.0000	-0.0738	0.0915
421.6422	4.0000	-0.0740	0.0905
421.6534	4.0000	-0.0742	0.0891
421.6645	4.0000	-0.0741	0.0879
421.6756	4.0000	-0.0737	0.0872
421.6867	4.0000	-0.0736	0.0870
421.6978	4.0000	-0.0734	0.0874
421.7089	4.0000	-0.0736	0.0885
421.7200	4.0000	-0.0739	0.0895
421.7311	4.0000	-0.0740	0.0905
421.7422	4.0000	-0.0741	0.0915
421.7534	4.0000	-0.0742	0.0922
421.7645	4.0000	-0.0741	0.0927
421.7756	4.0000	-0.0741	0.0926
421.7867	4.0000	-0.0740	0.0924
421.7978	4.0000	-0.0741	0.0922
421.8089	4.0000	-0.0744	0.0919
421.8200	4.0000	-0.0749	0.0916
421.8311	4.0000	-0.0753	0.0910
421.8422	4.0000	-0.0757	0.0903
421.8533	4.0000	-0.0764	0.0891
421.8644	4.0000	-0.0770	0.0875
421.8756	4.0000	-0.0776	0.0853
421.8867	4.0000	-0.0787	0.0834
421.8978	4.0000	-0.0794	0.0813
421.9089	4.0000	-0.0808	0.0793
421.9200	4.0000	-0.0820	0.0776
421.9311	4.0000	-0.0835	0.0760
421.9422	4.0000	-0.0850	0.0739
421.9533	4.0000	-0.0863	0.0714
421.9644	4.0000	-0.0878	0.0684
421.9756	4.0000	-0.0890	0.0646
421.9867	4.0000	-0.0905	0.0601
421.9978	4.0000	-0.0916	0.0547
422.0089	4.0000	-0.0926	0.0484
422.0200	4.0000	-0.0934	0.0409
422.0311	4.0000	-0.0945	0.0330
422.0422	4.0000	-0.0955	0.0244
422.0533	4.0000	-0.0962	0.0156
422.0645	4.0000	-0.0974	0.0073
422.0756	4.0000	-0.0986	-0.0002
422.0867	4.0000	-0.1002	-0.0069
422.0978	4.0000	-0.1019	-0.0126
422.1089	4.0000	-0.1040	-0.0174
422.1200	4.0000	-0.1061	-0.0218
422.1311	4.0000	-0.1087	-0.0261
422.1422	4.0000	-0.1113	-0.0301
422.1534	4.0000	-0.1145	-0.0344
422.1645	4.0000	-0.1180	-0.0392
422.1756	4.0000	-0.1219	-0.0433
422.1867	4.0000	-0.1266	-0.0467
422.1978	4.0000	-0.1322	-0.0488
422.2089	4.0000	-0.1382	-0.0497
422.2200	4.0000	-0.1454	-0.0495
422.2311	4.0000	-0.1535	-0.0484
422.2422	4.0000	-0.1625	-0.0475
422.2534	4.0000	-0.1732	-0.0460
422.2645	4.0000	-0.1850	-0.0452
422.2756	4.0000	-0.1998	-0.0437
422.2867	4.0000	-0.2184	-0.0428
422.2978	4.0000	-0.2393	-0.0419
422.3089	4.0000	-0.2648	-0.0420
422.3200	4.0000	-0.2922	-0.0423
422.3311	4.0000	-0.3240	-0.0431
422.3422	4.0000	-0.3579	-0.0437
422.3533	4.0000	-0.3929	-0.0442
422.3644	4.0000	-0.4307	-0.0446
422.3867	4.0000	-0.5260	-0.0479
422.3978	4.0000	-0.5549	-0.0478
422.4089	4.0000	-0.6018	-0.0492
422.4200	4.0000	-0.6491	-0.0508
422.4311	4.0000	-0.6987	-0.0534
422.4422	4.0000	-0.7484	-0.0562
422.4533	4.0000	-0.7987	-0.0593
422.4644	4.0000	-0.8484	-0.0628
422.4756	4.0000	-0.8991	-0.0659
422.4867	4.0000	-1.0061	-0.0726
422.4978	4.0000	-1.0044	-0.0708
422.5089	4.0000	-1.0455	-0.0719
422.5200	4.0000	-1.0902	-0.0735
422.5311	4.0000	-1.1333	-0.0761
422.5422	4.0000	-1.1723	-0.0799
422.5533	4.0000	-1.2107	-0.0837
422.5645	4.0000	-1.2442	-0.0877
422.5756	4.0000	-1.2774	-0.0905
422.5867	4.0000	-1.3078	-0.0922
422.5978	4.0000	-1.3369	-0.0930
422.6089	4.0000	-1.3677	-0.0938
422.6200	4.0000	-1.4931	-0.1014
422.6311	4.0000	-1.4923	-0.1011
422.6422	4.0000	-1.4918	-0.1018
422.6534	4.0000	-1.4910	-0.1034
422.6645	4.0000	-1.5046	-0.1070
422.6756	4.0000	-1.5315	-0.1100
422.6867	4.0000	-1.5589	-0.1112
422.6978	4.0000	-1.5857	-0.1099
422.7089	4.0000	-1.6132	-0.1086
422.7200	4.0000	-1.6414	-0.1064
422.7311	4.0000	-1.6704	-0.1054
422.7422	4.0000	-1.6994	-0.1052
422.7534	4.0000	-1.7285	-0.1065
422.7645	4.0000	-1.7560	-0.1081
422.7756	4.0000	-1.7795	-0.1107
422.7867	4.0000	-1.8018	-0.1133
422.7978	4.0000	-1.8200	-0.1187
422.8089	4.0000	-1.8375	-0.1254
422.8200	4.0000	-1.8507	-0.1356
422.8311	4.0000	-1.8647	-0.1472
422.9311	4.0000	-2.0572	-0.2602
422.9422	4.0000	-1.9815	-0.2598
422.9533	4.0000	-1.9428	-0.2635
422.9644	4.0000	-1.9395	-0.2724
422.9756	4.0000	-1.9357	-0.2812
422.9867	4.0000	-1.9320	-0.2896
422.9978	4.0000	-1.9280	-0.2972
423.0089	4.0000	-1.9238	-0.3044
423.0200	4.0000	-1.9194	-0.3112
423.0311	4.0000	-1.9148	-0.3182
423.0422	4.0000	-1.9100	-0.3253
423.0533	4.0000	-1.9050	-0.3317
423.0645	4.0000	-1.9001	-0.3383
423.0756	4.0000	-1.8948	-0.3442
423.0867	4.0000	-1.8895	-0.3504
423.0978	4.0000	-1.8841	-0.3567
423.1089	4.0000	-1.8784	-0.3624
423.1200	4.0000	-1.8726	-0.3671
423.1311	4.0000	-1.8667	-0.3709
423.1422	4.0000	-1.8607	-0.3747
423.1534	4.0000	-1.8548	-0.3783
423.1645	4.0000	-1.8484	-0.3827
423.1756	4.0000	-1.8419	-0.3875
423.1867	4.0000	-1.8353	-0.3927
423.1978	4.0000	-1.7244	-0.3761
423.2089	4.0000	-1.7077	-0.3809
423.2200	4.0000	-1.6916	-0.3848
423.2311	4.0000	-1.6747	-0.3869
423.2422	4.0000	-1.6588	-0.3891
