Timestamp	TrialNo	Position.x	Position.y
214.0089	4.0000	0.0711	0.3069
214.0200	4.0000	0.0826	0.3071
214.0311	4.0000	0.0943	0.3073
214.0533	4.0000	0.1062	0.3076
214.0645	4.0000	0.1288	0.3080
214.0645	4.0000	0.1397	0.3082
214.6200	4.0000	-0.5040	0.2065
214.6422	4.0000	-0.5341	0.2025
214.6533	4.0000	-0.5650	0.1987
214.6644	4.0000	-0.5962	0.1945
214.6756	4.0000	-0.6280	0.1898
214.6867	4.0000	-0.6602	0.1847
214.6978	4.0000	-0.6925	0.1792
214.7089	4.0000	-0.7249	0.1739
214.7200	4.0000	-0.7576	0.1692
214.7311	4.0000	-0.7898	0.1644
214.7422	4.0000	-0.8225	0.1592
214.7533	4.0000	-0.8540	0.1543
214.7645	4.0000	-0.9801	0.1644
214.7756	4.0000	-0.9785	0.1519
214.7867	4.0000	-0.9768	0.1403
214.7978	4.0000	-0.9800	0.1300
214.8089	4.0000	-1.0107	0.1240
214.8200	4.0000	-1.0389	0.1187
214.8311	4.0000	-1.0662	0.1137
214.8422	4.0000	-1.0926	0.1089
214.8533	4.0000	-1.1192	0.1041
214.8645	4.0000	-1.1419	0.1008
214.8756	4.0000	-1.1654	0.0973
214.8867	4.0000	-1.1852	0.0929
214.8978	4.0000	-1.2043	0.0887
214.9089	4.0000	-1.2206	0.0848
214.9200	4.0000	-1.2372	0.0803
214.9311	4.0000	-1.2509	0.0748
214.9422	4.0000	-1.2626	0.0684
214.9533	4.0000	-1.2740	0.0623
214.9644	4.0000	-1.2851	0.0564
214.9756	4.0000	-1.2952	0.0506
214.9867	4.0000	-1.3043	0.0452
214.9978	4.0000	-1.4103	0.0443
215.0089	4.0000	-1.4048	0.0404
215.0200	4.0000	-1.3990	0.0373
215.0311	4.0000	-1.3931	0.0354
215.0422	4.0000	-1.3869	0.0336
215.0533	4.0000	-1.3807	0.0319
215.0645	4.0000	-1.3743	0.0302
215.0756	4.0000	-1.3676	0.0291
215.0867	4.0000	-1.3608	0.0290
215.0978	4.0000	-1.3538	0.0300
215.1089	4.0000	-1.3543	0.0322
215.1200	4.0000	-1.3543	0.0339
215.1311	4.0000	-1.3544	0.0355
215.1422	4.0000	-1.3536	0.0367
215.1533	4.0000	-1.3522	0.0373
215.1644	4.0000	-1.3514	0.0374
215.1756	4.0000	-1.3502	0.0351
